# To display the perf.data header info, please use --header/--header-only options.
#
#
# Total Lost Samples: 0
#
# Samples: 1K of event 'cpu_core/mem-loads-aux/'
# Total weight : 1699
# Sort order   : local_weight,mem,sym,dso,symbol_daddr,dso_daddr,snoop,tlb,locked,blocked,local_ins_lat,local_p_stage_cyc
#
# Overhead       Samples  Local Weight  Memory access                            Symbol                               Shared Object            Data Symbol             Data Object        Snoop         TLB access              Locked  Blocked     Local INSTR Latency  Local Retire Latency
# ........  ............  ............  .......................................  ...................................  .......................  ......................  .................  ............  ......................  ......  ..........  ...................  ....................
#
     0.05%             1  20            LFB/MAB hit                              [.] tcg_flush_jmp_cache                qemu-system-aarch64      [.] 0x00005651d932d760  [heap]             None          L1 or L2 hit            No       N/A        0                    0                   
     0.05%             1  20            LFB/MAB hit                              [.] tcg_flush_jmp_cache                qemu-system-aarch64      [.] 0x00005651d932d830  [heap]             None          L1 or L2 hit            No       N/A        0                    0                   
     0.05%             1  20            LFB/MAB hit                              [.] tcg_flush_jmp_cache                qemu-system-aarch64      [.] 0x00005651d932d9f0  [heap]             None          L1 or L2 hit            No       N/A        0                    0                   
     0.05%             1  20            LFB/MAB hit                              [.] tcg_flush_jmp_cache                qemu-system-aarch64      [.] 0x00005651d932dc60  [heap]             None          L1 or L2 hit            No       N/A        0                    0                   
     0.05%             1  20            LFB/MAB hit                              [.] tcg_flush_jmp_cache                qemu-system-aarch64      [.] 0x00005651d932dce0  [heap]             None          L1 or L2 hit            No       N/A        0                    0                   
     0.05%             1  20            LFB/MAB hit                              [.] tcg_flush_jmp_cache                qemu-system-aarch64      [.] 0x00005651d932df20  [heap]             None          L1 or L2 hit            No       N/A        0                    0                   
     0.05%             1  20            LFB/MAB hit                              [.] tcg_flush_jmp_cache                qemu-system-aarch64      [.] 0x00005651d932dfe0  [heap]             None          L1 or L2 hit            No       N/A        0                    0                   
     0.05%             1  20            LFB/MAB hit                              [.] tcg_flush_jmp_cache                qemu-system-aarch64      [.] 0x00005651d932e0a0  [heap]             None          L1 or L2 hit            No       N/A        0                    0                   
     0.05%             1  20            LFB/MAB hit                              [.] tcg_flush_jmp_cache                qemu-system-aarch64      [.] 0x00005651d932e270  [heap]             None          L1 or L2 hit            No       N/A        0                    0                   
     0.05%             1  20            LFB/MAB hit                              [.] tcg_flush_jmp_cache                qemu-system-aarch64      [.] 0x00005651d932e420  [heap]             None          L1 or L2 hit            No       N/A        0                    0                   
     0.05%             1  20            LFB/MAB hit                              [.] tcg_flush_jmp_cache                qemu-system-aarch64      [.] 0x00005651d932e530  [heap]             None          L1 or L2 hit            No       N/A        0                    0                   
     0.05%             1  20            LFB/MAB hit                              [.] tcg_flush_jmp_cache                qemu-system-aarch64      [.] 0x00005651d932e620  [heap]             None          L1 or L2 hit            No       N/A        0                    0                   
     0.05%             1  20            LFB/MAB hit                              [.] tcg_flush_jmp_cache                qemu-system-aarch64      [.] 0x00005651d932e6f0  [heap]             None          L1 or L2 hit            No       N/A        0                    0                   
     0.05%             1  20            LFB/MAB hit                              [.] tcg_flush_jmp_cache                qemu-system-aarch64      [.] 0x00005651d932ea30  [heap]             None          L1 or L2 hit            No       N/A        0                    0                   
     0.05%             1  20            LFB/MAB hit                              [.] tcg_flush_jmp_cache                qemu-system-aarch64      [.] 0x00005651d932eab0  [heap]             None          L1 or L2 hit            No       N/A        0                    0                   
     0.05%             1  20            LFB/MAB hit                              [.] tcg_flush_jmp_cache                qemu-system-aarch64      [.] 0x00005651d932eba0  [heap]             None          L1 or L2 hit            No       N/A        0                    0                   
     0.05%             1  20            LFB/MAB hit                              [.] tcg_flush_jmp_cache                qemu-system-aarch64      [.] 0x00005651d932ebb0  [heap]             None          L1 or L2 hit            No       N/A        0                    0                   
     0.05%             1  20            LFB/MAB hit                              [.] tcg_flush_jmp_cache                qemu-system-aarch64      [.] 0x00005651d932ebf0  [heap]             None          L1 or L2 hit            No       N/A        0                    0                   
     0.05%             1  20            LFB/MAB hit                              [.] tcg_flush_jmp_cache                qemu-system-aarch64      [.] 0x00005651d932eca0  [heap]             None          L1 or L2 hit            No       N/A        0                    0                   
     0.05%             1  20            LFB/MAB hit                              [.] tcg_flush_jmp_cache                qemu-system-aarch64      [.] 0x00005651d932ecf0  [heap]             None          L1 or L2 hit            No       N/A        0                    0                   
     0.05%             1  20            LFB/MAB hit                              [.] tcg_flush_jmp_cache                qemu-system-aarch64      [.] 0x00005651d932eff0  [heap]             None          L1 or L2 hit            No       N/A        0                    0                   
     0.05%             1  20            LFB/MAB hit                              [.] tcg_flush_jmp_cache                qemu-system-aarch64      [.] 0x00005651d932f060  [heap]             None          L1 or L2 hit            No       N/A        0                    0                   
     0.05%             1  20            LFB/MAB hit                              [.] tcg_flush_jmp_cache                qemu-system-aarch64      [.] 0x00005651d932f530  [heap]             None          L1 or L2 hit            No       N/A        0                    0                   
     0.05%             1  20            LFB/MAB hit                              [.] tcg_flush_jmp_cache                qemu-system-aarch64      [.] 0x00005651d932f720  [heap]             None          L1 or L2 hit            No       N/A        0                    0                   
     0.05%             1  20            LFB/MAB hit                              [.] tcg_flush_jmp_cache                qemu-system-aarch64      [.] 0x00005651d932f7f0  [heap]             None          L1 or L2 hit            No       N/A        0                    0                   
     0.05%             1  20            LFB/MAB hit                              [.] tcg_flush_jmp_cache                qemu-system-aarch64      [.] 0x00005651d932fc30  [heap]             None          L1 or L2 hit            No       N/A        0                    0                   
     0.05%             1  20            LFB/MAB hit                              [.] tcg_flush_jmp_cache                qemu-system-aarch64      [.] 0x00005651d932fd30  [heap]             None          L1 or L2 hit            No       N/A        0                    0                   
     0.05%             1  20            LFB/MAB hit                              [.] tcg_flush_jmp_cache                qemu-system-aarch64      [.] 0x00005651d932fdb0  [heap]             None          L1 or L2 hit            No       N/A        0                    0                   
     0.05%             1  20            LFB/MAB hit                              [.] tcg_flush_jmp_cache                qemu-system-aarch64      [.] 0x00005651d932feb0  [heap]             None          L1 or L2 hit            No       N/A        0                    0                   
     0.05%             1  20            LFB/MAB hit                              [.] tcg_flush_jmp_cache                qemu-system-aarch64      [.] 0x00005651d932ff60  [heap]             None          L1 or L2 hit            No       N/A        0                    0                   
     0.05%             1  20            LFB/MAB hit                              [.] tcg_flush_jmp_cache                qemu-system-aarch64      [.] 0x00005651d932ff70  [heap]             None          L1 or L2 hit            No       N/A        0                    0                   
     0.05%             1  20            LFB/MAB hit                              [.] tcg_flush_jmp_cache                qemu-system-aarch64      [.] 0x00005651d9330060  [heap]             None          L1 or L2 hit            No       N/A        0                    0                   
     0.05%             1  20            LFB/MAB hit                              [.] tcg_flush_jmp_cache                qemu-system-aarch64      [.] 0x00005651d9330360  [heap]             None          L1 or L2 hit            No       N/A        0                    0                   
     0.05%             1  20            LFB/MAB hit                              [.] tcg_flush_jmp_cache                qemu-system-aarch64      [.] 0x00005651d9330630  [heap]             None          L1 or L2 hit            No       N/A        0                    0                   
     0.05%             1  20            LFB/MAB hit                              [.] tcg_flush_jmp_cache                qemu-system-aarch64      [.] 0x00005651d9330660  [heap]             None          L1 or L2 hit            No       N/A        0                    0                   
     0.05%             1  20            LFB/MAB hit                              [.] tcg_flush_jmp_cache                qemu-system-aarch64      [.] 0x00005651d93307b0  [heap]             None          L1 or L2 hit            No       N/A        0                    0                   
     0.05%             1  20            LFB/MAB hit                              [.] tcg_flush_jmp_cache                qemu-system-aarch64      [.] 0x00005651d9330820  [heap]             None          L1 or L2 hit            No       N/A        0                    0                   
     0.05%             1  20            LFB/MAB hit                              [.] tcg_flush_jmp_cache                qemu-system-aarch64      [.] 0x00005651d93309a0  [heap]             None          L1 or L2 hit            No       N/A        0                    0                   
     0.05%             1  20            LFB/MAB hit                              [.] tcg_flush_jmp_cache                qemu-system-aarch64      [.] 0x00005651d9330a60  [heap]             None          L1 or L2 hit            No       N/A        0                    0                   
     0.05%             1  20            LFB/MAB hit                              [.] tcg_flush_jmp_cache                qemu-system-aarch64      [.] 0x00005651d9330af0  [heap]             None          L1 or L2 hit            No       N/A        0                    0                   
     0.05%             1  20            LFB/MAB hit                              [.] tcg_flush_jmp_cache                qemu-system-aarch64      [.] 0x00005651d9330b70  [heap]             None          L1 or L2 hit            No       N/A        0                    0                   
     0.05%             1  20            LFB/MAB hit                              [.] tcg_flush_jmp_cache                qemu-system-aarch64      [.] 0x00005651d9330be0  [heap]             None          L1 or L2 hit            No       N/A        0                    0                   
     0.05%             1  20            LFB/MAB hit                              [.] tcg_flush_jmp_cache                qemu-system-aarch64      [.] 0x00005651d9330fe0  [heap]             None          L1 or L2 hit            No       N/A        0                    0                   
     0.05%             1  20            LFB/MAB hit                              [.] tcg_flush_jmp_cache                qemu-system-aarch64      [.] 0x00005651d93311b0  [heap]             None          L1 or L2 hit            No       N/A        0                    0                   
     0.05%             1  20            LFB/MAB hit                              [.] tcg_flush_jmp_cache                qemu-system-aarch64      [.] 0x00005651d9331260  [heap]             None          L1 or L2 hit            No       N/A        0                    0                   
     0.05%             1  20            LFB/MAB hit                              [.] tcg_flush_jmp_cache                qemu-system-aarch64      [.] 0x00005651d9331420  [heap]             None          L1 or L2 hit            No       N/A        0                    0                   
     0.05%             1  20            LFB/MAB hit                              [.] tcg_flush_jmp_cache                qemu-system-aarch64      [.] 0x00005651d93315f0  [heap]             None          L1 or L2 hit            No       N/A        0                    0                   
     0.05%             1  20            LFB/MAB hit                              [.] tcg_flush_jmp_cache                qemu-system-aarch64      [.] 0x00005651d93316f0  [heap]             None          L1 or L2 hit            No       N/A        0                    0                   
     0.05%             1  20            LFB/MAB hit                              [.] tcg_flush_jmp_cache                qemu-system-aarch64      [.] 0x00005651d93317b0  [heap]             None          L1 or L2 hit            No       N/A        0                    0                   
     0.05%             1  20            LFB/MAB hit                              [.] tcg_flush_jmp_cache                qemu-system-aarch64      [.] 0x00005651d93319f0  [heap]             None          L1 or L2 hit            No       N/A        0                    0                   
     0.05%             1  20            LFB/MAB hit                              [.] tcg_flush_jmp_cache                qemu-system-aarch64      [.] 0x00005651d9331a20  [heap]             None          L1 or L2 hit            No       N/A        0                    0                   
     0.05%             1  20            LFB/MAB hit                              [.] tcg_flush_jmp_cache                qemu-system-aarch64      [.] 0x00005651d9331ce0  [heap]             None          L1 or L2 hit            No       N/A        0                    0                   
     0.05%             1  20            LFB/MAB hit                              [.] tcg_flush_jmp_cache                qemu-system-aarch64      [.] 0x00005651d9331e70  [heap]             None          L1 or L2 hit            No       N/A        0                    0                   
     0.05%             1  20            LFB/MAB hit                              [.] tcg_flush_jmp_cache                qemu-system-aarch64      [.] 0x00005651d9331ee0  [heap]             None          L1 or L2 hit            No       N/A        0                    0                   
     0.05%             1  20            LFB/MAB hit                              [.] tcg_flush_jmp_cache                qemu-system-aarch64      [.] 0x00005651d9331f20  [heap]             None          L1 or L2 hit            No       N/A        0                    0                   
     0.05%             1  20            LFB/MAB hit                              [.] tcg_flush_jmp_cache                qemu-system-aarch64      [.] 0x00005651d9331f60  [heap]             None          L1 or L2 hit            No       N/A        0                    0                   
     0.05%             1  20            LFB/MAB hit                              [.] tcg_flush_jmp_cache                qemu-system-aarch64      [.] 0x00005651d9331f70  [heap]             None          L1 or L2 hit            No       N/A        0                    0                   
     0.05%             1  20            LFB/MAB hit                              [.] tcg_flush_jmp_cache                qemu-system-aarch64      [.] 0x00005651d93320f0  [heap]             None          L1 or L2 hit            No       N/A        0                    0                   
     0.05%             1  20            LFB/MAB hit                              [.] tcg_flush_jmp_cache                qemu-system-aarch64      [.] 0x00005651d9332160  [heap]             None          L1 or L2 hit            No       N/A        0                    0                   
     0.05%             1  20            LFB/MAB hit                              [.] tcg_flush_jmp_cache                qemu-system-aarch64      [.] 0x00005651d9332230  [heap]             None          L1 or L2 hit            No       N/A        0                    0                   
     0.05%             1  20            LFB/MAB hit                              [.] tcg_flush_jmp_cache                qemu-system-aarch64      [.] 0x00005651d93325f0  [heap]             None          L1 or L2 hit            No       N/A        0                    0                   
     0.05%             1  20            LFB/MAB hit                              [.] tcg_flush_jmp_cache                qemu-system-aarch64      [.] 0x00005651d93328f0  [heap]             None          L1 or L2 hit            No       N/A        0                    0                   
     0.05%             1  20            LFB/MAB hit                              [.] tcg_flush_jmp_cache                qemu-system-aarch64      [.] 0x00005651d9332970  [heap]             None          L1 or L2 hit            No       N/A        0                    0                   
     0.05%             1  20            LFB/MAB hit                              [.] tcg_flush_jmp_cache                qemu-system-aarch64      [.] 0x00005651d9332a70  [heap]             None          L1 or L2 hit            No       N/A        0                    0                   
     0.05%             1  20            LFB/MAB hit                              [.] tcg_flush_jmp_cache                qemu-system-aarch64      [.] 0x00005651d9332b60  [heap]             None          L1 or L2 hit            No       N/A        0                    0                   
     0.05%             1  20            LFB/MAB hit                              [.] tcg_flush_jmp_cache                qemu-system-aarch64      [.] 0x00005651d9332ba0  [heap]             None          L1 or L2 hit            No       N/A        0                    0                   
     0.05%             1  20            LFB/MAB hit                              [.] tcg_flush_jmp_cache                qemu-system-aarch64      [.] 0x00005651d9332bf0  [heap]             None          L1 or L2 hit            No       N/A        0                    0                   
     0.05%             1  20            LFB/MAB hit                              [.] tcg_flush_jmp_cache                qemu-system-aarch64      [.] 0x00005651d9332cb0  [heap]             None          L1 or L2 hit            No       N/A        0                    0                   
     0.05%             1  20            LFB/MAB hit                              [.] tcg_flush_jmp_cache                qemu-system-aarch64      [.] 0x00005651d9332ce0  [heap]             None          L1 or L2 hit            No       N/A        0                    0                   
     0.05%             1  20            LFB/MAB hit                              [.] tcg_flush_jmp_cache                qemu-system-aarch64      [.] 0x00005651d9332ef0  [heap]             None          L1 or L2 hit            No       N/A        0                    0                   
     0.05%             1  20            LFB/MAB hit                              [.] tcg_flush_jmp_cache                qemu-system-aarch64      [.] 0x00005651d9332f60  [heap]             None          L1 or L2 hit            No       N/A        0                    0                   
     0.05%             1  20            LFB/MAB hit                              [.] tcg_flush_jmp_cache                qemu-system-aarch64      [.] 0x00005651d93331a0  [heap]             None          L1 or L2 hit            No       N/A        0                    0                   
     0.05%             1  20            LFB/MAB hit                              [.] tcg_flush_jmp_cache                qemu-system-aarch64      [.] 0x00005651d93333e0  [heap]             None          L1 or L2 hit            No       N/A        0                    0                   
     0.05%             1  20            LFB/MAB hit                              [.] tcg_flush_jmp_cache                qemu-system-aarch64      [.] 0x00005651d93335a0  [heap]             None          L1 or L2 hit            No       N/A        0                    0                   
     0.05%             1  20            LFB/MAB hit                              [.] tcg_flush_jmp_cache                qemu-system-aarch64      [.] 0x00005651d93335b0  [heap]             None          L1 or L2 hit            No       N/A        0                    0                   
     0.05%             1  20            LFB/MAB hit                              [.] tcg_flush_jmp_cache                qemu-system-aarch64      [.] 0x00005651d9333760  [heap]             None          L1 or L2 hit            No       N/A        0                    0                   
     0.05%             1  20            LFB/MAB hit                              [.] tcg_flush_jmp_cache                qemu-system-aarch64      [.] 0x00005651d9333870  [heap]             None          L1 or L2 hit            No       N/A        0                    0                   
     0.05%             1  20            LFB/MAB hit                              [.] tcg_flush_jmp_cache                qemu-system-aarch64      [.] 0x00005651d93338f0  [heap]             None          L1 or L2 hit            No       N/A        0                    0                   
     0.05%             1  20            LFB/MAB hit                              [.] tcg_flush_jmp_cache                qemu-system-aarch64      [.] 0x00005651d9333930  [heap]             None          L1 or L2 hit            No       N/A        0                    0                   
     0.05%             1  20            LFB/MAB hit                              [.] tcg_flush_jmp_cache                qemu-system-aarch64      [.] 0x00005651d93339b0  [heap]             None          L1 or L2 hit            No       N/A        0                    0                   
     0.05%             1  20            LFB/MAB hit                              [.] tcg_flush_jmp_cache                qemu-system-aarch64      [.] 0x00005651d93339f0  [heap]             None          L1 or L2 hit            No       N/A        0                    0                   
     0.05%             1  20            LFB/MAB hit                              [.] tcg_flush_jmp_cache                qemu-system-aarch64      [.] 0x00005651d9333ab0  [heap]             None          L1 or L2 hit            No       N/A        0                    0                   
     0.05%             1  20            LFB/MAB hit                              [.] tcg_flush_jmp_cache                qemu-system-aarch64      [.] 0x00005651d9333af0  [heap]             None          L1 or L2 hit            No       N/A        0                    0                   
     0.05%             1  20            LFB/MAB hit                              [.] tcg_flush_jmp_cache                qemu-system-aarch64      [.] 0x00005651d9333bf0  [heap]             None          L1 or L2 hit            No       N/A        0                    0                   
     0.05%             1  20            LFB/MAB hit                              [.] tcg_flush_jmp_cache                qemu-system-aarch64      [.] 0x00005651d9333cf0  [heap]             None          L1 or L2 hit            No       N/A        0                    0                   
     0.05%             1  20            LFB/MAB hit                              [.] tcg_flush_jmp_cache                qemu-system-aarch64      [.] 0x00005651d93341b0  [heap]             None          L1 or L2 hit            No       N/A        0                    0                   
     0.05%             1  20            LFB/MAB hit                              [.] tcg_flush_jmp_cache                qemu-system-aarch64      [.] 0x00005651d9334260  [heap]             None          L1 or L2 hit            No       N/A        0                    0                   
     0.05%             1  20            LFB/MAB hit                              [.] tcg_flush_jmp_cache                qemu-system-aarch64      [.] 0x00005651d93343f0  [heap]             None          L1 or L2 hit            No       N/A        0                    0                   
     0.05%             1  20            LFB/MAB hit                              [.] tcg_flush_jmp_cache                qemu-system-aarch64      [.] 0x00005651d9334720  [heap]             None          L1 or L2 hit            No       N/A        0                    0                   
     0.05%             1  20            LFB/MAB hit                              [.] tcg_flush_jmp_cache                qemu-system-aarch64      [.] 0x00005651d93347e0  [heap]             None          L1 or L2 hit            No       N/A        0                    0                   
     0.05%             1  20            LFB/MAB hit                              [.] tcg_flush_jmp_cache                qemu-system-aarch64      [.] 0x00005651d9334820  [heap]             None          L1 or L2 hit            No       N/A        0                    0                   
     0.05%             1  20            LFB/MAB hit                              [.] tcg_flush_jmp_cache                qemu-system-aarch64      [.] 0x00005651d93348e0  [heap]             None          L1 or L2 hit            No       N/A        0                    0                   
     0.05%             1  20            LFB/MAB hit                              [.] tcg_flush_jmp_cache                qemu-system-aarch64      [.] 0x00005651d9334b70  [heap]             None          L1 or L2 hit            No       N/A        0                    0                   
     0.05%             1  20            LFB/MAB hit                              [.] tcg_flush_jmp_cache                qemu-system-aarch64      [.] 0x00005651d9334ba0  [heap]             None          L1 or L2 hit            No       N/A        0                    0                   
     0.05%             1  20            LFB/MAB hit                              [.] tcg_flush_jmp_cache                qemu-system-aarch64      [.] 0x00005651d9334ca0  [heap]             None          L1 or L2 hit            No       N/A        0                    0                   
     0.05%             1  20            LFB/MAB hit                              [.] tcg_flush_jmp_cache                qemu-system-aarch64      [.] 0x00005651d9334e70  [heap]             None          L1 or L2 hit            No       N/A        0                    0                   
     0.05%             1  20            LFB/MAB hit                              [.] tcg_flush_jmp_cache                qemu-system-aarch64      [.] 0x00005651d9334eb0  [heap]             None          L1 or L2 hit            No       N/A        0                    0                   
     0.05%             1  20            LFB/MAB hit                              [.] tcg_flush_jmp_cache                qemu-system-aarch64      [.] 0x00005651d9335670  [heap]             None          L1 or L2 hit            No       N/A        0                    0                   
     0.05%             1  20            LFB/MAB hit                              [.] tcg_flush_jmp_cache                qemu-system-aarch64      [.] 0x00005651d93357a0  [heap]             None          L1 or L2 hit            No       N/A        0                    0                   
     0.05%             1  20            LFB/MAB hit                              [.] tcg_flush_jmp_cache                qemu-system-aarch64      [.] 0x00005651d9335820  [heap]             None          L1 or L2 hit            No       N/A        0                    0                   
     0.05%             1  20            LFB/MAB hit                              [.] tcg_flush_jmp_cache                qemu-system-aarch64      [.] 0x00005651d9335d30  [heap]             None          L1 or L2 hit            No       N/A        0                    0                   
     0.05%             1  20            LFB/MAB hit                              [.] tcg_flush_jmp_cache                qemu-system-aarch64      [.] 0x00005651d9335da0  [heap]             None          L1 or L2 hit            No       N/A        0                    0                   
     0.05%             1  20            LFB/MAB hit                              [.] tcg_flush_jmp_cache                qemu-system-aarch64      [.] 0x00005651d9335db0  [heap]             None          L1 or L2 hit            No       N/A        0                    0                   
     0.05%             1  20            LFB/MAB hit                              [.] tcg_flush_jmp_cache                qemu-system-aarch64      [.] 0x00005651d93361f0  [heap]             None          L1 or L2 hit            No       N/A        0                    0                   
     0.05%             1  20            LFB/MAB hit                              [.] tcg_flush_jmp_cache                qemu-system-aarch64      [.] 0x00005651d9336360  [heap]             None          L1 or L2 hit            No       N/A        0                    0                   
     0.05%             1  20            LFB/MAB hit                              [.] tcg_flush_jmp_cache                qemu-system-aarch64      [.] 0x00005651d9336570  [heap]             None          L1 or L2 hit            No       N/A        0                    0                   
     0.05%             1  20            LFB/MAB hit                              [.] tcg_flush_jmp_cache                qemu-system-aarch64      [.] 0x00005651d9336630  [heap]             None          L1 or L2 hit            No       N/A        0                    0                   
     0.05%             1  20            LFB/MAB hit                              [.] tcg_flush_jmp_cache                qemu-system-aarch64      [.] 0x00005651d9336720  [heap]             None          L1 or L2 hit            No       N/A        0                    0                   
     0.05%             1  20            LFB/MAB hit                              [.] tcg_flush_jmp_cache                qemu-system-aarch64      [.] 0x00005651d9336820  [heap]             None          L1 or L2 hit            No       N/A        0                    0                   
     0.05%             1  20            LFB/MAB hit                              [.] tcg_flush_jmp_cache                qemu-system-aarch64      [.] 0x00005651d9336930  [heap]             None          L1 or L2 hit            No       N/A        0                    0                   
     0.05%             1  20            LFB/MAB hit                              [.] tcg_flush_jmp_cache                qemu-system-aarch64      [.] 0x00005651d9336c70  [heap]             None          L1 or L2 hit            No       N/A        0                    0                   
     0.05%             1  20            LFB/MAB hit                              [.] tcg_flush_jmp_cache                qemu-system-aarch64      [.] 0x00005651d9336d60  [heap]             None          L1 or L2 hit            No       N/A        0                    0                   
     0.05%             1  20            LFB/MAB hit                              [.] tcg_flush_jmp_cache                qemu-system-aarch64      [.] 0x00005651d9336d70  [heap]             None          L1 or L2 hit            No       N/A        0                    0                   
     0.05%             1  20            LFB/MAB hit                              [.] tcg_flush_jmp_cache                qemu-system-aarch64      [.] 0x00005651d9336df0  [heap]             None          L1 or L2 hit            No       N/A        0                    0                   
     0.05%             1  20            LFB/MAB hit                              [.] tcg_flush_jmp_cache                qemu-system-aarch64      [.] 0x00005651d93372e0  [heap]             None          L1 or L2 hit            No       N/A        0                    0                   
     0.05%             1  20            LFB/MAB hit                              [.] tcg_flush_jmp_cache                qemu-system-aarch64      [.] 0x00005651d93375e0  [heap]             None          L1 or L2 hit            No       N/A        0                    0                   
     0.05%             1  20            LFB/MAB hit                              [.] tcg_flush_jmp_cache                qemu-system-aarch64      [.] 0x00005651d9337730  [heap]             None          L1 or L2 hit            No       N/A        0                    0                   
     0.05%             1  20            LFB/MAB hit                              [.] tcg_flush_jmp_cache                qemu-system-aarch64      [.] 0x00005651d93379e0  [heap]             None          L1 or L2 hit            No       N/A        0                    0                   
     0.05%             1  20            LFB/MAB hit                              [.] tcg_flush_jmp_cache                qemu-system-aarch64      [.] 0x00005651d9337aa0  [heap]             None          L1 or L2 hit            No       N/A        0                    0                   
     0.05%             1  20            LFB/MAB hit                              [.] tcg_flush_jmp_cache                qemu-system-aarch64      [.] 0x00005651d9337bf0  [heap]             None          L1 or L2 hit            No       N/A        0                    0                   
     0.05%             1  20            LFB/MAB hit                              [.] tcg_flush_jmp_cache                qemu-system-aarch64      [.] 0x00005651d9338170  [heap]             None          L1 or L2 hit            No       N/A        0                    0                   
     0.05%             1  20            LFB/MAB hit                              [.] tcg_flush_jmp_cache                qemu-system-aarch64      [.] 0x00005651d9338570  [heap]             None          L1 or L2 hit            No       N/A        0                    0                   
     0.05%             1  20            LFB/MAB hit                              [.] tcg_flush_jmp_cache                qemu-system-aarch64      [.] 0x00005651d9338660  [heap]             None          L1 or L2 hit            No       N/A        0                    0                   
     0.05%             1  20            LFB/MAB hit                              [.] tcg_flush_jmp_cache                qemu-system-aarch64      [.] 0x00005651d93386b0  [heap]             None          L1 or L2 hit            No       N/A        0                    0                   
     0.05%             1  20            LFB/MAB hit                              [.] tcg_flush_jmp_cache                qemu-system-aarch64      [.] 0x00005651d9338a30  [heap]             None          L1 or L2 hit            No       N/A        0                    0                   
     0.05%             1  20            LFB/MAB hit                              [.] 0x0000000000c9ca32                 qemu-system-aarch64      [.] 0x00007fce1c010cd8  anon               None          L1 or L2 hit            No       N/A        0                    0                   
     0.05%             1  20            LFB/MAB hit                              [.] 0x0000000000c6fdee                 qemu-system-aarch64      [.] 0x00007fcef20b1deb  anon               None          L1 or L2 hit            No       N/A        0                    0                   
     0.05%             4  5             L1 hit                                   [.] g_hash_table_lookup                libglib-2.0.so.0.8400.4  [.] 0x00007fcef20b1f18  anon               None          L1 or L2 hit            No       N/A        0                    0                   
     0.05%             4  5             L1 hit                                   [.] g_tree_remove_all                  libglib-2.0.so.0.8400.4  [.] 0x00007fcef20b1d68  anon               None          L1 or L2 hit            No       N/A        0                    0                   
     0.05%             4  5             L1 hit                                   [.] get_page_addr_code_hostp           qemu-system-aarch64      [.] 0x00007fcef20b1e78  anon               None          L1 or L2 hit            No       N/A        0                    0                   
     0.05%             4  5             L1 hit                                   [.] get_page_addr_code_hostp           qemu-system-aarch64      [.] 0x00007fcef20b1ea8  anon               None          L1 or L2 hit            No       N/A        0                    0                   
     0.05%             4  5             L1 hit                                   [.] helper_access_check_cp_reg         qemu-system-aarch64      [.] 0x00007fcef20b1f48  anon               None          L1 or L2 hit            No       N/A        0                    0                   
     0.05%             4  5             L1 hit                                   [.] qemu_ram_block_from_host           qemu-system-aarch64      [.] 0x00007fcef20b1ea0  anon               None          L1 or L2 hit            No       N/A        0                    0                   
     0.05%             4  5             L1 hit                                   [.] qht_lookup_custom                  qemu-system-aarch64      [.] 0x00007fcef20b1e90  anon               None          L1 or L2 hit            No       N/A        0                    0                   
     0.05%             4  5             L1 hit                                   [.] qht_lookup_custom                  qemu-system-aarch64      [.] 0x00007fcef20b1eb0  anon               None          L1 or L2 hit            No       N/A        0                    0                   
     0.05%             4  5             L1 hit                                   [.] tcg_gen_code                       qemu-system-aarch64      [.] 0x00007fcef20b2230  anon               None          L1 or L2 hit            No       N/A        0                    0                   
     0.05%             4  5             L1 hit                                   [.] tcg_gen_code                       qemu-system-aarch64      [.] 0x00007fcef20b2280  anon               None          L1 or L2 hit            No       N/A        0                    0                   
     0.05%             4  5             L1 hit                                   [.] tcg_optimize                       qemu-system-aarch64      [.] 0x00007fcef20b2130  anon               None          L1 or L2 hit            No       N/A        0                    0                   
     0.05%             4  5             L1 hit                                   [.] 0x00007fcee31c970b                 [JIT] tid 7297           [.] 0x00005651d931451c  [heap]             None          L1 or L2 hit            No       N/A        0                    0                   
     0.05%             4  5             L1 hit                                   [.] 0x00007fcee3149fc0                 [JIT] tid 7297           [.] 0x00005651d9314570  [heap]             None          L1 or L2 hit            No       N/A        0                    0                   
     0.05%             4  5             L1 hit                                   [.] 0x00007fcee3149f66                 [JIT] tid 7297           [.] 0x00005651d9314578  [heap]             None          L1 or L2 hit            No       N/A        0                    0                   
     0.05%             4  5             L1 hit                                   [.] 0x00007fcee31c9753                 [JIT] tid 7297           [.] 0x00005651d9317010  [heap]             None          L1 or L2 hit            No       N/A        0                    0                   
     0.05%             4  5             L1 hit                                   [.] 0x0000000000ca4834                 qemu-system-aarch64      [.] 0x00007fce1c001378  anon               None          L1 or L2 hit            No       N/A        0                    0                   
     0.05%             4  5             L1 hit                                   [.] 0x0000000000ca49d6                 qemu-system-aarch64      [.] 0x00007fce1c001420  anon               None          L1 or L2 hit            No       N/A        0                    0                   
     0.05%             4  5             L1 hit                                   [.] 0x0000000000ca49ee                 qemu-system-aarch64      [.] 0x00007fce1c010bb0  anon               None          L1 or L2 hit            No       N/A        0                    0                   
     0.05%             4  5             L1 hit                                   [.] 0x0000000000ca49ee                 qemu-system-aarch64      [.] 0x00007fce1c010bd8  anon               None          L1 or L2 hit            No       N/A        0                    0                   
