# To display the perf.data header info, please use --header/--header-only options.
#
#
# Total Lost Samples: 0
#
# Samples: 780  of event 'cpu_core/mem-loads-aux/'
# Total weight : 788
# Sort order   : local_weight,mem,sym,dso,symbol_daddr,dso_daddr,snoop,tlb,locked,blocked,local_ins_lat,local_p_stage_cyc
#
# Overhead       Samples  Local Weight  Memory access                            Symbol                               Shared Object            Data Symbol             Data Object       Snoop         TLB access              Locked  Blocked     Local INSTR Latency  Local Retire Latency
# ........  ............  ............  .......................................  ...................................  .......................  ......................  ................  ............  ......................  ......  ..........  ...................  ....................
#
     0.05%             1  5             L1 hit                                   [.] 0x00007fcecfbdd21b                 [JIT] tid 7297           [.] 0x00005651d9314600  [heap]             None          L1 or L2 hit            No       N/A        0                    0                   
     0.05%             1  5             L1 hit                                   [.] 0x00007fced4ca8d02                 [JIT] tid 7297           [.] 0x00005651d9314600  [heap]             None          L1 or L2 hit            No       N/A        0                    0                   
     0.05%             1  5             L1 hit                                   [.] 0x00007fcee2e7ca82                 [JIT] tid 7297           [.] 0x00005651d9314600  [heap]             None          L1 or L2 hit            No       N/A        0                    0                   
     0.05%             1  5             L1 hit                                   [.] 0x00007fcecfadc8b0                 [JIT] tid 7297           [.] 0x00005651d9314608  [heap]             None          L1 or L2 hit            No       N/A        0                    0                   
     0.05%             1  5             L1 hit                                   [.] 0x00007fcecfb6e06d                 [JIT] tid 7297           [.] 0x00005651d9314608  [heap]             None          L1 or L2 hit            No       N/A        0                    0                   
     0.05%             1  5             L1 hit                                   [.] 0x00007fced210c2b2                 [JIT] tid 7297           [.] 0x00005651d9314608  [heap]             None          L1 or L2 hit            No       N/A        0                    0                   
     0.05%             1  5             L1 hit                                   [.] 0x00007fced2197d7b                 [JIT] tid 7297           [.] 0x00005651d9314608  [heap]             None          L1 or L2 hit            No       N/A        0                    0                   
     0.05%             1  5             L1 hit                                   [.] 0x00007fced219e44e                 [JIT] tid 7297           [.] 0x00005651d9314608  [heap]             None          L1 or L2 hit            No       N/A        0                    0                   
     0.05%             1  5             L1 hit                                   [.] 0x00007fced747b430                 [JIT] tid 7297           [.] 0x00005651d9314608  [heap]             None          L1 or L2 hit            No       N/A        0                    0                   
     0.05%             1  5             L1 hit                                   [.] 0x00007fcecfc93787                 [JIT] tid 7297           [.] 0x00005651d9314610  [heap]             None          L1 or L2 hit            No       N/A        0                    0                   
     0.05%             1  5             L1 hit                                   [.] 0x00007fced328724a                 [JIT] tid 7297           [.] 0x00005651d9314610  [heap]             None          L1 or L2 hit            No       N/A        0                    0                   
     0.05%             1  5             L1 hit                                   [.] 0x00007fced5b031a5                 [JIT] tid 7297           [.] 0x00005651d9314610  [heap]             None          L1 or L2 hit            No       N/A        0                    0                   
     0.05%             1  5             L1 hit                                   [.] 0x00007fced747b964                 [JIT] tid 7297           [.] 0x00005651d9314610  [heap]             None          L1 or L2 hit            No       N/A        0                    0                   
     0.05%             1  5             L1 hit                                   [.] 0x00007fced745a738                 [JIT] tid 7297           [.] 0x00005651d9314618  [heap]             None          L1 or L2 hit            No       N/A        0                    0                   
     0.05%             1  5             L1 hit                                   [.] 0x00007fcecfbc1da7                 [JIT] tid 7297           [.] 0x00005651d9314620  [heap]             None          L1 or L2 hit            No       N/A        0                    0                   
     0.05%             1  5             L1 hit                                   [.] 0x00007fced22281dd                 [JIT] tid 7297           [.] 0x00005651d9314620  [heap]             None          L1 or L2 hit            No       N/A        0                    0                   
     0.05%             1  5             L1 hit                                   [.] 0x00007fced523c8d7                 [JIT] tid 7297           [.] 0x00005651d9314620  [heap]             None          L1 or L2 hit            No       N/A        0                    0                   
     0.05%             1  5             L1 hit                                   [.] 0x00007fcece588a88                 [JIT] tid 7297           [.] 0x00005651d9314640  [heap]             None          L1 or L2 hit            No       N/A        0                    0                   
     0.05%             1  5             L1 hit                                   [.] 0x00007fcecf7439aa                 [JIT] tid 7297           [.] 0x00005651d9314648  [heap]             None          L1 or L2 hit            No       N/A        0                    0                   
     0.05%             1  5             L1 hit                                   [.] 0x00007fcecfb3f3d4                 [JIT] tid 7297           [.] 0x00005651d9314648  [heap]             None          L1 or L2 hit            No       N/A        0                    0                   
     0.05%             1  5             L1 hit                                   [.] 0x00007fced2286753                 [JIT] tid 7297           [.] 0x00005651d9314648  [heap]             None          L1 or L2 hit            No       N/A        0                    0                   
     0.05%             1  5             L1 hit                                   [.] 0x00007fced74645aa                 [JIT] tid 7297           [.] 0x00005651d9314648  [heap]             None          L1 or L2 hit            No       N/A        0                    0                   
     0.05%             1  5             L1 hit                                   [.] 0x00007fced7482c5d                 [JIT] tid 7297           [.] 0x00005651d9314648  [heap]             None          L1 or L2 hit            No       N/A        0                    0                   
     0.05%             1  5             L1 hit                                   [.] 0x00007fcee2bdc249                 [JIT] tid 7297           [.] 0x00005651d9314648  [heap]             None          L1 or L2 hit            No       N/A        0                    0                   
     0.05%             1  5             L1 hit                                   [.] 0x00007fcecec226c2                 [JIT] tid 7297           [.] 0x00005651d9314650  [heap]             None          L1 or L2 hit            No       N/A        0                    0                   
     0.05%             1  5             L1 hit                                   [.] 0x00007fcecf7c5fab                 [JIT] tid 7297           [.] 0x00005651d9314650  [heap]             None          L1 or L2 hit            No       N/A        0                    0                   
     0.05%             1  5             L1 hit                                   [.] 0x00007fcecfbb7ecc                 [JIT] tid 7297           [.] 0x00005651d9314650  [heap]             None          L1 or L2 hit            No       N/A        0                    0                   
     0.05%             1  5             L1 hit                                   [.] 0x00007fcecfeb4dc0                 [JIT] tid 7297           [.] 0x00005651d9314650  [heap]             None          L1 or L2 hit            No       N/A        0                    0                   
     0.05%             1  5             L1 hit                                   [.] 0x00007fced2108ff7                 [JIT] tid 7297           [.] 0x00005651d9314650  [heap]             None          L1 or L2 hit            No       N/A        0                    0                   
     0.05%             1  5             L1 hit                                   [.] 0x00007fcece8bad28                 [JIT] tid 7297           [.] 0x00005651d9314658  [heap]             None          L1 or L2 hit            No       N/A        0                    0                   
     0.05%             1  5             L1 hit                                   [.] 0x00007fcecf049c23                 [JIT] tid 7297           [.] 0x00005651d9314658  [heap]             None          L1 or L2 hit            No       N/A        0                    0                   
     0.05%             1  5             L1 hit                                   [.] 0x00007fcecfbbe5aa                 [JIT] tid 7297           [.] 0x00005651d9314658  [heap]             None          L1 or L2 hit            No       N/A        0                    0                   
     0.05%             1  5             L1 hit                                   [.] 0x00007fcecfbf1bd9                 [JIT] tid 7297           [.] 0x00005651d9314658  [heap]             None          L1 or L2 hit            No       N/A        0                    0                   
     0.05%             1  5             L1 hit                                   [.] 0x00007fced210c3a8                 [JIT] tid 7297           [.] 0x00005651d9314658  [heap]             None          L1 or L2 hit            No       N/A        0                    0                   
     0.05%             1  5             L1 hit                                   [.] 0x00007fced2f17b23                 [JIT] tid 7297           [.] 0x00005651d9314658  [heap]             None          L1 or L2 hit            No       N/A        0                    0                   
     0.05%             1  5             L1 hit                                   [.] 0x00007fced5ad9123                 [JIT] tid 7297           [.] 0x00005651d9314658  [heap]             None          L1 or L2 hit            No       N/A        0                    0                   
     0.05%             1  5             L1 hit                                   [.] 0x00007fced71a7e23                 [JIT] tid 7297           [.] 0x00005651d9314658  [heap]             None          L1 or L2 hit            No       N/A        0                    0                   
     0.05%             1  5             L1 hit                                   [.] 0x00007fcece3c8753                 [JIT] tid 7297           [.] 0x00005651d9314660  [heap]             None          L1 or L2 hit            No       N/A        0                    0                   
     0.05%             1  5             L1 hit                                   [.] 0x00007fcece3dc8a4                 [JIT] tid 7297           [.] 0x00005651d9314660  [heap]             None          L1 or L2 hit            No       N/A        0                    0                   
     0.05%             1  5             L1 hit                                   [.] 0x00007fcece421079                 [JIT] tid 7297           [.] 0x00005651d9314660  [heap]             None          L1 or L2 hit            No       N/A        0                    0                   
     0.05%             1  5             L1 hit                                   [.] 0x00007fcece86d31f                 [JIT] tid 7297           [.] 0x00005651d9314660  [heap]             None          L1 or L2 hit            No       N/A        0                    0                   
     0.05%             1  5             L1 hit                                   [.] 0x00007fcece8fb5e3                 [JIT] tid 7297           [.] 0x00005651d9314660  [heap]             None          L1 or L2 hit            No       N/A        0                    0                   
     0.05%             1  5             L1 hit                                   [.] 0x00007fceceb41e0a                 [JIT] tid 7297           [.] 0x00005651d9314660  [heap]             None          L1 or L2 hit            No       N/A        0                    0                   
     0.05%             1  5             L1 hit                                   [.] 0x00007fcecf4af74a                 [JIT] tid 7297           [.] 0x00005651d9314660  [heap]             None          L1 or L2 hit            No       N/A        0                    0                   
     0.05%             1  5             L1 hit                                   [.] 0x00007fcecf7c7128                 [JIT] tid 7297           [.] 0x00005651d9314660  [heap]             None          L1 or L2 hit            No       N/A        0                    0                   
     0.05%             1  5             L1 hit                                   [.] 0x00007fcecf7cc038                 [JIT] tid 7297           [.] 0x00005651d9314660  [heap]             None          L1 or L2 hit            No       N/A        0                    0                   
     0.05%             1  5             L1 hit                                   [.] 0x00007fcecfb3c4c4                 [JIT] tid 7297           [.] 0x00005651d9314660  [heap]             None          L1 or L2 hit            No       N/A        0                    0                   
     0.05%             1  5             L1 hit                                   [.] 0x00007fcecfbc0ca3                 [JIT] tid 7297           [.] 0x00005651d9314660  [heap]             None          L1 or L2 hit            No       N/A        0                    0                   
     0.05%             1  5             L1 hit                                   [.] 0x00007fcecfbc5726                 [JIT] tid 7297           [.] 0x00005651d9314660  [heap]             None          L1 or L2 hit            No       N/A        0                    0                   
     0.05%             1  5             L1 hit                                   [.] 0x00007fcecfc62f1c                 [JIT] tid 7297           [.] 0x00005651d9314660  [heap]             None          L1 or L2 hit            No       N/A        0                    0                   
     0.05%             1  5             L1 hit                                   [.] 0x00007fcecfcb2c5e                 [JIT] tid 7297           [.] 0x00005651d9314660  [heap]             None          L1 or L2 hit            No       N/A        0                    0                   
     0.05%             1  5             L1 hit                                   [.] 0x00007fcecfd4f002                 [JIT] tid 7297           [.] 0x00005651d9314660  [heap]             None          L1 or L2 hit            No       N/A        0                    0                   
     0.05%             1  5             L1 hit                                   [.] 0x00007fcecfd515b2                 [JIT] tid 7297           [.] 0x00005651d9314660  [heap]             None          L1 or L2 hit            No       N/A        0                    0                   
     0.05%             1  5             L1 hit                                   [.] 0x00007fced0b1952b                 [JIT] tid 7297           [.] 0x00005651d9314660  [heap]             None          L1 or L2 hit            No       N/A        0                    0                   
     0.05%             1  5             L1 hit                                   [.] 0x00007fced21073cf                 [JIT] tid 7297           [.] 0x00005651d9314660  [heap]             None          L1 or L2 hit            No       N/A        0                    0                   
     0.05%             1  5             L1 hit                                   [.] 0x00007fced2107b87                 [JIT] tid 7297           [.] 0x00005651d9314660  [heap]             None          L1 or L2 hit            No       N/A        0                    0                   
     0.05%             1  5             L1 hit                                   [.] 0x00007fced21081b2                 [JIT] tid 7297           [.] 0x00005651d9314660  [heap]             None          L1 or L2 hit            No       N/A        0                    0                   
     0.05%             1  5             L1 hit                                   [.] 0x00007fced2108b4f                 [JIT] tid 7297           [.] 0x00005651d9314660  [heap]             None          L1 or L2 hit            No       N/A        0                    0                   
     0.05%             1  5             L1 hit                                   [.] 0x00007fced210cde4                 [JIT] tid 7297           [.] 0x00005651d9314660  [heap]             None          L1 or L2 hit            No       N/A        0                    0                   
     0.05%             1  5             L1 hit                                   [.] 0x00007fced210e6cb                 [JIT] tid 7297           [.] 0x00005651d9314660  [heap]             None          L1 or L2 hit            No       N/A        0                    0                   
     0.05%             1  5             L1 hit                                   [.] 0x00007fced219776c                 [JIT] tid 7297           [.] 0x00005651d9314660  [heap]             None          L1 or L2 hit            No       N/A        0                    0                   
     0.05%             1  5             L1 hit                                   [.] 0x00007fced2197e15                 [JIT] tid 7297           [.] 0x00005651d9314660  [heap]             None          L1 or L2 hit            No       N/A        0                    0                   
     0.05%             1  5             L1 hit                                   [.] 0x00007fced2198a55                 [JIT] tid 7297           [.] 0x00005651d9314660  [heap]             None          L1 or L2 hit            No       N/A        0                    0                   
     0.05%             1  5             L1 hit                                   [.] 0x00007fced2199747                 [JIT] tid 7297           [.] 0x00005651d9314660  [heap]             None          L1 or L2 hit            No       N/A        0                    0                   
     0.05%             1  5             L1 hit                                   [.] 0x00007fced2199cdc                 [JIT] tid 7297           [.] 0x00005651d9314660  [heap]             None          L1 or L2 hit            No       N/A        0                    0                   
     0.05%             1  5             L1 hit                                   [.] 0x00007fced2229481                 [JIT] tid 7297           [.] 0x00005651d9314660  [heap]             None          L1 or L2 hit            No       N/A        0                    0                   
     0.05%             1  5             L1 hit                                   [.] 0x00007fced227433c                 [JIT] tid 7297           [.] 0x00005651d9314660  [heap]             None          L1 or L2 hit            No       N/A        0                    0                   
     0.05%             1  5             L1 hit                                   [.] 0x00007fced22b82ee                 [JIT] tid 7297           [.] 0x00005651d9314660  [heap]             None          L1 or L2 hit            No       N/A        0                    0                   
     0.05%             1  5             L1 hit                                   [.] 0x00007fced2473feb                 [JIT] tid 7297           [.] 0x00005651d9314660  [heap]             None          L1 or L2 hit            No       N/A        0                    0                   
     0.05%             1  5             L1 hit                                   [.] 0x00007fced247895d                 [JIT] tid 7297           [.] 0x00005651d9314660  [heap]             None          L1 or L2 hit            No       N/A        0                    0                   
     0.05%             1  5             L1 hit                                   [.] 0x00007fced2709fb4                 [JIT] tid 7297           [.] 0x00005651d9314660  [heap]             None          L1 or L2 hit            No       N/A        0                    0                   
     0.05%             1  5             L1 hit                                   [.] 0x00007fced270af74                 [JIT] tid 7297           [.] 0x00005651d9314660  [heap]             None          L1 or L2 hit            No       N/A        0                    0                   
     0.05%             1  5             L1 hit                                   [.] 0x00007fced377e633                 [JIT] tid 7297           [.] 0x00005651d9314660  [heap]             None          L1 or L2 hit            No       N/A        0                    0                   
     0.05%             1  5             L1 hit                                   [.] 0x00007fced3daa363                 [JIT] tid 7297           [.] 0x00005651d9314660  [heap]             None          L1 or L2 hit            No       N/A        0                    0                   
     0.05%             1  5             L1 hit                                   [.] 0x00007fced3db0da9                 [JIT] tid 7297           [.] 0x00005651d9314660  [heap]             None          L1 or L2 hit            No       N/A        0                    0                   
     0.05%             1  5             L1 hit                                   [.] 0x00007fced3e24b37                 [JIT] tid 7297           [.] 0x00005651d9314660  [heap]             None          L1 or L2 hit            No       N/A        0                    0                   
     0.05%             1  5             L1 hit                                   [.] 0x00007fced746c8c5                 [JIT] tid 7297           [.] 0x00005651d9314660  [heap]             None          L1 or L2 hit            No       N/A        0                    0                   
     0.05%             1  5             L1 hit                                   [.] 0x00007fced74844cf                 [JIT] tid 7297           [.] 0x00005651d9314660  [heap]             None          L1 or L2 hit            No       N/A        0                    0                   
     0.05%             1  5             L1 hit                                   [.] 0x00007fced7574f4f                 [JIT] tid 7297           [.] 0x00005651d9314660  [heap]             None          L1 or L2 hit            No       N/A        0                    0                   
     0.05%             1  5             L1 hit                                   [.] 0x00007fced75a50ce                 [JIT] tid 7297           [.] 0x00005651d9314660  [heap]             None          L1 or L2 hit            No       N/A        0                    0                   
     0.05%             1  5             L1 hit                                   [.] 0x00007fced7f9a872                 [JIT] tid 7297           [.] 0x00005651d9314660  [heap]             None          L1 or L2 hit            No       N/A        0                    0                   
     0.05%             1  5             L1 hit                                   [.] 0x00007fcee2a64c2c                 [JIT] tid 7297           [.] 0x00005651d9314660  [heap]             None          L1 or L2 hit            No       N/A        0                    0                   
     0.05%             1  5             L1 hit                                   [.] 0x00007fcee2a65f87                 [JIT] tid 7297           [.] 0x00005651d9314660  [heap]             None          L1 or L2 hit            No       N/A        0                    0                   
     0.05%             1  5             L1 hit                                   [.] 0x00007fcee2b3c5fa                 [JIT] tid 7297           [.] 0x00005651d9314660  [heap]             None          L1 or L2 hit            No       N/A        0                    0                   
     0.05%             1  5             L1 hit                                   [.] 0x00007fcee2d8e90a                 [JIT] tid 7297           [.] 0x00005651d9314660  [heap]             None          L1 or L2 hit            No       N/A        0                    0                   
     0.05%             1  5             L1 hit                                   [.] 0x00007fcee2f3254f                 [JIT] tid 7297           [.] 0x00005651d9314660  [heap]             None          L1 or L2 hit            No       N/A        0                    0                   
     0.05%             1  5             L1 hit                                   [.] 0x00007fcee2fd837f                 [JIT] tid 7297           [.] 0x00005651d9314660  [heap]             None          L1 or L2 hit            No       N/A        0                    0                   
     0.05%             1  5             L1 hit                                   [.] 0x00007fcee31088e4                 [JIT] tid 7297           [.] 0x00005651d9314660  [heap]             None          L1 or L2 hit            No       N/A        0                    0                   
     0.05%             1  5             L1 hit                                   [.] 0x00007fcee314763f                 [JIT] tid 7297           [.] 0x00005651d9314660  [heap]             None          L1 or L2 hit            No       N/A        0                    0                   
     0.05%             1  5             L1 hit                                   [.] 0x00007fcee31c6c5c                 [JIT] tid 7297           [.] 0x00005651d9314660  [heap]             None          L1 or L2 hit            No       N/A        0                    0                   
     0.05%             1  5             L1 hit                                   [.] 0x00007fcece3c86f3                 [JIT] tid 7297           [.] 0x00005651d9314730  [heap]             None          L1 or L2 hit            No       N/A        0                    0                   
     0.05%             1  5             L1 hit                                   [.] 0x00007fcece413239                 [JIT] tid 7297           [.] 0x00005651d9314730  [heap]             None          L1 or L2 hit            No       N/A        0                    0                   
     0.05%             1  5             L1 hit                                   [.] 0x00007fcece78df02                 [JIT] tid 7297           [.] 0x00005651d9314730  [heap]             None          L1 or L2 hit            No       N/A        0                    0                   
     0.05%             1  5             L1 hit                                   [.] 0x00007fcecf7c907f                 [JIT] tid 7297           [.] 0x00005651d9314730  [heap]             None          L1 or L2 hit            No       N/A        0                    0                   
     0.05%             1  5             L1 hit                                   [.] 0x00007fcecfd4ebb6                 [JIT] tid 7297           [.] 0x00005651d9314730  [heap]             None          L1 or L2 hit            No       N/A        0                    0                   
     0.05%             1  5             L1 hit                                   [.] 0x00007fced2198f3c                 [JIT] tid 7297           [.] 0x00005651d9314730  [heap]             None          L1 or L2 hit            No       N/A        0                    0                   
     0.05%             1  5             L1 hit                                   [.] 0x00007fced2517ebf                 [JIT] tid 7297           [.] 0x00005651d9314730  [heap]             None          L1 or L2 hit            No       N/A        0                    0                   
     0.05%             1  5             L1 hit                                   [.] 0x00007fced452b07e                 [JIT] tid 7297           [.] 0x00005651d9314730  [heap]             None          L1 or L2 hit            No       N/A        0                    0                   
     0.05%             1  5             L1 hit                                   [.] 0x00007fced5ad2a60                 [JIT] tid 7297           [.] 0x00005651d9314730  [heap]             None          L1 or L2 hit            No       N/A        0                    0                   
     0.05%             1  5             L1 hit                                   [.] 0x00007fced804e9ae                 [JIT] tid 7297           [.] 0x00005651d9314730  [heap]             None          L1 or L2 hit            No       N/A        0                    0                   
     0.05%             1  5             L1 hit                                   [.] 0x00007fcee2c587a8                 [JIT] tid 7297           [.] 0x00005651d9314730  [heap]             None          L1 or L2 hit            No       N/A        0                    0                   
     0.05%             1  5             L1 hit                                   [.] 0x00007fcee31469d0                 [JIT] tid 7297           [.] 0x00005651d9314730  [heap]             None          L1 or L2 hit            No       N/A        0                    0                   
     0.05%             1  5             L1 hit                                   [.] 0x00007fcee3148290                 [JIT] tid 7297           [.] 0x00005651d9314730  [heap]             None          L1 or L2 hit            No       N/A        0                    0                   
     0.05%             1  5             L1 hit                                   [.] 0x00007fcee31c52d0                 [JIT] tid 7297           [.] 0x00005651d9314730  [heap]             None          L1 or L2 hit            No       N/A        0                    0                   
     0.05%             1  5             L1 hit                                   [.] 0x00007fcee31c6a1e                 [JIT] tid 7297           [.] 0x00005651d9314730  [heap]             None          L1 or L2 hit            No       N/A        0                    0                   
     0.05%             1  5             L1 hit                                   [.] 0x00007fcee31c9859                 [JIT] tid 7297           [.] 0x00005651d9314730  [heap]             None          L1 or L2 hit            No       N/A        0                    0                   
     0.05%             1  5             L1 hit                                   [.] 0x00007fcee31c9d85                 [JIT] tid 7297           [.] 0x00005651d9314730  [heap]             None          L1 or L2 hit            No       N/A        0                    0                   
     0.05%             1  5             L1 hit                                   [.] 0x00007fcee31ca3c5                 [JIT] tid 7297           [.] 0x00005651d9314730  [heap]             None          L1 or L2 hit            No       N/A        0                    0                   
     0.05%             1  5             L1 hit                                   [.] 0x00007fcee31cab5e                 [JIT] tid 7297           [.] 0x00005651d9314730  [heap]             None          L1 or L2 hit            No       N/A        0                    0                   
     0.05%             1  5             L1 hit                                   [.] 0x00007fcece3a3d6e                 [JIT] tid 7297           [.] 0x00005651d9314734  [heap]             None          L1 or L2 hit            No       N/A        0                    0                   
     0.05%             1  5             L1 hit                                   [.] 0x00007fcece50c458                 [JIT] tid 7297           [.] 0x00005651d9314734  [heap]             None          L1 or L2 hit            No       N/A        0                    0                   
     0.05%             1  5             L1 hit                                   [.] 0x00007fcece50ca11                 [JIT] tid 7297           [.] 0x00005651d9314734  [heap]             None          L1 or L2 hit            No       N/A        0                    0                   
     0.05%             1  5             L1 hit                                   [.] 0x00007fcecfbc611c                 [JIT] tid 7297           [.] 0x00005651d9314734  [heap]             None          L1 or L2 hit            No       N/A        0                    0                   
     0.05%             1  5             L1 hit                                   [.] 0x00007fcecfc935f6                 [JIT] tid 7297           [.] 0x00005651d9314734  [heap]             None          L1 or L2 hit            No       N/A        0                    0                   
     0.05%             1  5             L1 hit                                   [.] 0x00007fced20f4d19                 [JIT] tid 7297           [.] 0x00005651d9314734  [heap]             None          L1 or L2 hit            No       N/A        0                    0                   
     0.05%             1  5             L1 hit                                   [.] 0x00007fced22bb499                 [JIT] tid 7297           [.] 0x00005651d9314734  [heap]             None          L1 or L2 hit            No       N/A        0                    0                   
     0.05%             1  5             L1 hit                                   [.] 0x00007fced2517ed7                 [JIT] tid 7297           [.] 0x00005651d9314734  [heap]             None          L1 or L2 hit            No       N/A        0                    0                   
     0.05%             1  5             L1 hit                                   [.] 0x00007fced6f117c8                 [JIT] tid 7297           [.] 0x00005651d9314734  [heap]             None          L1 or L2 hit            No       N/A        0                    0                   
     0.05%             1  5             L1 hit                                   [.] 0x00007fced747b46c                 [JIT] tid 7297           [.] 0x00005651d9314734  [heap]             None          L1 or L2 hit            No       N/A        0                    0                   
     0.05%             1  5             L1 hit                                   [.] 0x00007fcee2b1ca50                 [JIT] tid 7297           [.] 0x00005651d9314734  [heap]             None          L1 or L2 hit            No       N/A        0                    0                   
     0.05%             1  5             L1 hit                                   [.] 0x00007fcee2b955a7                 [JIT] tid 7297           [.] 0x00005651d9314734  [heap]             None          L1 or L2 hit            No       N/A        0                    0                   
     0.05%             1  5             L1 hit                                   [.] 0x00007fcee314a009                 [JIT] tid 7297           [.] 0x00005651d9314734  [heap]             None          L1 or L2 hit            No       N/A        0                    0                   
     0.05%             1  5             L1 hit                                   [.] 0x00007fcece3a3d56                 [JIT] tid 7297           [.] 0x00005651d9314738  [heap]             None          L1 or L2 hit            No       N/A        0                    0                   
     0.05%             1  5             L1 hit                                   [.] 0x00007fcecf7c0ef5                 [JIT] tid 7297           [.] 0x00005651d9314738  [heap]             None          L1 or L2 hit            No       N/A        0                    0                   
     0.05%             1  5             L1 hit                                   [.] 0x00007fcecfa13906                 [JIT] tid 7297           [.] 0x00005651d9314738  [heap]             None          L1 or L2 hit            No       N/A        0                    0                   
     0.05%             1  5             L1 hit                                   [.] 0x00007fcecfc935c5                 [JIT] tid 7297           [.] 0x00005651d9314738  [heap]             None          L1 or L2 hit            No       N/A        0                    0                   
     0.05%             1  5             L1 hit                                   [.] 0x00007fced22a1774                 [JIT] tid 7297           [.] 0x00005651d9314738  [heap]             None          L1 or L2 hit            No       N/A        0                    0                   
     0.05%             1  5             L1 hit                                   [.] 0x00007fced2517ea1                 [JIT] tid 7297           [.] 0x00005651d9314738  [heap]             None          L1 or L2 hit            No       N/A        0                    0                   
     0.05%             1  5             L1 hit                                   [.] 0x00007fced3dc7f78                 [JIT] tid 7297           [.] 0x00005651d9314738  [heap]             None          L1 or L2 hit            No       N/A        0                    0                   
     0.05%             1  5             L1 hit                                   [.] 0x00007fced3e2d760                 [JIT] tid 7297           [.] 0x00005651d9314738  [heap]             None          L1 or L2 hit            No       N/A        0                    0                   
     0.05%             1  5             L1 hit                                   [.] 0x00007fced452b064                 [JIT] tid 7297           [.] 0x00005651d9314738  [heap]             None          L1 or L2 hit            No       N/A        0                    0                   
     0.05%             1  5             L1 hit                                   [.] 0x00007fced5ace0d0                 [JIT] tid 7297           [.] 0x00005651d9314738  [heap]             None          L1 or L2 hit            No       N/A        0                    0                   
     0.05%             1  5             L1 hit                                   [.] 0x00007fced5ad4502                 [JIT] tid 7297           [.] 0x00005651d9314738  [heap]             None          L1 or L2 hit            No       N/A        0                    0                   
     0.05%             1  5             L1 hit                                   [.] 0x00007fcee2b1a059                 [JIT] tid 7297           [.] 0x00005651d9314738  [heap]             None          L1 or L2 hit            No       N/A        0                    0                   
     0.05%             1  5             L1 hit                                   [.] 0x00007fcee2b95576                 [JIT] tid 7297           [.] 0x00005651d9314738  [heap]             None          L1 or L2 hit            No       N/A        0                    0                   
     0.05%             1  5             L1 hit                                   [.] 0x00007fcee2c9b865                 [JIT] tid 7297           [.] 0x00005651d9314738  [heap]             None          L1 or L2 hit            No       N/A        0                    0                   
     0.05%             1  5             L1 hit                                   [.] 0x00007fcee2d162df                 [JIT] tid 7297           [.] 0x00005651d9314738  [heap]             None          L1 or L2 hit            No       N/A        0                    0                   
     0.05%             1  5             L1 hit                                   [.] 0x00007fcee2d16545                 [JIT] tid 7297           [.] 0x00005651d9314738  [heap]             None          L1 or L2 hit            No       N/A        0                    0                   
     0.05%             1  5             L1 hit                                   [.] 0x00007fcee2e7cac6                 [JIT] tid 7297           [.] 0x00005651d9314738  [heap]             None          L1 or L2 hit            No       N/A        0                    0                   
     0.05%             1  5             L1 hit                                   [.] 0x00007fcee3147338                 [JIT] tid 7297           [.] 0x00005651d9314738  [heap]             None          L1 or L2 hit            No       N/A        0                    0                   
     0.05%             1  5             L1 hit                                   [.] 0x00007fcee3147a97                 [JIT] tid 7297           [.] 0x00005651d9314738  [heap]             None          L1 or L2 hit            No       N/A        0                    0                   
     0.05%             1  5             L1 hit                                   [.] 0x00007fcee3149615                 [JIT] tid 7297           [.] 0x00005651d9314738  [heap]             None          L1 or L2 hit            No       N/A        0                    0                   
     0.05%             1  5             L1 hit                                   [.] 0x00007fcee31498cb                 [JIT] tid 7297           [.] 0x00005651d9314738  [heap]             None          L1 or L2 hit            No       N/A        0                    0                   
     0.05%             1  5             L1 hit                                   [.] 0x00007fcee31c9838                 [JIT] tid 7297           [.] 0x00005651d9314738  [heap]             None          L1 or L2 hit            No       N/A        0                    0                   
     0.05%             1  5             L1 hit                                   [.] 0x00007fcee31c9d71                 [JIT] tid 7297           [.] 0x00005651d9314738  [heap]             None          L1 or L2 hit            No       N/A        0                    0                   
     0.05%             1  5             L1 hit                                   [.] 0x00007fcece3a3d5d                 [JIT] tid 7297           [.] 0x00005651d931473c  [heap]             None          L1 or L2 hit            No       N/A        0                    0                   
     0.05%             1  5             L1 hit                                   [.] 0x00007fcece3c8b6b                 [JIT] tid 7297           [.] 0x00005651d931473c  [heap]             None          L1 or L2 hit            No       N/A        0                    0                   
     0.05%             1  5             L1 hit                                   [.] 0x00007fcece66cade                 [JIT] tid 7297           [.] 0x00005651d931473c  [heap]             None          L1 or L2 hit            No       N/A        0                    0                   
     0.05%             1  5             L1 hit                                   [.] 0x00007fcecfac4eb4                 [JIT] tid 7297           [.] 0x00005651d931473c  [heap]             None          L1 or L2 hit            No       N/A        0                    0                   
     0.05%             1  5             L1 hit                                   [.] 0x00007fcecfd510bb                 [JIT] tid 7297           [.] 0x00005651d931473c  [heap]             None          L1 or L2 hit            No       N/A        0                    0                   
     0.05%             1  5             L1 hit                                   [.] 0x00007fced21071b3                 [JIT] tid 7297           [.] 0x00005651d931473c  [heap]             None          L1 or L2 hit            No       N/A        0                    0                   
