# To display the perf.data header info, please use --header/--header-only options.
#
#
# Total Lost Samples: 0
#
# Samples: 628  of event 'cpu_core/mem-loads-aux/'
# Total weight : 644
# Sort order   : local_weight,mem,sym,dso,symbol_daddr,dso_daddr,snoop,tlb,locked,blocked,local_ins_lat,local_p_stage_cyc
#
# Overhead       Samples  Local Weight  Memory access                            Symbol                               Shared Object            Data Symbol             Data Object       Snoop         TLB access              Locked  Blocked     Local INSTR Latency  Local Retire Latency
# ........  ............  ............  .......................................  ...................................  .......................  ......................  ................  ............  ......................  ......  ..........  ...................  ....................
#
     0.01%             1  5             L1 hit                                   [.] 0x00007fcecfa21c0f                 [JIT] tid 7297           [.] 0x00005651d9314560                         [heap]               None          L1 or L2 hit            No       N/A        47                   0                   
     0.01%             1  5             L1 hit                                   [.] 0x00007fcece589a4f                 [JIT] tid 7297           [.] 0x00005651d9314560                         [heap]               None          L1 or L2 hit            No       N/A        41                   0                   
     0.01%             1  5             L1 hit                                   [.] 0x00007fcecfab8acf                 [JIT] tid 7297           [.] 0x00005651d9314560                         [heap]               None          L1 or L2 hit            No       N/A        38                   0                   
     0.01%             1  5             L1 hit                                   [.] 0x00007fced2274f0f                 [JIT] tid 7297           [.] 0x00005651d9314560                         [heap]               None          L1 or L2 hit            No       N/A        34                   0                   
     0.01%             1  5             L1 hit                                   [.] 0x00007fced2105fcf                 [JIT] tid 7297           [.] 0x00005651d9314560                         [heap]               None          L1 or L2 hit            No       N/A        32                   0                   
     0.01%             1  5             L1 hit                                   [.] 0x00007fceda3e704f                 [JIT] tid 7297           [.] 0x00005651d9314560                         [heap]               None          L1 or L2 hit            No       Addr       111                  0                   
     0.01%             1  5             L1 hit                                   [.] 0x00007fcecf817d4f                 [JIT] tid 7297           [.] 0x00005651d9314568                         [heap]               None          L1 or L2 hit            No       N/A        68                   0                   
     0.01%             1  5             L1 hit                                   [.] 0x00007fced20ddf5c                 [JIT] tid 7297           [.] 0x00005651d9314568                         [heap]               None          L1 or L2 hit            No       N/A        60                   0                   
     0.01%             1  5             L1 hit                                   [.] 0x00007fcece828dcf                 [JIT] tid 7297           [.] 0x00005651d9314568                         [heap]               None          L1 or L2 hit            No       N/A        57                   0                   
     0.01%             1  5             L1 hit                                   [.] 0x00007fced38ae2cf                 [JIT] tid 7297           [.] 0x00005651d9314568                         [heap]               None          L1 or L2 hit            No       N/A        35                   0                   
     0.01%             1  5             L1 hit                                   [.] 0x00007fced224b8cf                 [JIT] tid 7297           [.] 0x00005651d9314570                         [heap]               None          L1 or L2 hit            No       N/A        394                  0                   
     0.01%             1  5             L1 hit                                   [.] 0x00007fcece3d460f                 [JIT] tid 7297           [.] 0x00005651d9314570                         [heap]               None          L1 or L2 hit            No       N/A        63                   0                   
     0.01%             1  5             L1 hit                                   [.] 0x00007fced2228c8f                 [JIT] tid 7297           [.] 0x00005651d9314570                         [heap]               None          L1 or L2 hit            No       N/A        46                   0                   
     0.01%             1  5             L1 hit                                   [.] 0x00007fcece4131cf                 [JIT] tid 7297           [.] 0x00005651d9314570                         [heap]               None          L1 or L2 hit            No       N/A        43                   0                   
     0.01%             1  5             L1 hit                                   [.] 0x00007fced218340f                 [JIT] tid 7297           [.] 0x00005651d9314570                         [heap]               None          L1 or L2 hit            No       N/A        39                   0                   
     0.01%             1  5             L1 hit                                   [.] 0x00007fcecf1b44cf                 [JIT] tid 7297           [.] 0x00005651d9314570                         [heap]               None          L1 or L2 hit            No       N/A        33                   0                   
     0.01%             1  5             L1 hit                                   [.] 0x00007fcece4723d6                 [JIT] tid 7297           [.] 0x00005651d9314578                         [heap]               None          L1 or L2 hit            No       N/A        234                  0                   
     0.01%             1  5             L1 hit                                   [.] 0x00007fcecfb59d9a                 [JIT] tid 7297           [.] 0x00005651d9314578                         [heap]               None          L1 or L2 hit            No       N/A        124                  0                   
     0.01%             1  5             L1 hit                                   [.] 0x00007fced3dc6c51                 [JIT] tid 7297           [.] 0x00005651d9314578                         [heap]               None          L1 or L2 hit            No       N/A        33                   0                   
     0.01%             1  5             L1 hit                                   [.] 0x00007fcecfa17e85                 [JIT] tid 7297           [.] 0x00005651d9314578                         [heap]               None          L1 or L2 hit            No       Addr       179                  0                   
     0.01%             1  5             L1 hit                                   [.] 0x00007fcecfa17e85                 [JIT] tid 7297           [.] 0x00005651d9314578                         [heap]               None          L1 or L2 hit            No       Addr       66                   0                   
     0.01%             1  5             L1 hit                                   [.] 0x00007fcecf743d4f                 [JIT] tid 7297           [.] 0x00005651d9314580                         [heap]               None          L1 or L2 hit            No       N/A        148                  0                   
     0.01%             1  5             L1 hit                                   [.] 0x00007fced22c560f                 [JIT] tid 7297           [.] 0x00005651d9314580                         [heap]               None          L1 or L2 hit            No       Addr       135                  0                   
     0.01%             1  5             L1 hit                                   [.] 0x00007fcecf74415d                 [JIT] tid 7297           [.] 0x00005651d9314588                         [heap]               None          L1 or L2 hit            No       N/A        379                  0                   
     0.01%             1  5             L1 hit                                   [.] 0x00007fced3dbe810                 [JIT] tid 7297           [.] 0x00005651d9314588                         [heap]               None          L1 or L2 hit            No       N/A        34                   0                   
     0.01%             1  5             L1 hit                                   [.] 0x00007fcecfd512a2                 [JIT] tid 7297           [.] 0x00005651d9314590                         [heap]               None          L1 or L2 hit            No       N/A        35                   0                   
     0.01%             1  5             L1 hit                                   [.] 0x00007fced28ffe1c                 [JIT] tid 7297           [.] 0x00005651d9314598                         [heap]               None          L1 or L2 hit            No       N/A        39                   0                   
     0.01%             1  5             L1 hit                                   [.] 0x00007fcecf6d378f                 [JIT] tid 7297           [.] 0x00005651d93145b0                         [heap]               None          L1 or L2 hit            No       N/A        174                  0                   
     0.01%             1  5             L1 hit                                   [.] 0x00007fced2133ecf                 [JIT] tid 7297           [.] 0x00005651d93145f8                         [heap]               None          L1 or L2 hit            No       N/A        33                   0                   
     0.01%             1  5             L1 hit                                   [.] 0x00007fcecfd5596e                 [JIT] tid 7297           [.] 0x00005651d93145f8                         [heap]               None          L1 or L2 hit            No       Addr       81                   0                   
     0.01%             1  5             L1 hit                                   [.] 0x00007fced2208753                 [JIT] tid 7297           [.] 0x00005651d9314608                         [heap]               None          L1 or L2 hit            No       N/A        106                  0                   
     0.01%             1  5             L1 hit                                   [.] 0x00007fced3db0aca                 [JIT] tid 7297           [.] 0x00005651d9314608                         [heap]               None          L1 or L2 hit            No       N/A        35                   0                   
     0.01%             1  5             L1 hit                                   [.] 0x00007fcece44a665                 [JIT] tid 7297           [.] 0x00005651d9314610                         [heap]               None          L1 or L2 hit            No       N/A        50                   0                   
     0.01%             1  5             L1 hit                                   [.] 0x00007fcecfbb570f                 [JIT] tid 7297           [.] 0x00005651d9314618                         [heap]               None          L1 or L2 hit            No       N/A        33                   0                   
     0.01%             1  5             L1 hit                                   [.] 0x00007fcecfcb10fa                 [JIT] tid 7297           [.] 0x00005651d9314660                         [heap]               None          L1 or L2 hit            No       N/A        59                   0                   
     0.01%             1  5             L1 hit                                   [.] 0x00007fcece3b6486                 [JIT] tid 7297           [.] 0x00005651d9314660                         [heap]               None          L1 or L2 hit            No       N/A        42                   0                   
     0.01%             1  5             L1 hit                                   [.] 0x00007fcecfa1804f                 [JIT] tid 7297           [.] 0x00005651d9314660                         [heap]               None          L1 or L2 hit            No       N/A        42                   0                   
     0.01%             1  5             L1 hit                                   [.] 0x00007fced51d3fba                 [JIT] tid 7297           [.] 0x00005651d9314660                         [heap]               None          L1 or L2 hit            No       N/A        42                   0                   
     0.01%             1  5             L1 hit                                   [.] 0x00007fcecfd4f6dc                 [JIT] tid 7297           [.] 0x00005651d9314660                         [heap]               None          L1 or L2 hit            No       N/A        38                   0                   
     0.01%             1  5             L1 hit                                   [.] 0x00007fced21857a7                 [JIT] tid 7297           [.] 0x00005651d9314660                         [heap]               None          L1 or L2 hit            No       N/A        38                   0                   
     0.01%             1  5             L1 hit                                   [.] 0x00007fced06f2294                 [JIT] tid 7297           [.] 0x00005651d9314660                         [heap]               None          L1 or L2 hit            No       Addr       35                   0                   
     0.01%             1  5             L1 hit                                   [.] 0x00007fcece560c6e                 [JIT] tid 7297           [.] 0x00005651d931473c                         [heap]               None          L1 or L2 hit            No       N/A        34                   0                   
     0.01%             1  5             L1 hit                                   [.] 0x00007fced224cabe                 [JIT] tid 7297           [.] 0x00005651d9315310                         [heap]               None          L1 or L2 hit            No       Addr       214                  0                   
     0.01%             1  5             L1 hit                                   [.] 0x00007fced2119645                 [JIT] tid 7297           [.] 0x00005651d9315310                         [heap]               None          L1 or L2 hit            No       Addr       51                   0                   
     0.01%             1  5             L1 hit                                   [.] 0x00007fced22116bc                 [JIT] tid 7297           [.] 0x00005651d9315310                         [heap]               None          L1 or L2 hit            No       Data Addr  142                  0                   
     0.01%             1  5             L1 hit                                   [.] 0x00007fced4d293c6                 [JIT] tid 7297           [.] 0x00005651d9315310                         [heap]               None          L1 or L2 hit            No       Data Addr  101                  0                   
     0.01%             1  5             L1 hit                                   [.] 0x00007fced4d293d9                 [JIT] tid 7297           [.] 0x00005651d9315310                         [heap]               None          L1 or L2 hit            No       Data Addr  97                   0                   
     0.01%             1  5             L1 hit                                   [.] 0x00007fced22a10eb                 [JIT] tid 7297           [.] 0x00005651d9315310                         [heap]               None          L1 or L2 hit            No       Data Addr  41                   0                   
     0.01%             1  5             L1 hit                                   [.] 0x00007fced22c5384                 [JIT] tid 7297           [.] 0x00005651d9315312                         [heap]               None          L1 or L2 hit            No       Addr       50                   0                   
     0.01%             1  5             L1 hit                                   [.] 0x00007fced22f8ce3                 [JIT] tid 7297           [.] 0x00005651d9315314                         [heap]               None          L1 or L2 hit            No       N/A        87                   0                   
     0.01%             1  5             L1 hit                                   [.] 0x00007fced22c53c9                 [JIT] tid 7297           [.] 0x00005651d9315318                         [heap]               None          L1 or L2 hit            No       N/A        40                   0                   
     0.01%             1  5             L1 hit                                   [.] 0x00007fced2377f1f                 [JIT] tid 7297           [.] 0x00005651d931531c                         [heap]               None          L1 or L2 hit            No       N/A        90                   0                   
     0.01%             1  5             L1 hit                                   [.] 0x00007fced22c540e                 [JIT] tid 7297           [.] 0x00005651d931531e                         [heap]               None          L1 or L2 hit            No       N/A        81                   0                   
     0.01%             1  5             L1 hit                                   [.] 0x00007fced4d293fa                 [JIT] tid 7297           [.] 0x00005651d9315410                         [heap]               None          L1 or L2 hit            No       Data Addr  90                   0                   
     0.01%             1  5             L1 hit                                   [.] 0x00007fced2211743                 [JIT] tid 7297           [.] 0x00005651d9315416                         [heap]               None          L1 or L2 hit            No       N/A        140                  0                   
     0.01%             1  5             L1 hit                                   [.] 0x00007fced221d873                 [JIT] tid 7297           [.] 0x00005651d9315416                         [heap]               None          L1 or L2 hit            No       N/A        136                  0                   
     0.01%             1  5             L1 hit                                   [.] 0x00007fced227c081                 [JIT] tid 7297           [.] 0x00005651d9315416                         [heap]               None          L1 or L2 hit            No       N/A        64                   0                   
     0.01%             1  5             L1 hit                                   [.] 0x00007fced221175a                 [JIT] tid 7297           [.] 0x00005651d9315418                         [heap]               None          L1 or L2 hit            No       N/A        143                  0                   
     0.01%             1  5             L1 hit                                   [.] 0x00007fced221d88a                 [JIT] tid 7297           [.] 0x00005651d9315418                         [heap]               None          L1 or L2 hit            No       N/A        139                  0                   
     0.01%             1  5             L1 hit                                   [.] 0x00007fced4d2957c                 [JIT] tid 7297           [.] 0x00005651d9315418                         [heap]               None          L1 or L2 hit            No       N/A        92                   0                   
     0.01%             1  5             L1 hit                                   [.] 0x00007fced222239e                 [JIT] tid 7297           [.] 0x00005651d931541c                         [heap]               None          L1 or L2 hit            No       N/A        50                   0                   
     0.01%             1  5             L1 hit                                   [.] 0x00007fced22223b5                 [JIT] tid 7297           [.] 0x00005651d931541e                         [heap]               None          L1 or L2 hit            No       N/A        136                  0                   
     0.01%             1  5             L1 hit                                   [.] 0x00007fced22223b5                 [JIT] tid 7297           [.] 0x00005651d931541e                         [heap]               None          L1 or L2 hit            No       N/A        48                   0                   
     0.01%             1  5             L1 hit                                   [.] 0x00007fced4d295ab                 [JIT] tid 7297           [.] 0x00005651d9315510                         [heap]               None          L1 or L2 hit            No       Data Addr  91                   0                   
     0.01%             1  5             L1 hit                                   [.] 0x00007fced22a1130                 [JIT] tid 7297           [.] 0x00005651d9315512                         [heap]               None          L1 or L2 hit            No       Addr       151                  0                   
     0.01%             1  5             L1 hit                                   [.] 0x00007fcee2c7ca0e                 [JIT] tid 7297           [.] 0x00005651d9315710                         [heap]               None          L1 or L2 hit            No       Data       156                  0                   
     0.01%             1  5             L1 hit                                   [.] 0x00007fced227be72                 [JIT] tid 7297           [.] 0x00005651d9315710                         [heap]               None          L1 or L2 hit            No       Data       77                   0                   
     0.01%             1  5             L1 hit                                   [.] 0x00007fcee2d7d499                 [JIT] tid 7297           [.] 0x00005651d9315818                         [heap]               None          L1 or L2 hit            No       Addr       32                   0                   
     0.01%             1  5             L1 hit                                   [.] 0x00007fced7b093d9                 [JIT] tid 7297           [.] 0x00005651d9315910                         [heap]               None          L1 or L2 hit            No       Data Addr  151                  0                   
     0.01%             1  5             L1 hit                                   [.] 0x00007fcee2d7e603                 [JIT] tid 7297           [.] 0x00005651d9315a10                         [heap]               None          L1 or L2 hit            No       Data Addr  179                  0                   
     0.01%             1  5             L1 hit                                   [.] 0x00007fcee31c97dc                 [JIT] tid 7297           [.] 0x00005651d9316f10                         [heap]               None          L1 or L2 hit            No       N/A        201                  0                   
     0.01%             1  5             L1 hit                                   [.] 0x00007fced7b0bc86                 [JIT] tid 7297           [.] 0x00005651d9316f10                         [heap]               None          L1 or L2 hit            No       N/A        136                  0                   
     0.01%             1  5             L1 hit                                   [.] 0x00007fced7b08a59                 [JIT] tid 7297           [.] 0x00005651d9316f10                         [heap]               None          L1 or L2 hit            No       N/A        121                  0                   
     0.01%             1  5             L1 hit                                   [.] 0x00007fcee31c97c0                 [JIT] tid 7297           [.] 0x00005651d9316f10                         [heap]               None          L1 or L2 hit            No       Data       241                  0                   
     0.01%             1  5             L1 hit                                   [.] 0x00007fcee31c97dc                 [JIT] tid 7297           [.] 0x00005651d9316f10                         [heap]               None          L1 or L2 hit            No       Addr       256                  0                   
     0.01%             1  5             L1 hit                                   [.] 0x00007fcee31c97dc                 [JIT] tid 7297           [.] 0x00005651d9316f10                         [heap]               None          L1 or L2 hit            No       Addr       255                  0                   
     0.01%             1  5             L1 hit                                   [.] 0x00007fcee31c97dc                 [JIT] tid 7297           [.] 0x00005651d9316f10                         [heap]               None          L1 or L2 hit            No       Addr       247                  0                   
     0.01%             1  5             L1 hit                                   [.] 0x00007fcee31c9d24                 [JIT] tid 7297           [.] 0x00005651d9316f10                         [heap]               None          L1 or L2 hit            No       Addr       227                  0                   
     0.01%             1  5             L1 hit                                   [.] 0x00007fced7b0ae9e                 [JIT] tid 7297           [.] 0x00005651d9316f10                         [heap]               None          L1 or L2 hit            No       Addr       132                  0                   
     0.01%             1  5             L1 hit                                   [.] 0x00007fcee31c9163                 [JIT] tid 7297           [.] 0x00005651d9316f10                         [heap]               None          L1 or L2 hit            No       Addr       106                  0                   
     0.01%             1  5             L1 hit                                   [.] 0x00007fcee31c97dc                 [JIT] tid 7297           [.] 0x00005651d9316f10                         [heap]               None          L1 or L2 hit            No       Data Addr  254                  0                   
     0.01%             1  5             L1 hit                                   [.] 0x00007fcee31c97dc                 [JIT] tid 7297           [.] 0x00005651d9316f10                         [heap]               None          L1 or L2 hit            No       Data Addr  250                  0                   
     0.01%             1  5             L1 hit                                   [.] 0x00007fcee31c97dc                 [JIT] tid 7297           [.] 0x00005651d9316f10                         [heap]               None          L1 or L2 hit            No       Data Addr  249                  0                   
     0.01%             1  5             L1 hit                                   [.] 0x00007fcee31c97dc                 [JIT] tid 7297           [.] 0x00005651d9316f10                         [heap]               None          L1 or L2 hit            No       Data Addr  248                  0                   
     0.01%             1  5             L1 hit                                   [.] 0x00007fcee31c97dc                 [JIT] tid 7297           [.] 0x00005651d9316f10                         [heap]               None          L1 or L2 hit            No       Data Addr  247                  0                   
     0.01%             1  5             L1 hit                                   [.] 0x00007fcee31c97c0                 [JIT] tid 7297           [.] 0x00005651d9316f10                         [heap]               None          L1 or L2 hit            No       Data Addr  244                  0                   
     0.01%             1  5             L1 hit                                   [.] 0x00007fcee31c97c0                 [JIT] tid 7297           [.] 0x00005651d9316f10                         [heap]               None          L1 or L2 hit            No       Data Addr  242                  0                   
     0.01%             1  5             L1 hit                                   [.] 0x00007fcee31c97c0                 [JIT] tid 7297           [.] 0x00005651d9316f10                         [heap]               None          L1 or L2 hit            No       Data Addr  241                  0                   
     0.01%             1  5             L1 hit                                   [.] 0x00007fcee31c97c0                 [JIT] tid 7297           [.] 0x00005651d9316f10                         [heap]               None          L1 or L2 hit            No       Data Addr  240                  0                   
     0.01%             1  5             L1 hit                                   [.] 0x00007fcee31c97c0                 [JIT] tid 7297           [.] 0x00005651d9316f10                         [heap]               None          L1 or L2 hit            No       Data Addr  239                  0                   
     0.01%             1  5             L1 hit                                   [.] 0x00007fcee31c97c0                 [JIT] tid 7297           [.] 0x00005651d9316f10                         [heap]               None          L1 or L2 hit            No       Data Addr  235                  0                   
     0.01%             1  5             L1 hit                                   [.] 0x00007fcee31c9d24                 [JIT] tid 7297           [.] 0x00005651d9316f10                         [heap]               None          L1 or L2 hit            No       Data Addr  226                  0                   
     0.01%             1  5             L1 hit                                   [.] 0x00007fcee31c97c0                 [JIT] tid 7297           [.] 0x00005651d9316f10                         [heap]               None          L1 or L2 hit            No       Data Addr  211                  0                   
     0.01%             1  5             L1 hit                                   [.] 0x00007fcee31c9d0b                 [JIT] tid 7297           [.] 0x00005651d9316f10                         [heap]               None          L1 or L2 hit            No       Data Addr  211                  0                   
     0.01%             1  5             L1 hit                                   [.] 0x00007fced7b0c23d                 [JIT] tid 7297           [.] 0x00005651d9316f10                         [heap]               None          L1 or L2 hit            No       Data Addr  146                  0                   
     0.01%             1  5             L1 hit                                   [.] 0x00007fced7b0c33c                 [JIT] tid 7297           [.] 0x00005651d9316f10                         [heap]               None          L1 or L2 hit            No       Data Addr  134                  0                   
     0.01%             1  5             L1 hit                                   [.] 0x00007fced7b08c87                 [JIT] tid 7297           [.] 0x00005651d9316f10                         [heap]               None          L1 or L2 hit            No       Data Addr  66                   0                   
     0.01%             1  5             L1 hit                                   [.] 0x00007fcee310e4ca                 [JIT] tid 7297           [.] 0x00005651d9316f12                         [heap]               None          L1 or L2 hit            No       Addr       81                   0                   
     0.01%             1  5             L1 hit                                   [.] 0x00007fcee31c97e3                 [JIT] tid 7297           [.] 0x00005651d9316f18                         [heap]               None          L1 or L2 hit            No       Addr       255                  0                   
     0.01%             1  5             L1 hit                                   [.] 0x00007fcee31c97e3                 [JIT] tid 7297           [.] 0x00005651d9316f18                         [heap]               None          L1 or L2 hit            No       Addr       254                  0                   
     0.01%             1  5             L1 hit                                   [.] 0x00007fcee31c97e3                 [JIT] tid 7297           [.] 0x00005651d9316f18                         [heap]               None          L1 or L2 hit            No       Addr       248                  0                   
     0.01%             1  5             L1 hit                                   [.] 0x00007fcee31c97e3                 [JIT] tid 7297           [.] 0x00005651d9316f18                         [heap]               None          L1 or L2 hit            No       Addr       246                  0                   
     0.01%             1  5             L1 hit                                   [.] 0x00007fcee31c9d2b                 [JIT] tid 7297           [.] 0x00005651d9316f18                         [heap]               None          L1 or L2 hit            No       Addr       161                  0                   
     0.01%             1  5             L1 hit                                   [.] 0x00007fcee31c97e3                 [JIT] tid 7297           [.] 0x00005651d9316f18                         [heap]               None          L1 or L2 hit            No       Addr       52                   0                   
     0.01%             1  5             L1 hit                                   [.] 0x00007fcee31c97e3                 [JIT] tid 7297           [.] 0x00005651d9316f18                         [heap]               None          L1 or L2 hit            No       Data Addr  253                  0                   
     0.01%             1  5             L1 hit                                   [.] 0x00007fcee31c97e3                 [JIT] tid 7297           [.] 0x00005651d9316f18                         [heap]               None          L1 or L2 hit            No       Data Addr  252                  0                   
     0.01%             1  5             L1 hit                                   [.] 0x00007fcee31c97e3                 [JIT] tid 7297           [.] 0x00005651d9316f18                         [heap]               None          L1 or L2 hit            No       Data Addr  247                  0                   
     0.01%             1  5             L1 hit                                   [.] 0x00007fcee31c97b0                 [JIT] tid 7297           [.] 0x00005651d9317010                         [heap]               None          L1 or L2 hit            No       Data       238                  0                   
     0.01%             1  5             L1 hit                                   [.] 0x00007fcee31c97b0                 [JIT] tid 7297           [.] 0x00005651d9317010                         [heap]               None          L1 or L2 hit            No       Data       236                  0                   
     0.01%             1  5             L1 hit                                   [.] 0x00007fcee31c97b0                 [JIT] tid 7297           [.] 0x00005651d9317010                         [heap]               None          L1 or L2 hit            No       Data       233                  0                   
     0.01%             1  5             L1 hit                                   [.] 0x00007fcee31c97b0                 [JIT] tid 7297           [.] 0x00005651d9317010                         [heap]               None          L1 or L2 hit            No       Data       229                  0                   
     0.01%             1  5             L1 hit                                   [.] 0x00007fcee31c97b0                 [JIT] tid 7297           [.] 0x00005651d9317010                         [heap]               None          L1 or L2 hit            No       Data       153                  0                   
     0.01%             1  5             L1 hit                                   [.] 0x00007fcee31c97b0                 [JIT] tid 7297           [.] 0x00005651d9317010                         [heap]               None          L1 or L2 hit            No       Data Addr  242                  0                   
     0.01%             1  5             L1 hit                                   [.] 0x00007fcee31c97b0                 [JIT] tid 7297           [.] 0x00005651d9317010                         [heap]               None          L1 or L2 hit            No       Data Addr  237                  0                   
     0.01%             1  5             L1 hit                                   [.] 0x00007fcee31c9cfa                 [JIT] tid 7297           [.] 0x00005651d9317010                         [heap]               None          L1 or L2 hit            No       Data Addr  237                  0                   
     0.01%             1  5             L1 hit                                   [.] 0x00007fcee31c97b0                 [JIT] tid 7297           [.] 0x00005651d9317010                         [heap]               None          L1 or L2 hit            No       Data Addr  236                  0                   
     0.01%             1  5             L1 hit                                   [.] 0x00007fcee31c97b0                 [JIT] tid 7297           [.] 0x00005651d9317010                         [heap]               None          L1 or L2 hit            No       Data Addr  232                  0                   
     0.01%             1  5             L1 hit                                   [.] 0x00007fcee31c9cfa                 [JIT] tid 7297           [.] 0x00005651d9317010                         [heap]               None          L1 or L2 hit            No       Data Addr  229                  0                   
     0.01%             1  5             L1 hit                                   [.] 0x00007fcee31c97b0                 [JIT] tid 7297           [.] 0x00005651d9317010                         [heap]               None          L1 or L2 hit            No       Data Addr  228                  0                   
     0.01%             1  5             L1 hit                                   [.] 0x00007fced26fafb3                 [JIT] tid 7297           [.] 0x00005651d9317010                         [heap]               None          L1 or L2 hit            No       Data Addr  115                  0                   
     0.01%             1  5             L1 hit                                   [.] 0x00007fcee31285e8                 [JIT] tid 7297           [.] 0x00005651d9317110                         [heap]               None          L1 or L2 hit            No       Data Addr  90                   0                   
     0.01%             1  5             L1 hit                                   [.] 0x00007fcece858963                 [JIT] tid 7297           [.] 0x00005651d93175b8                         [heap]               None          L1 or L2 hit            No       N/A        139                  0                   
     0.01%             1  5             L1 hit                                   [.] 0x00007fced21d4963                 [JIT] tid 7297           [.] 0x00005651d93175b8                         [heap]               None          L1 or L2 hit            No       N/A        85                   0                   
     0.01%             1  5             L1 hit                                   [.] 0x00007fcee3572088                 [JIT] tid 7297           [.] 0x00007fce48ef0518                         anon                 None          L1 or L2 hit            No       N/A        41                   0                   
     0.01%             1  5             L1 hit                                   [.] 0x00007fcee3572088                 [JIT] tid 7297           [.] 0x00007fce48ef0518                         anon                 None          L1 or L2 hit            No       N/A        40                   0                   
     0.01%             1  5             L1 hit                                   [.] 0x00007fcee3572088                 [JIT] tid 7297           [.] 0x00007fce48ef0518                         anon                 None          L1 or L2 hit            No       N/A        39                   0                   
     0.01%             1  5             L1 hit                                   [.] 0x00007fcee3572088                 [JIT] tid 7297           [.] 0x00007fce48ef0518                         anon                 None          L1 or L2 hit            No       N/A        36                   0                   
     0.01%             1  5             L1 hit                                   [.] 0x00007fcecfbb6c0a                 [JIT] tid 7297           [.] 0x00007fcecfbb6c20                         [JIT] tid 7297       None          L1 or L2 hit            No       N/A        41                   0                   
     0.01%             1  5             L1 hit                                   [.] 0x00007fcecfbb6c0a                 [JIT] tid 7297           [.] 0x00007fcecfbb6c20                         [JIT] tid 7297       None          L1 or L2 hit            No       N/A        36                   0                   
     0.01%             1  5             L1 hit                                   [.] 0x00007fcecf84b2cf                 [JIT] tid 7297           [.] 0x00007fcef20b1f80                         anon                 None          L1 or L2 hit            Yes      N/A        177                  0                   
     0.01%             1  5             L1 hit                                   [.] 0x00007fcecfbc810f                 [JIT] tid 7297           [.] 0x00007fcef20b1f80                         anon                 None          L1 or L2 hit            Yes      N/A        173                  0                   
     0.01%             1  5             L1 hit                                   [.] 0x00007fcecf84b2cf                 [JIT] tid 7297           [.] 0x00007fcef20b1f80                         anon                 None          L1 or L2 hit            Yes      N/A        162                  0                   
     0.01%             1  5             L1 hit                                   [.] 0x00007fcecf84b2cf                 [JIT] tid 7297           [.] 0x00007fcef20b1f80                         anon                 None          L1 or L2 hit            Yes      N/A        161                  0                   
     0.01%             1  5             L1 hit                                   [.] 0x00007fcecfbc0f98                 [JIT] tid 7297           [.] 0x00007fcef20b1f80                         anon                 None          L1 or L2 hit            Yes      N/A        158                  0                   
     0.01%             1  5             L1 hit                                   [.] 0x00007fcecfbc4f8f                 [JIT] tid 7297           [.] 0x00007fcef20b1f80                         anon                 None          L1 or L2 hit            Yes      N/A        152                  0                   
     0.01%             1  5             L1 hit                                   [.] 0x00007fcecfbbfb4f                 [JIT] tid 7297           [.] 0x00007fcef20b1f80                         anon                 None          L1 or L2 hit            Yes      N/A        126                  0                   
     0.01%             1  5             L1 hit                                   [.] 0x00007fcecf7d6c23                 [JIT] tid 7297           [.] 0x00007fcef20b1f80                         anon                 None          L1 or L2 hit            Yes      N/A        125                  0                   
     0.01%             1  5             L1 hit                                   [.] 0x00007fcecf819362                 [JIT] tid 7297           [.] 0x00007fcef20b1f80                         anon                 None          L1 or L2 hit            Yes      N/A        123                  0                   
     0.01%             1  5             L1 hit                                   [.] 0x00007fcecfbc18c3                 [JIT] tid 7297           [.] 0x00007fcef20b1f80                         anon                 None          L1 or L2 hit            Yes      N/A        121                  0                   
     0.01%             1  5             L1 hit                                   [.] 0x00007fcecf9d88eb                 [JIT] tid 7297           [.] 0x00007fcef20b1f80                         anon                 None          L1 or L2 hit            Yes      N/A        118                  0                   
     0.01%             1  5             L1 hit                                   [.] 0x00007fcecfc5e94f                 [JIT] tid 7297           [.] 0x00007fcef20b1f80                         anon                 None          L1 or L2 hit            Yes      N/A        107                  0                   
     0.01%             1  5             L1 hit                                   [.] 0x00007fcecfb3415b                 [JIT] tid 7297           [.] 0x00007fcef20b1f80                         anon                 None          L1 or L2 hit            Yes      N/A        87                   0                   
     0.01%             1  5             L1 hit                                   [.] 0x00007fcecfbdcb8f                 [JIT] tid 7297           [.] 0x00007fcef20b1f80                         anon                 None          L1 or L2 hit            Yes      N/A        61                   0                   
     0.01%             1  5             L1 hit                                   [.] 0x00007fcece47fa6f                 [JIT] tid 7297           [.] 0x00007fcef20b1f80                         anon                 None          L1 or L2 hit            Yes      N/A        60                   0                   
