# To display the perf.data header info, please use --header/--header-only options.
#
#
# Total Lost Samples: 0
#
# Samples: 3K of event 'cpu_core/mem-loads-aux/'
# Total weight : 3470
# Sort order   : local_weight,mem,sym,dso,symbol_daddr,dso_daddr,snoop,tlb,locked,blocked,local_ins_lat,local_p_stage_cyc
#
# Overhead       Samples  Local Weight  Memory access                            Symbol                               Shared Object            Data Symbol             Data Object        Snoop         TLB access              Locked  Blocked     Local INSTR Latency  Local Retire Latency
# ........  ............  ............  .......................................  ...................................  .......................  ......................  .................  ............  ......................  ......  ..........  ...................  ....................
#
     0.00%             1  5             L1 hit                                   [.] 0x00007fced21d60a5                 [JIT] tid 7297           [.] 0x00007fcef20b1f80                         anon                     None          L1 or L2 hit            Yes      N/A        48                   0                   
     0.00%             1  5             L1 hit                                   [.] 0x00007fced21d60a5                 [JIT] tid 7297           [.] 0x00007fcef20b1f80                         anon                     None          L1 or L2 hit            Yes      N/A        47                   0                   
     0.00%             1  5             L1 hit                                   [.] 0x00007fcece421876                 [JIT] tid 7297           [.] 0x00007fcef20b1f80                         anon                     None          L1 or L2 hit            Yes      N/A        46                   0                   
     0.00%             1  5             L1 hit                                   [.] 0x00007fcecf4ae8ab                 [JIT] tid 7297           [.] 0x00007fcef20b1f80                         anon                     None          L1 or L2 hit            Yes      N/A        43                   0                   
     0.00%             1  5             L1 hit                                   [.] 0x00007fcecf88a46b                 [JIT] tid 7297           [.] 0x00007fcef20b1f80                         anon                     None          L1 or L2 hit            Yes      N/A        35                   0                   
     0.00%             1  5             L1 hit                                   [.] 0x00007fced06f726e                 [JIT] tid 7297           [.] 0x00007fcef20b1f80                         anon                     None          L1 or L2 hit            Yes      N/A        34                   0                   
     0.00%             1  5             L1 hit                                   [.] 0x00007fcece7b94e9                 [JIT] tid 7297           [.] 0x00007fcef20b1f80                         anon                     None          L1 or L2 hit            Yes      N/A        33                   0                   
     0.00%             1  5             L1 hit                                   [.] 0x00007fcece450ad5                 [JIT] tid 7297           [.] 0x00007fcef20b1f80                         anon                     None          L1 or L2 hit            Yes      Addr       194                  0                   
     0.00%             1  5             L1 hit                                   [.] 0x00007fcecfa17c33                 [JIT] tid 7297           [.] 0x00007fcef20b1f80                         anon                     None          L1 or L2 hit            Yes      Addr       156                  0                   
     0.00%             1  5             L1 hit                                   [.] 0x00007fced21d4762                 [JIT] tid 7297           [.] 0x00007fcef20b1f80                         anon                     None          L1 or L2 hit            Yes      Addr       149                  0                   
     0.00%             1  5             L1 hit                                   [.] 0x00007fcecfeb660f                 [JIT] tid 7297           [.] 0x00007fcef20b1f80                         anon                     None          L1 or L2 hit            Yes      Addr       148                  0                   
     0.00%             1  5             L1 hit                                   [.] 0x00007fcecf84b2cf                 [JIT] tid 7297           [.] 0x00007fcef20b1f80                         anon                     None          L1 or L2 hit            Yes      Addr       147                  0                   
     0.00%             1  5             L1 hit                                   [.] 0x00007fcece7b7d6b                 [JIT] tid 7297           [.] 0x00007fcef20b1f80                         anon                     None          L1 or L2 hit            Yes      Addr       145                  0                   
     0.00%             1  5             L1 hit                                   [.] 0x00007fced21d4762                 [JIT] tid 7297           [.] 0x00007fcef20b1f80                         anon                     None          L1 or L2 hit            Yes      Addr       145                  0                   
     0.00%             1  5             L1 hit                                   [.] 0x00007fcecfbc4d29                 [JIT] tid 7297           [.] 0x00007fcef20b1f80                         anon                     None          L1 or L2 hit            Yes      Addr       144                  0                   
     0.00%             1  5             L1 hit                                   [.] 0x00007fcece450ad5                 [JIT] tid 7297           [.] 0x00007fcef20b1f80                         anon                     None          L1 or L2 hit            Yes      Addr       143                  0                   
     0.00%             1  5             L1 hit                                   [.] 0x00007fced21d60a5                 [JIT] tid 7297           [.] 0x00007fcef20b1f80                         anon                     None          L1 or L2 hit            Yes      Addr       139                  0                   
     0.00%             1  5             L1 hit                                   [.] 0x00007fced21d4762                 [JIT] tid 7297           [.] 0x00007fcef20b1f80                         anon                     None          L1 or L2 hit            Yes      Addr       130                  0                   
     0.00%             1  5             L1 hit                                   [.] 0x00007fced21d60a5                 [JIT] tid 7297           [.] 0x00007fcef20b1f80                         anon                     None          L1 or L2 hit            Yes      Addr       130                  0                   
     0.00%             1  5             L1 hit                                   [.] 0x00007fcecf84b073                 [JIT] tid 7297           [.] 0x00007fcef20b1f80                         anon                     None          L1 or L2 hit            Yes      Addr       128                  0                   
     0.00%             1  5             L1 hit                                   [.] 0x00007fced21d60a5                 [JIT] tid 7297           [.] 0x00007fcef20b1f80                         anon                     None          L1 or L2 hit            Yes      Addr       125                  0                   
     0.00%             1  5             L1 hit                                   [.] 0x00007fced21d60a5                 [JIT] tid 7297           [.] 0x00007fcef20b1f80                         anon                     None          L1 or L2 hit            Yes      Addr       118                  0                   
     0.00%             1  5             L1 hit                                   [.] 0x00007fced21d4762                 [JIT] tid 7297           [.] 0x00007fcef20b1f80                         anon                     None          L1 or L2 hit            Yes      Addr       79                   0                   
     0.00%             1  5             L1 hit                                   [.] 0x00007fced21d60a5                 [JIT] tid 7297           [.] 0x00007fcef20b1f80                         anon                     None          L1 or L2 hit            Yes      Addr       66                   0                   
     0.00%             1  5             L1 hit                                   [.] 0x00007fced7b17b6c                 [JIT] tid 7297           [.] 0x00007fcef20b2000                         anon                     None          L1 or L2 hit            No       N/A        229                  0                   
     0.00%             1  5             L1 hit                                   [.] 0x00007fcee3122549                 [JIT] tid 7297           [.] 0x00007fcef20b2018                         anon                     None          L1 or L2 hit            No       N/A        73                   0                   
     0.00%             1  5             L1 hit                                   [.] 0x000000000009776a                 libc.so.6                [.] 0x00005651a4d2bc20                         anon                     None          L1 or L2 hit            Yes      N/A        152                  0                   
     0.00%             1  5             L1 hit                                   [.] 0x000000000009776a                 libc.so.6                [.] 0x00005651a4d2bc20                         anon                     None          L1 or L2 hit            Yes      N/A        129                  0                   
     0.00%             1  5             L1 hit                                   [.] 0x000000000009776a                 libc.so.6                [.] 0x00005651a4d2bc20                         anon                     None          L1 or L2 hit            Yes      N/A        115                  0                   
     0.00%             1  5             L1 hit                                   [.] 0x000000000009776a                 libc.so.6                [.] 0x00005651a4d2bc20                         anon                     None          L1 or L2 hit            Yes      N/A        93                   0                   
     0.00%             1  5             L1 hit                                   [.] 0x000000000009776a                 libc.so.6                [.] 0x00005651a4d2bc20                         anon                     None          L1 or L2 hit            Yes      N/A        83                   0                   
     0.00%             1  5             L1 hit                                   [.] 0x000000000009776a                 libc.so.6                [.] 0x00005651a4d2bc20                         anon                     None          L1 or L2 hit            Yes      N/A        76                   0                   
     0.00%             1  5             L1 hit                                   [.] 0x000000000009776a                 libc.so.6                [.] 0x00005651a4d2bc20                         anon                     None          L1 or L2 hit            Yes      N/A        73                   0                   
     0.00%             1  5             L1 hit                                   [.] 0x000000000009776a                 libc.so.6                [.] 0x00005651a4d2bc20                         anon                     None          L1 or L2 hit            Yes      N/A        65                   0                   
     0.00%             1  5             L1 hit                                   [.] 0x000000000009776a                 libc.so.6                [.] 0x00005651a4d2bc20                         anon                     None          L1 or L2 hit            Yes      N/A        59                   0                   
     0.00%             1  5             L1 hit                                   [.] 0x000000000009776a                 libc.so.6                [.] 0x00005651a4d2bc20                         anon                     None          L1 or L2 hit            Yes      N/A        55                   0                   
     0.00%             1  5             L1 hit                                   [.] 0x000000000009776a                 libc.so.6                [.] 0x00005651a4d2bc20                         anon                     None          L1 or L2 hit            Yes      N/A        51                   0                   
     0.00%             1  5             L1 hit                                   [.] 0x000000000008fe7f                 libc.so.6                [.] 0x00005651a4d2bc20                         anon                     None          L1 or L2 hit            Yes      N/A        44                   0                   
     0.00%             1  5             L1 hit                                   [.] 0x000000000009776a                 libc.so.6                [.] 0x00005651a4d2c980                         anon                     None          L1 or L2 hit            Yes      Addr       119                  0                   
     0.00%             1  5             L1 hit                                   [.] 0x000000000009776a                 libc.so.6                [.] 0x00005651d8f32548                         [heap]                   None          L1 or L2 hit            Yes      N/A        71                   0                   
     0.00%             1  5             L1 hit                                   [.] 0x0000000000162bc5                 libc.so.6                [.] 0x00007ffd615fc2e0                         [stack]                  None          L1 or L2 hit            No       Data       111                  0                   
     0.00%             1  5             L1 hit                                   [.] 0x0000000000162bc5                 libc.so.6                [.] 0x00007ffd615fc2e0                         [stack]                  None          L1 or L2 hit            No       Data       109                  0                   
     0.00%             1  5             L1 hit                                   [.] 0x0000000000162bc5                 libc.so.6                [.] 0x00007ffd615fc2e0                         [stack]                  None          L1 or L2 hit            No       Data       107                  0                   
     0.00%             1  5             L1 hit                                   [.] 0x0000000000162bc0                 libc.so.6                [.] 0x00007ffd615fc2e0                         [stack]                  None          L1 or L2 hit            No       Data       105                  0                   
     0.00%             1  5             L1 hit                                   [.] 0x0000000000162bc5                 libc.so.6                [.] 0x00007ffd615fc2e0                         [stack]                  None          L1 or L2 hit            No       Data       56                   0                   
     0.00%             1  5             L1 hit                                   [.] 0x0000000000162bc0                 libc.so.6                [.] 0x00007ffd615fc2e0                         [stack]                  None          L1 or L2 hit            No       Data       55                   0                   
     0.00%             1  5             L1 hit                                   [.] 0x0000000000162bc0                 libc.so.6                [.] 0x00007ffd615fc2e0                         [stack]                  None          L1 or L2 hit            No       Data       52                   0                   
     0.00%             1  5             L1 hit                                   [.] 0x000000000005a6f3                 libglib-2.0.so.0.8400.4  [.] 0x00005651d8f32758                         [heap]                   None          L1 or L2 hit            Yes      N/A        91                   0                   
     0.00%             1  5             L1 hit                                   [.] 0x000000000005c498                 libglib-2.0.so.0.8400.4  [.] 0x00005651d8f3276c                         [heap]                   None          L1 or L2 hit            No       Data       67                   0                   
     0.00%             1  5             L1 hit                                   [.] 0x000000000005c2f7                 libglib-2.0.so.0.8400.4  [.] 0x00005651d8f3276c                         [heap]                   None          L1 or L2 hit            No       Data Addr  123                  0                   
     0.00%             1  5             L1 hit                                   [.] 0x000000000005c4fa                 libglib-2.0.so.0.8400.4  [.] 0x00005651d8f3276c                         [heap]                   None          L1 or L2 hit            Yes      N/A        134                  0                   
     0.00%             1  5             L1 hit                                   [.] 0x000000000005c2f1                 libglib-2.0.so.0.8400.4  [.] 0x00005651d8f3276c                         [heap]                   None          L1 or L2 hit            Yes      N/A        71                   0                   
     0.00%             1  5             L1 hit                                   [.] 0x000000000005c492                 libglib-2.0.so.0.8400.4  [.] 0x00005651d8f3276c                         [heap]                   None          L1 or L2 hit            Yes      N/A        67                   0                   
     0.00%             1  5             L1 hit                                   [.] 0x000000000005c492                 libglib-2.0.so.0.8400.4  [.] 0x00005651d8f3276c                         [heap]                   None          L1 or L2 hit            Yes      N/A        63                   0                   
     0.00%             1  5             L1 hit                                   [.] 0x000000000005c753                 libglib-2.0.so.0.8400.4  [.] 0x00005651d8f33f48                         [heap]                   None          L1 or L2 hit            No       Addr       1256                 0                   
     0.00%             1  5             L1 hit                                   [.] 0x000000000005a6f3                 libglib-2.0.so.0.8400.4  [.] 0x00005651d8f344e8                         [heap]                   None          L1 or L2 hit            Yes      N/A        74                   0                   
     0.00%             1  5             L1 hit                                   [.] 0x000000000005a6f3                 libglib-2.0.so.0.8400.4  [.] 0x00005651d8f344e8                         [heap]                   None          L1 or L2 hit            Yes      Addr       93                   0                   
     0.00%             1  5             L1 hit                                   [.] 0x000000000005a6f3                 libglib-2.0.so.0.8400.4  [.] 0x00005651d8f344e8                         [heap]                   None          L1 or L2 hit            Yes      Addr       75                   0                   
     0.00%             1  5             L1 hit                                   [.] 0x000000000005db9e                 libglib-2.0.so.0.8400.4  [.] 0x00005651d9958760                         [heap]                   None          L1 or L2 hit            No       Addr       43                   0                   
     0.00%             1  5             L1 hit                                   [.] 0x000000000005db9e                 libglib-2.0.so.0.8400.4  [.] 0x00005651d9958770                         [heap]                   None          L1 or L2 hit            No       N/A        579                  0                   
     0.00%             1  5             L1 hit                                   [.] 0x000000000005db9e                 libglib-2.0.so.0.8400.4  [.] 0x00005651d9958780                         [heap]                   None          L1 or L2 hit            No       Addr       288                  0                   
     0.00%             1  5             L1 hit                                   [.] 0x000000000005db9e                 libglib-2.0.so.0.8400.4  [.] 0x00005651d9958790                         [heap]                   None          L1 or L2 hit            No       Addr       101                  0                   
     0.00%             1  5             L1 hit                                   [.] 0x000000000005db9e                 libglib-2.0.so.0.8400.4  [.] 0x00005651d9958798                         [heap]                   None          L1 or L2 hit            No       Addr       149                  0                   
     0.00%             1  5             L1 hit                                   [.] 0x000000000005db9e                 libglib-2.0.so.0.8400.4  [.] 0x00005651d99587a8                         [heap]                   None          L1 or L2 hit            No       Addr       123                  0                   
     0.00%             1  5             L1 hit                                   [.] 0x000000000005db9e                 libglib-2.0.so.0.8400.4  [.] 0x00005651d99587a8                         [heap]                   None          L1 or L2 hit            No       Addr       106                  0                   
     0.00%             1  5             L1 hit                                   [.] 0x000000000005a6f3                 libglib-2.0.so.0.8400.4  [.] 0x00005651da18b838                         [heap]                   None          L1 or L2 hit            Yes      Data       61                   0                   
     0.00%             1  5             L1 hit                                   [.] 0x000000000005e004                 libglib-2.0.so.0.8400.4  [.] 0x00007ffd615fc2a8                         [stack]                  None          L1 or L2 hit            No       Data       36                   0                   
     0.00%             1  5             L1 hit                                   [.] 0x000000000005d95f                 libglib-2.0.so.0.8400.4  [.] 0x00007ffd615fc2b8                         [stack]                  None          L1 or L2 hit            No       Addr       379                  0                   
     0.00%             1  5             L1 hit                                   [.] 0x000000000005d944                 libglib-2.0.so.0.8400.4  [.] 0x00007ffd615fc2e8                         [stack]                  None          L1 or L2 hit            No       N/A        129                  0                   
     0.00%             1  5             L1 hit                                   [.] 0x000000000005d944                 libglib-2.0.so.0.8400.4  [.] 0x00007ffd615fc2e8                         [stack]                  None          L1 or L2 hit            No       N/A        41                   0                   
     0.00%             1  5             L1 hit                                   [.] 0x0000000000945ca3                 qemu-system-aarch64      [.] 0x00005651d9311a27                         [heap]                   None          L1 or L2 hit            Yes      N/A        63                   0                   
     0.00%             1  5             L1 hit                                   [.] 0x0000000000945ca3                 qemu-system-aarch64      [.] 0x00005651d9311a27                         [heap]                   None          L1 or L2 hit            Yes      Addr       104                  0                   
     0.00%             1  5             L1 hit                                   [.] 0x0000000000c6e62e                 qemu-system-aarch64      [.] 0x00005651d9311c60                         [heap]                   None          L1 or L2 hit            Yes      N/A        160                  0                   
     0.00%             1  5             L1 hit                                   [.] 0x0000000000c6e62e                 qemu-system-aarch64      [.] 0x00005651d9311c60                         [heap]                   None          L1 or L2 hit            Yes      N/A        147                  0                   
     0.00%             1  5             L1 hit                                   [.] 0x0000000000c6e62e                 qemu-system-aarch64      [.] 0x00005651d9311c60                         [heap]                   None          L1 or L2 hit            Yes      N/A        145                  0                   
     0.00%             1  5             L1 hit                                   [.] 0x0000000000c6e62e                 qemu-system-aarch64      [.] 0x00005651d9311c60                         [heap]                   None          L1 or L2 hit            Yes      N/A        143                  0                   
     0.00%             1  5             L1 hit                                   [.] 0x0000000000c6e62e                 qemu-system-aarch64      [.] 0x00005651d9311c60                         [heap]                   None          L1 or L2 hit            Yes      N/A        142                  0                   
     0.00%             1  5             L1 hit                                   [.] 0x0000000000c6e62e                 qemu-system-aarch64      [.] 0x00005651d9311c60                         [heap]                   None          L1 or L2 hit            Yes      N/A        141                  0                   
     0.00%             1  5             L1 hit                                   [.] 0x0000000000c6e62e                 qemu-system-aarch64      [.] 0x00005651d9311c60                         [heap]                   None          L1 or L2 hit            Yes      N/A        140                  0                   
     0.00%             1  5             L1 hit                                   [.] 0x0000000000c6e62e                 qemu-system-aarch64      [.] 0x00005651d9311c60                         [heap]                   None          L1 or L2 hit            Yes      N/A        138                  0                   
     0.00%             1  5             L1 hit                                   [.] 0x0000000000c6e62e                 qemu-system-aarch64      [.] 0x00005651d9311c60                         [heap]                   None          L1 or L2 hit            Yes      N/A        136                  0                   
     0.00%             1  5             L1 hit                                   [.] 0x0000000000c6e62e                 qemu-system-aarch64      [.] 0x00005651d9311c60                         [heap]                   None          L1 or L2 hit            Yes      N/A        126                  0                   
     0.00%             1  5             L1 hit                                   [.] 0x0000000000c6e62e                 qemu-system-aarch64      [.] 0x00005651d9311c60                         [heap]                   None          L1 or L2 hit            Yes      N/A        122                  0                   
     0.00%             1  5             L1 hit                                   [.] 0x0000000000c6e62e                 qemu-system-aarch64      [.] 0x00005651d9311c60                         [heap]                   None          L1 or L2 hit            Yes      N/A        119                  0                   
     0.00%             1  5             L1 hit                                   [.] 0x0000000000c6e62e                 qemu-system-aarch64      [.] 0x00005651d9311c60                         [heap]                   None          L1 or L2 hit            Yes      N/A        65                   0                   
     0.00%             1  5             L1 hit                                   [.] 0x0000000000c6e62e                 qemu-system-aarch64      [.] 0x00005651d9311c60                         [heap]                   None          L1 or L2 hit            Yes      N/A        62                   0                   
     0.00%             1  5             L1 hit                                   [.] 0x0000000000c6e62e                 qemu-system-aarch64      [.] 0x00005651d9311c60                         [heap]                   None          L1 or L2 hit            Yes      N/A        57                   0                   
     0.00%             1  5             L1 hit                                   [.] 0x0000000000c6e62e                 qemu-system-aarch64      [.] 0x00005651d9311c60                         [heap]                   None          L1 or L2 hit            Yes      N/A        56                   0                   
     0.00%             1  5             L1 hit                                   [.] 0x0000000000c6e62e                 qemu-system-aarch64      [.] 0x00005651d9311c60                         [heap]                   None          L1 or L2 hit            Yes      N/A        50                   0                   
     0.00%             1  5             L1 hit                                   [.] 0x0000000000c6e62e                 qemu-system-aarch64      [.] 0x00005651d9311c60                         [heap]                   None          L1 or L2 hit            Yes      N/A        44                   0                   
     0.00%             1  5             L1 hit                                   [.] 0x0000000000c6e62e                 qemu-system-aarch64      [.] 0x00005651d9311c60                         [heap]                   None          L1 or L2 hit            Yes      Addr       165                  0                   
     0.00%             1  5             L1 hit                                   [.] 0x0000000000c6e62e                 qemu-system-aarch64      [.] 0x00005651d9311c60                         [heap]                   None          L1 or L2 hit            Yes      Addr       159                  0                   
     0.00%             1  5             L1 hit                                   [.] 0x0000000000c6e62e                 qemu-system-aarch64      [.] 0x00005651d9311c60                         [heap]                   None          L1 or L2 hit            Yes      Addr       144                  0                   
     0.00%             1  5             L1 hit                                   [.] 0x0000000000c6e62e                 qemu-system-aarch64      [.] 0x00005651d9311c60                         [heap]                   None          L1 or L2 hit            Yes      Addr       135                  0                   
     0.00%             1  5             L1 hit                                   [.] 0x0000000000c6e62e                 qemu-system-aarch64      [.] 0x00005651d9311c60                         [heap]                   None          L1 or L2 hit            Yes      Addr       111                  0                   
     0.00%             1  5             L1 hit                                   [.] 0x0000000000c6e6be                 qemu-system-aarch64      [.] 0x00005651d9311ed8                         [heap]                   None          L1 or L2 hit            No       Addr       35                   0                   
     0.00%             1  5             L1 hit                                   [.] 0x0000000000c672a2                 qemu-system-aarch64      [.] 0x00005651d931451a                         [heap]                   None          L1 or L2 hit            Yes      N/A        134                  0                   
     0.00%             1  5             L1 hit                                   [.] 0x0000000000c672a2                 qemu-system-aarch64      [.] 0x00005651d931451a                         [heap]                   None          L1 or L2 hit            Yes      N/A        125                  0                   
     0.00%             1  5             L1 hit                                   [.] 0x0000000000c672a2                 qemu-system-aarch64      [.] 0x00005651d931451a                         [heap]                   None          L1 or L2 hit            Yes      N/A        104                  0                   
     0.00%             1  5             L1 hit                                   [.] 0x0000000000c672a2                 qemu-system-aarch64      [.] 0x00005651d931451a                         [heap]                   None          L1 or L2 hit            Yes      N/A        90                   0                   
     0.00%             1  5             L1 hit                                   [.] 0x0000000000c672a2                 qemu-system-aarch64      [.] 0x00005651d931451a                         [heap]                   None          L1 or L2 hit            Yes      N/A        72                   0                   
     0.00%             1  5             L1 hit                                   [.] 0x0000000000c672a2                 qemu-system-aarch64      [.] 0x00005651d931451a                         [heap]                   None          L1 or L2 hit            Yes      N/A        67                   0                   
     0.00%             1  5             L1 hit                                   [.] 0x0000000000c672a2                 qemu-system-aarch64      [.] 0x00005651d931451a                         [heap]                   None          L1 or L2 hit            Yes      N/A        63                   0                   
     0.00%             1  5             L1 hit                                   [.] 0x0000000000c672a2                 qemu-system-aarch64      [.] 0x00005651d931451a                         [heap]                   None          L1 or L2 hit            Yes      N/A        61                   0                   
     0.00%             1  5             L1 hit                                   [.] 0x0000000000c672a2                 qemu-system-aarch64      [.] 0x00005651d931451a                         [heap]                   None          L1 or L2 hit            Yes      Data Addr  160                  0                   
     0.00%             1  5             L1 hit                                   [.] 0x00000000009c5333                 qemu-system-aarch64      [.] 0x00005651d93151fc                         [heap]                   None          L1 or L2 hit            No       N/A        67                   0                   
     0.00%             1  5             L1 hit                                   [.] 0x00000000009c5333                 qemu-system-aarch64      [.] 0x00005651d93151fc                         [heap]                   None          L1 or L2 hit            No       Addr       69                   0                   
     0.00%             1  5             L1 hit                                   [.] 0x0000000000c70150                 qemu-system-aarch64      [.] 0x00007fcdd4ee6400                         anon                     None          L1 or L2 hit            No       N/A        62                   0                   
     0.00%             1  5             L1 hit                                   [.] 0x0000000000c6e644                 qemu-system-aarch64      [.] 0x00007fcdd4ef5ee0                         anon                     None          L1 or L2 hit            No       Addr       36                   0                   
     0.00%             1  5             L1 hit                                   [.] 0x0000000000c701f0                 qemu-system-aarch64      [.] 0x00007fcdd53d4654                         anon                     None          L1 or L2 hit            No       N/A        728                  0                   
     0.00%             1  5             L1 hit                                   [.] 0x0000000000c6fea0                 qemu-system-aarch64      [.] 0x00007fcef20b1930                         anon                     None          L1 or L2 hit            No       N/A        190                  0                   
     0.00%             1  5             L1 hit                                   [.] 0x0000000000c6fea5                 qemu-system-aarch64      [.] 0x00007fcef20b1968                         anon                     None          L1 or L2 hit            No       N/A        46                   0                   
     0.00%             1  5             L1 hit                                   [.] 0x000000000094b100                 qemu-system-aarch64      [.] 0x00007fcef20b1aa0                         anon                     None          L1 or L2 hit            No       N/A        187                  0                   
     0.00%             1  5             L1 hit                                   [.] 0x000000000094b07c                 qemu-system-aarch64      [.] 0x00007fcef20b1aa0                         anon                     None          L1 or L2 hit            No       N/A        39                   0                   
     0.00%             1  5             L1 hit                                   [.] 0x000000000094b3e3                 qemu-system-aarch64      [.] 0x00007fcef20b1ac0                         anon                     None          L1 or L2 hit            No       Addr       37                   0                   
     0.00%             1  5             L1 hit                                   [.] 0x000000000094b3e3                 qemu-system-aarch64      [.] 0x00007fcef20b1ad0                         anon                     None          L1 or L2 hit            No       N/A        232                  0                   
     0.00%             1  5             L1 hit                                   [.] 0x000000000094b07c                 qemu-system-aarch64      [.] 0x00007fcef20b1ae0                         anon                     None          L1 or L2 hit            No       N/A        35                   0                   
     0.00%             1  5             L1 hit                                   [.] 0x000000000094b07c                 qemu-system-aarch64      [.] 0x00007fcef20b1ae0                         anon                     None          L1 or L2 hit            No       Addr       34                   0                   
     0.00%             1  5             L1 hit                                   [.] 0x000000000094b100                 qemu-system-aarch64      [.] 0x00007fcef20b1b10                         anon                     None          L1 or L2 hit            No       N/A        203                  0                   
     0.00%             1  5             L1 hit                                   [.] 0x000000000094d05c                 qemu-system-aarch64      [.] 0x00007fcef20b1b18                         anon                     None          L1 or L2 hit            No       N/A        389                  0                   
     0.00%             1  5             L1 hit                                   [.] 0x000000000094f46b                 qemu-system-aarch64      [.] 0x00007fcef20b1b18                         anon                     None          L1 or L2 hit            No       N/A        148                  0                   
     0.00%             1  5             L1 hit                                   [.] 0x000000000094e850                 qemu-system-aarch64      [.] 0x00007fcef20b1b50                         anon                     None          L1 or L2 hit            No       N/A        61                   0                   
     0.00%             1  5             L1 hit                                   [.] 0x000000000094f46b                 qemu-system-aarch64      [.] 0x00007fcef20b1b68                         anon                     None          L1 or L2 hit            No       N/A        156                  0                   
     0.00%             1  5             L1 hit                                   [.] 0x000000000094e87f                 qemu-system-aarch64      [.] 0x00007fcef20b1b68                         anon                     None          L1 or L2 hit            No       N/A        43                   0                   
     0.00%             1  5             L1 hit                                   [.] 0x000000000094e86c                 qemu-system-aarch64      [.] 0x00007fcef20b1b78                         anon                     None          L1 or L2 hit            No       Addr       201                  0                   
     0.00%             1  5             L1 hit                                   [.] 0x000000000094e862                 qemu-system-aarch64      [.] 0x00007fcef20b1b80                         anon                     None          L1 or L2 hit            No       N/A        47                   0                   
     0.00%             1  5             L1 hit                                   [.] 0x000000000094f478                 qemu-system-aarch64      [.] 0x00007fcef20b1b88                         anon                     None          L1 or L2 hit            No       N/A        184                  0                   
     0.00%             1  5             L1 hit                                   [.] 0x000000000094e86c                 qemu-system-aarch64      [.] 0x00007fcef20b1b98                         anon                     None          L1 or L2 hit            No       N/A        212                  0                   
     0.00%             1  5             L1 hit                                   [.] 0x000000000094e862                 qemu-system-aarch64      [.] 0x00007fcef20b1ba0                         anon                     None          L1 or L2 hit            No       N/A        228                  0                   
     0.00%             1  5             L1 hit                                   [.] 0x000000000094e862                 qemu-system-aarch64      [.] 0x00007fcef20b1ba0                         anon                     None          L1 or L2 hit            No       N/A        61                   0                   
     0.00%             1  5             L1 hit                                   [.] 0x000000000094e862                 qemu-system-aarch64      [.] 0x00007fcef20b1ba0                         anon                     None          L1 or L2 hit            No       N/A        58                   0                   
     0.00%             1  5             L1 hit                                   [.] 0x000000000094e874                 qemu-system-aarch64      [.] 0x00007fcef20b1ba4                         anon                     None          L1 or L2 hit            No       N/A        51                   0                   
     0.00%             1  5             L1 hit                                   [.] 0x000000000094e874                 qemu-system-aarch64      [.] 0x00007fcef20b1ba4                         anon                     None          L1 or L2 hit            No       N/A        43                   0                   
     0.00%             1  5             L1 hit                                   [.] 0x000000000094e874                 qemu-system-aarch64      [.] 0x00007fcef20b1ba4                         anon                     None          L1 or L2 hit            No       N/A        36                   0                   
     0.00%             1  5             L1 hit                                   [.] 0x000000000094e874                 qemu-system-aarch64      [.] 0x00007fcef20b1ba4                         anon                     None          L1 or L2 hit            No       Addr       221                  0                   
     0.00%             1  5             L1 hit                                   [.] 0x000000000094e87f                 qemu-system-aarch64      [.] 0x00007fcef20b1ba8                         anon                     None          L1 or L2 hit            No       N/A        171                  0                   
     0.00%             1  5             L1 hit                                   [.] 0x000000000094e850                 qemu-system-aarch64      [.] 0x00007fcef20b1be0                         anon                     None          L1 or L2 hit            No       N/A        592                  0                   
     0.00%             1  5             L1 hit                                   [.] 0x000000000094e874                 qemu-system-aarch64      [.] 0x00007fcef20b1bf4                         anon                     None          L1 or L2 hit            No       N/A        224                  0                   
     0.00%             1  5             L1 hit                                   [.] 0x0000000000c4b8f8                 qemu-system-aarch64      [.] 0x00007fcef20b1c28                         anon                     None          L1 or L2 hit            No       N/A        78                   0                   
     0.00%             1  5             L1 hit                                   [.] 0x0000000000c4b8f8                 qemu-system-aarch64      [.] 0x00007fcef20b1c28                         anon                     None          L1 or L2 hit            No       N/A        73                   0                   
     0.00%             1  5             L1 hit                                   [.] 0x0000000000c4b8f8                 qemu-system-aarch64      [.] 0x00007fcef20b1c28                         anon                     None          L1 or L2 hit            No       Data       62                   0                   
     0.00%             1  5             L1 hit                                   [.] 0x0000000000c4b8f8                 qemu-system-aarch64      [.] 0x00007fcef20b1c28                         anon                     None          L1 or L2 hit            No       Addr       77                   0                   
