# To display the perf.data header info, please use --header/--header-only options.
#
#
# Total Lost Samples: 0
#
# Samples: 1K of event 'cpu_core/mem-loads-aux/'
# Total weight : 1471
# Sort order   : local_weight,mem,sym,dso,symbol_daddr,dso_daddr,snoop,tlb,locked,blocked,local_ins_lat,local_p_stage_cyc
#
# Overhead       Samples  Local Weight  Memory access                            Symbol                               Shared Object            Data Symbol             Data Object       Snoop         TLB access              Locked  Blocked     Local INSTR Latency  Local Retire Latency
# ........  ............  ............  .......................................  ...................................  .......................  ......................  ................  ............  ......................  ......  ..........  ...................  ....................
#
     0.09%             2  5             L1 hit                                   [.] 0x00007fcee356fb50                 [JIT] tid 7297           [.] 0x00005651d9314560  [heap]             None          L1 or L2 hit            No       N/A        0                    0                   
     0.09%             2  5             L1 hit                                   [.] 0x00007fced210811f                 [JIT] tid 7297           [.] 0x00005651d9314568  [heap]             None          L1 or L2 hit            No       N/A        0                    0                   
     0.09%             2  5             L1 hit                                   [.] 0x00007fced210818c                 [JIT] tid 7297           [.] 0x00005651d9314568  [heap]             None          L1 or L2 hit            No       N/A        0                    0                   
     0.09%             2  5             L1 hit                                   [.] 0x00007fcee314985b                 [JIT] tid 7297           [.] 0x00005651d9314568  [heap]             None          L1 or L2 hit            No       N/A        0                    0                   
     0.09%             2  5             L1 hit                                   [.] 0x00007fcee31498c1                 [JIT] tid 7297           [.] 0x00005651d9314570  [heap]             None          L1 or L2 hit            No       N/A        0                    0                   
     0.09%             2  5             L1 hit                                   [.] 0x00007fcee31470f0                 [JIT] tid 7297           [.] 0x00005651d9314578  [heap]             None          L1 or L2 hit            No       N/A        0                    0                   
     0.09%             2  5             L1 hit                                   [.] 0x00007fcee3148893                 [JIT] tid 7297           [.] 0x00005651d9314578  [heap]             None          L1 or L2 hit            No       N/A        0                    0                   
     0.09%             2  5             L1 hit                                   [.] 0x00007fcee3146910                 [JIT] tid 7297           [.] 0x00005651d9314580  [heap]             None          L1 or L2 hit            No       N/A        0                    0                   
     0.09%             2  5             L1 hit                                   [.] 0x00007fced21073cf                 [JIT] tid 7297           [.] 0x00005651d9314660  [heap]             None          L1 or L2 hit            No       N/A        0                    0                   
     0.09%             2  5             L1 hit                                   [.] 0x00007fced21071c6                 [JIT] tid 7297           [.] 0x00005651d9314730  [heap]             None          L1 or L2 hit            No       N/A        0                    0                   
     0.09%             2  5             L1 hit                                   [.] 0x00007fcee31c9859                 [JIT] tid 7297           [.] 0x00005651d9314730  [heap]             None          L1 or L2 hit            No       N/A        0                    0                   
     0.09%             2  5             L1 hit                                   [.] 0x00007fcece3c8b94                 [JIT] tid 7297           [.] 0x00005651d9314734  [heap]             None          L1 or L2 hit            No       N/A        0                    0                   
     0.09%             2  5             L1 hit                                   [.] 0x00007fced2517ed7                 [JIT] tid 7297           [.] 0x00005651d9314734  [heap]             None          L1 or L2 hit            No       N/A        0                    0                   
     0.09%             2  5             L1 hit                                   [.] 0x00007fcee3147ac1                 [JIT] tid 7297           [.] 0x00005651d9314734  [heap]             None          L1 or L2 hit            No       N/A        0                    0                   
     0.09%             2  5             L1 hit                                   [.] 0x00007fcee31c9838                 [JIT] tid 7297           [.] 0x00005651d9314738  [heap]             None          L1 or L2 hit            No       N/A        0                    0                   
     0.09%             2  5             L1 hit                                   [.] 0x00007fcee356f0c8                 [JIT] tid 7297           [.] 0x00005651d9314738  [heap]             None          L1 or L2 hit            No       N/A        0                    0                   
     0.09%             2  5             L1 hit                                   [.] 0x00007fcee3149fe2                 [JIT] tid 7297           [.] 0x00005651d931473c  [heap]             None          L1 or L2 hit            No       N/A        0                    0                   
     0.09%             2  5             L1 hit                                   [.] 0x00007fcee31c9cec                 [JIT] tid 7297           [.] 0x00005651d9316f10  [heap]             None          L1 or L2 hit            No       N/A        0                    0                   
     0.09%             2  5             L1 hit                                   [.] 0x00007fcee31c97a9                 [JIT] tid 7297           [.] 0x00005651d9316f18  [heap]             None          L1 or L2 hit            No       N/A        0                    0                   
     0.09%             2  5             L1 hit                                   [.] 0x00007fcee31c9753                 [JIT] tid 7297           [.] 0x00005651d9317010  [heap]             None          L1 or L2 hit            No       N/A        0                    0                   
     0.09%             2  5             L1 hit                                   [.] 0x0000000000c6fdd5                 qemu-system-aarch64      [.] 0x00007fcef20b18f0  anon               None          L1 or L2 hit            No       N/A        0                    0                   
     0.09%             2  5             L1 hit                                   [.] 0x0000000000c6fe2f                 qemu-system-aarch64      [.] 0x00007fcef20b1920  anon               None          L1 or L2 hit            No       N/A        0                    0                   
     0.09%             2  5             L1 hit                                   [.] 0x0000000000c6fdee                 qemu-system-aarch64      [.] 0x00007fcef20b192b  anon               None          L1 or L2 hit            No       N/A        0                    0                   
     0.09%             2  5             L1 hit                                   [.] 0x0000000000c6fda2                 qemu-system-aarch64      [.] 0x00007fcef20b1938  anon               None          L1 or L2 hit            No       N/A        0                    0                   
     0.09%             2  5             L1 hit                                   [.] 0x0000000000c6fd95                 qemu-system-aarch64      [.] 0x00007fcef20b1988  anon               None          L1 or L2 hit            No       N/A        0                    0                   
     0.09%             2  5             L1 hit                                   [.] 0x0000000000c6fe6c                 qemu-system-aarch64      [.] 0x00007fcef20b1a40  anon               None          L1 or L2 hit            No       N/A        0                    0                   
     0.09%             2  5             L1 hit                                   [.] 0x000000000094ff37                 qemu-system-aarch64      [.] 0x00007fcef20b1a90  anon               None          L1 or L2 hit            No       N/A        0                    0                   
     0.09%             2  5             L1 hit                                   [.] 0x000000000094ff30                 qemu-system-aarch64      [.] 0x00007fcef20b1aa0  anon               None          L1 or L2 hit            No       N/A        0                    0                   
     0.09%             2  5             L1 hit                                   [.] 0x000000000094ff5a                 qemu-system-aarch64      [.] 0x00007fcef20b1aa8  anon               None          L1 or L2 hit            No       N/A        0                    0                   
     0.09%             2  5             L1 hit                                   [.] 0x000000000094b04c                 qemu-system-aarch64      [.] 0x00007fcef20b1ab0  anon               None          L1 or L2 hit            No       N/A        0                    0                   
     0.09%             2  5             L1 hit                                   [.] 0x000000000094d04a                 qemu-system-aarch64      [.] 0x00007fcef20b1ad8  anon               None          L1 or L2 hit            No       N/A        0                    0                   
     0.09%             2  5             L1 hit                                   [.] 0x000000000094ff30                 qemu-system-aarch64      [.] 0x00007fcef20b1ae0  anon               None          L1 or L2 hit            No       N/A        0                    0                   
     0.09%             2  5             L1 hit                                   [.] 0x000000000094cb4b                 qemu-system-aarch64      [.] 0x00007fcef20b1ae8  anon               None          L1 or L2 hit            No       N/A        0                    0                   
     0.09%             2  5             L1 hit                                   [.] 0x000000000094d1cd                 qemu-system-aarch64      [.] 0x00007fcef20b1af8  anon               None          L1 or L2 hit            No       N/A        0                    0                   
     0.09%             2  5             L1 hit                                   [.] 0x000000000094cbb1                 qemu-system-aarch64      [.] 0x00007fcef20b1b18  anon               None          L1 or L2 hit            No       N/A        0                    0                   
     0.09%             2  5             L1 hit                                   [.] 0x000000000094f8a2                 qemu-system-aarch64      [.] 0x00007fcef20b1b28  anon               None          L1 or L2 hit            No       N/A        0                    0                   
     0.09%             2  5             L1 hit                                   [.] 0x000000000094e9fb                 qemu-system-aarch64      [.] 0x00007fcef20b1b60  anon               None          L1 or L2 hit            No       N/A        0                    0                   
     0.09%             2  5             L1 hit                                   [.] 0x000000000094e82d                 qemu-system-aarch64      [.] 0x00007fcef20b1b64  anon               None          L1 or L2 hit            No       N/A        0                    0                   
     0.09%             2  5             L1 hit                                   [.] 0x000000000094cde0                 qemu-system-aarch64      [.] 0x00007fcef20b1b8c  anon               None          L1 or L2 hit            No       N/A        0                    0                   
     0.09%             2  5             L1 hit                                   [.] 0x000000000094e82d                 qemu-system-aarch64      [.] 0x00007fcef20b1ba4  anon               None          L1 or L2 hit            No       N/A        0                    0                   
     0.09%             2  5             L1 hit                                   [.] 0x0000000000c4b853                 qemu-system-aarch64      [.] 0x00007fcef20b1c20  anon               None          L1 or L2 hit            No       N/A        0                    0                   
     0.09%             2  5             L1 hit                                   [.] 0x000000000094ffee                 qemu-system-aarch64      [.] 0x00007fcef20b1c40  anon               None          L1 or L2 hit            No       N/A        0                    0                   
     0.09%             2  5             L1 hit                                   [.] 0x000000000094ffd1                 qemu-system-aarch64      [.] 0x00007fcef20b1c50  anon               None          L1 or L2 hit            No       N/A        0                    0                   
     0.09%             2  5             L1 hit                                   [.] 0x0000000000c6db40                 qemu-system-aarch64      [.] 0x00007fcef20b1d10  anon               None          L1 or L2 hit            No       N/A        0                    0                   
     0.09%             2  5             L1 hit                                   [.] 0x0000000000c4b845                 qemu-system-aarch64      [.] 0x00007fcef20b1d58  anon               None          L1 or L2 hit            No       N/A        0                    0                   
     0.09%             2  5             L1 hit                                   [.] 0x0000000000c6fc76                 qemu-system-aarch64      [.] 0x00007fcef20b1dd0  anon               None          L1 or L2 hit            No       N/A        0                    0                   
     0.09%             2  5             L1 hit                                   [.] 0x0000000000c6fe2f                 qemu-system-aarch64      [.] 0x00007fcef20b1de0  anon               None          L1 or L2 hit            No       N/A        0                    0                   
     0.09%             2  5             L1 hit                                   [.] 0x0000000000c6fdd5                 qemu-system-aarch64      [.] 0x00007fcef20b1df0  anon               None          L1 or L2 hit            No       N/A        0                    0                   
     0.09%             2  5             L1 hit                                   [.] 0x0000000000c6fc36                 qemu-system-aarch64      [.] 0x00007fcef20b1df8  anon               None          L1 or L2 hit            No       N/A        0                    0                   
     0.09%             2  5             L1 hit                                   [.] 0x0000000000c6fdde                 qemu-system-aarch64      [.] 0x00007fcef20b1df8  anon               None          L1 or L2 hit            No       N/A        0                    0                   
     0.09%             2  5             L1 hit                                   [.] 0x0000000000c70002                 qemu-system-aarch64      [.] 0x00007fcef20b1e20  anon               None          L1 or L2 hit            No       N/A        0                    0                   
     0.09%             2  5             L1 hit                                   [.] 0x0000000000c6fdaf                 qemu-system-aarch64      [.] 0x00007fcef20b1e28  anon               None          L1 or L2 hit            No       N/A        0                    0                   
     0.09%             2  5             L1 hit                                   [.] 0x0000000000c6fda2                 qemu-system-aarch64      [.] 0x00007fcef20b1e38  anon               None          L1 or L2 hit            No       N/A        0                    0                   
     0.09%             2  5             L1 hit                                   [.] 0x0000000000c70122                 qemu-system-aarch64      [.] 0x00007fcef20b1e38  anon               None          L1 or L2 hit            No       N/A        0                    0                   
     0.09%             2  5             L1 hit                                   [.] 0x0000000000c7011d                 qemu-system-aarch64      [.] 0x00007fcef20b1e40  anon               None          L1 or L2 hit            No       N/A        0                    0                   
     0.09%             2  5             L1 hit                                   [.] 0x0000000000c70113                 qemu-system-aarch64      [.] 0x00007fcef20b1e50  anon               None          L1 or L2 hit            No       N/A        0                    0                   
     0.09%             2  5             L1 hit                                   [.] 0x0000000000c7010e                 qemu-system-aarch64      [.] 0x00007fcef20b1e58  anon               None          L1 or L2 hit            No       N/A        0                    0                   
     0.09%             2  5             L1 hit                                   [.] 0x0000000000c6fdee                 qemu-system-aarch64      [.] 0x00007fcef20b1e7b  anon               None          L1 or L2 hit            No       N/A        0                    0                   
     0.09%             2  5             L1 hit                                   [.] 0x0000000000c6fe98                 qemu-system-aarch64      [.] 0x00007fcef20b1e90  anon               None          L1 or L2 hit            No       N/A        0                    0                   
     0.09%             2  5             L1 hit                                   [.] 0x00000000006daa7f                 qemu-system-aarch64      [.] 0x00007fcef20b1e98  anon               None          L1 or L2 hit            No       N/A        0                    0                   
     0.09%             2  5             L1 hit                                   [.] 0x0000000000c66cf0                 qemu-system-aarch64      [.] 0x00007fcef20b1eb8  anon               None          L1 or L2 hit            No       N/A        0                    0                   
     0.09%             2  5             L1 hit                                   [.] 0x0000000000c702a5                 qemu-system-aarch64      [.] 0x00007fcef20b1ec0  anon               None          L1 or L2 hit            No       N/A        0                    0                   
     0.09%             2  5             L1 hit                                   [.] 0x0000000000c6fd9a                 qemu-system-aarch64      [.] 0x00007fcef20b1ed0  anon               None          L1 or L2 hit            No       N/A        0                    0                   
     0.09%             2  5             L1 hit                                   [.] 0x0000000000c70296                 qemu-system-aarch64      [.] 0x00007fcef20b1ed0  anon               None          L1 or L2 hit            No       N/A        0                    0                   
     0.09%             2  5             L1 hit                                   [.] 0x0000000000c66be7                 qemu-system-aarch64      [.] 0x00007fcef20b1ee8  anon               None          L1 or L2 hit            No       N/A        0                    0                   
     0.09%             2  5             L1 hit                                   [.] 0x0000000000c66bd5                 qemu-system-aarch64      [.] 0x00007fcef20b1f00  anon               None          L1 or L2 hit            No       N/A        0                    0                   
     0.09%             2  5             L1 hit                                   [.] 0x0000000000c702d6                 qemu-system-aarch64      [.] 0x00007fcef20b1f00  anon               None          L1 or L2 hit            No       N/A        0                    0                   
     0.09%             2  5             L1 hit                                   [.] 0x0000000000c700c2                 qemu-system-aarch64      [.] 0x00007fcef20b1f08  anon               None          L1 or L2 hit            No       N/A        0                    0                   
     0.09%             2  5             L1 hit                                   [.] 0x0000000000c702b5                 qemu-system-aarch64      [.] 0x00007fcef20b1f0c  anon               None          L1 or L2 hit            No       N/A        0                    0                   
     0.09%             2  5             L1 hit                                   [.] 0x0000000000c66bc0                 qemu-system-aarch64      [.] 0x00007fcef20b1f10  anon               None          L1 or L2 hit            No       N/A        0                    0                   
     0.09%             2  5             L1 hit                                   [.] 0x0000000000c709c8                 qemu-system-aarch64      [.] 0x00007fcef20b1f10  anon               None          L1 or L2 hit            No       N/A        0                    0                   
     0.09%             2  5             L1 hit                                   [.] 0x0000000000c6fe6c                 qemu-system-aarch64      [.] 0x00007fcef20b1f18  anon               None          L1 or L2 hit            No       N/A        0                    0                   
     0.09%             2  5             L1 hit                                   [.] 0x0000000000c702e4                 qemu-system-aarch64      [.] 0x00007fcef20b1f2c  anon               None          L1 or L2 hit            No       N/A        0                    0                   
     0.09%             2  5             L1 hit                                   [.] 0x0000000000c7098a                 qemu-system-aarch64      [.] 0x00007fcef20b1f58  anon               None          L1 or L2 hit            No       N/A        0                    0                   
     0.09%             2  5             L1 hit                                   [.] 0x0000000000c70988                 qemu-system-aarch64      [.] 0x00007fcef20b1f60  anon               None          L1 or L2 hit            No       N/A        0                    0                   
     0.09%             2  5             L1 hit                                   [.] 0x0000000000c70980                 qemu-system-aarch64      [.] 0x00007fcef20b1f70  anon               None          L1 or L2 hit            No       N/A        0                    0                   
     0.09%             2  5             L1 hit                                   [.] 0x0000000000c66f50                 qemu-system-aarch64      [.] 0x00007fcef20b2490  anon               None          L1 or L2 hit            No       N/A        0                    0                   
     0.09%             2  5             L1 hit                                   [.] 0x0000000000c6db7a                 qemu-system-aarch64      [.] 0x00007fcef20b3514  anon               None          L1 or L2 hit            No       N/A        0                    0                   
     0.05%             1  6             L1 hit                                   [.] get_phys_addr                      qemu-system-aarch64      [.] 0x00007fcef20b1c34  anon               None          L1 or L2 hit            No       N/A        0                    0                   
     0.05%             1  6             L1 hit                                   [.] tlb_set_page_full                  qemu-system-aarch64      [.] 0x00005651d9311e78  [heap]             None          L1 or L2 hit            No       N/A        0                    0                   
     0.04%             1  5             L1 hit                                   [k] __get_next_timer_interrupt         [kernel.kallsyms]        [k] 0xffffd3a8401b3df0  [kernel.kallsyms]  None          L1 or L2 hit            No       N/A        0                    0                   
     0.04%             1  5             L1 hit                                   [k] __get_next_timer_interrupt         [kernel.kallsyms]        [k] 0xffffd3a8401b3e18  [kernel.kallsyms]  None          L1 or L2 hit            No       N/A        0                    0                   
     0.04%             1  5             L1 hit                                   [k] __get_next_timer_interrupt         [kernel.kallsyms]        [k] 0xffffd3a8401b3e40  [kernel.kallsyms]  None          L1 or L2 hit            No       N/A        0                    0                   
     0.04%             1  5             L1 hit                                   [k] __hrtimer_next_event_base          [kernel.kallsyms]        [k] 0xffffd3a8401b3e18  [kernel.kallsyms]  None          L1 or L2 hit            No       N/A        0                    0                   
     0.04%             1  5             L1 hit                                   [k] __update_load_avg_cfs_rq           [kernel.kallsyms]        [k] 0xffffd3a84dccfd68  [kernel.kallsyms]  None          L1 or L2 hit            No       N/A        0                    0                   
     0.04%             1  5             L1 hit                                   [k] _raw_spin_lock                     [kernel.kallsyms]        [k] 0xffff8c3f0f3b07a0  [kernel.kallsyms]  None          L1 or L2 hit            Yes      N/A        0                    0                   
     0.04%             1  5             L1 hit                                   [k] _raw_spin_lock                     [kernel.kallsyms]        [k] 0xffff8c3f0f3b5048  [kernel.kallsyms]  None          L1 or L2 hit            No       N/A        0                    0                   
     0.04%             1  5             L1 hit                                   [k] _raw_spin_lock_irqsave             [kernel.kallsyms]        [k] 0xffffd3a8401b3e38  [kernel.kallsyms]  None          L1 or L2 hit            No       N/A        0                    0                   
     0.04%             1  5             L1 hit                                   [k] _raw_spin_unlock                   [kernel.kallsyms]        [k] 0xffff8c3f0f3b5ec0  [kernel.kallsyms]  None          L1 or L2 hit            No       N/A        0                    0                   
     0.04%             1  5             L1 hit                                   [.] aa64_va_parameters                 qemu-system-aarch64      [.] 0x00007fcef20b1a98  anon               None          L1 or L2 hit            No       N/A        0                    0                   
     0.04%             1  5             L1 hit                                   [.] aa64_va_parameters                 qemu-system-aarch64      [.] 0x00007fcef20b1ae0  anon               None          L1 or L2 hit            No       N/A        0                    0                   
     0.04%             1  5             L1 hit                                   [.] access_tvm_trvm                    qemu-system-aarch64      [.] 0x00007fcef20b1f00  anon               None          L1 or L2 hit            No       N/A        0                    0                   
     0.04%             1  5             L1 hit                                   [k] add_wait_queue                     [kernel.kallsyms]        [k] 0xffff8c3ce02dd218  [kernel.kallsyms]  None          L1 or L2 hit            No       N/A        0                    0                   
     0.04%             1  5             L1 hit                                   [.] address_space_translate_for_iotlb  qemu-system-aarch64      [.] 0x00007fcef20b1c48  anon               None          L1 or L2 hit            No       N/A        0                    0                   
     0.04%             1  5             L1 hit                                   [.] address_space_translate_for_iotlb  qemu-system-aarch64      [.] 0x00007fcef20b1c68  anon               None          L1 or L2 hit            No       N/A        0                    0                   
     0.04%             1  5             L1 hit                                   [.] address_space_translate_for_iotlb  qemu-system-aarch64      [.] 0x00007fcef20b1c70  anon               None          L1 or L2 hit            No       N/A        0                    0                   
     0.04%             1  5             L1 hit                                   [.] address_space_translate_for_iotlb  qemu-system-aarch64      [.] 0x00007fcef20b1c98  anon               None          L1 or L2 hit            No       N/A        0                    0                   
     0.04%             1  5             L1 hit                                   [.] address_space_translate_for_iotlb  qemu-system-aarch64      [.] 0x00007fcef20b1ca0  anon               None          L1 or L2 hit            No       N/A        0                    0                   
     0.04%             1  5             L1 hit                                   [.] address_space_translate_for_iotlb  qemu-system-aarch64      [.] 0x00007fcef20b1ce0  anon               None          L1 or L2 hit            No       N/A        0                    0                   
     0.04%             1  5             L1 hit                                   [.] address_space_translate_for_iotlb  qemu-system-aarch64      [.] 0x00007fcef20b1cf0  anon               None          L1 or L2 hit            No       N/A        0                    0                   
     0.04%             1  5             L1 hit                                   [.] address_space_translate_for_iotlb  qemu-system-aarch64      [.] 0x00007fcef20b1d58  anon               None          L1 or L2 hit            No       N/A        0                    0                   
     0.04%             1  5             L1 hit                                   [.] arm_cpu_do_interrupt               qemu-system-aarch64      [.] 0x00005651d9311a30  [heap]             None          L1 or L2 hit            No       N/A        0                    0                   
     0.04%             1  5             L1 hit                                   [.] arm_cpu_tlb_fill_align             qemu-system-aarch64      [.] 0x00007fcef20b1858  anon               None          L1 or L2 hit            No       N/A        0                    0                   
     0.04%             1  5             L1 hit                                   [.] arm_cpu_tlb_fill_align             qemu-system-aarch64      [.] 0x00007fcef20b1880  anon               None          L1 or L2 hit            No       N/A        0                    0                   
     0.04%             1  5             L1 hit                                   [.] arm_cpu_tlb_fill_align             qemu-system-aarch64      [.] 0x00007fcef20b1c88  anon               None          L1 or L2 hit            No       N/A        0                    0                   
     0.04%             1  5             L1 hit                                   [.] arm_cpu_tlb_fill_align             qemu-system-aarch64      [.] 0x00007fcef20b1cd0  anon               None          L1 or L2 hit            No       N/A        0                    0                   
     0.04%             1  5             L1 hit                                   [.] arm_cpu_tlb_fill_align             qemu-system-aarch64      [.] 0x00007fcef20b1cd8  anon               None          L1 or L2 hit            No       N/A        0                    0                   
     0.04%             1  5             L1 hit                                   [.] arm_cpu_tlb_fill_align             qemu-system-aarch64      [.] 0x00007fcef20b1cf0  anon               None          L1 or L2 hit            No       N/A        0                    0                   
     0.04%             1  5             L1 hit                                   [.] arm_cpu_tlb_fill_align             qemu-system-aarch64      [.] 0x00007fcef20b1d00  anon               None          L1 or L2 hit            No       N/A        0                    0                   
     0.04%             1  5             L1 hit                                   [.] arm_cpu_tlb_fill_align             qemu-system-aarch64      [.] 0x00007fcef20b1d20  anon               None          L1 or L2 hit            No       N/A        0                    0                   
     0.04%             1  5             L1 hit                                   [.] arm_cpu_tlb_fill_align             qemu-system-aarch64      [.] 0x00007fcef20b1d2e  anon               None          L1 or L2 hit            No       N/A        0                    0                   
     0.04%             1  5             L1 hit                                   [.] arm_cpu_tlb_fill_align             qemu-system-aarch64      [.] 0x00007fcef20b1d30  anon               None          L1 or L2 hit            No       N/A        0                    0                   
     0.04%             1  5             L1 hit                                   [.] arm_cpu_tlb_fill_align             qemu-system-aarch64      [.] 0x00007fcef20b1d48  anon               None          L1 or L2 hit            No       N/A        0                    0                   
     0.04%             1  5             L1 hit                                   [.] arm_cpu_tlb_fill_align             qemu-system-aarch64      [.] 0x00007fcef20b1d60  anon               None          L1 or L2 hit            No       N/A        0                    0                   
     0.04%             1  5             L1 hit                                   [.] arm_cpu_tlb_fill_align             qemu-system-aarch64      [.] 0x00007fcef20b1dc0  anon               None          L1 or L2 hit            No       N/A        0                    0                   
     0.04%             1  5             L1 hit                                   [.] arm_hcr_el2_eff                    qemu-system-aarch64      [.] 0x00007fcef20b1ef0  anon               None          L1 or L2 hit            No       N/A        0                    0                   
     0.04%             1  5             L1 hit                                   [.] arm_hcr_el2_eff                    qemu-system-aarch64      [.] 0x00007fcef20b1ef8  anon               None          L1 or L2 hit            No       N/A        0                    0                   
     0.04%             1  5             L1 hit                                   [.] arm_hcr_el2_eff                    qemu-system-aarch64      [.] 0x00007fcef20b1f00  anon               None          L1 or L2 hit            No       N/A        0                    0                   
     0.04%             1  5             L1 hit                                   [.] arm_rebuild_hflags                 qemu-system-aarch64      [.] 0x00007fcef20b1f58  anon               None          L1 or L2 hit            No       N/A        0                    0                   
     0.04%             1  5             L1 hit                                   [k] blk_stat_timer_fn                  [kernel.kallsyms]        [k] 0xfffff3a83f99f208  [kernel.kallsyms]  None          L1 or L2 hit            No       N/A        0                    0                   
     0.04%             1  5             L1 hit                                   [.] bql_lock_impl                      qemu-system-aarch64      [.] 0x00007fcef20b2488  anon               None          L1 or L2 hit            No       N/A        0                    0                   
     0.04%             1  5             L1 hit                                   [.] cpu_asidx_from_attrs               qemu-system-aarch64      [.] 0x00007fcef20b1cc8  anon               None          L1 or L2 hit            No       N/A        0                    0                   
     0.04%             1  5             L1 hit                                   [.] cpu_asidx_from_attrs               qemu-system-aarch64      [.] 0x00007fcef20b1cf8  anon               None          L1 or L2 hit            No       N/A        0                    0                   
     0.04%             1  5             L1 hit                                   [.] cpu_asidx_from_attrs               qemu-system-aarch64      [.] 0x00007fcef20b1d08  anon               None          L1 or L2 hit            No       N/A        0                    0                   
     0.04%             1  5             L1 hit                                   [.] cpu_get_tb_cpu_state               qemu-system-aarch64      [.] 0x00007fcef20b2480  anon               None          L1 or L2 hit            No       N/A        0                    0                   
     0.04%             1  5             L1 hit                                   [k] ct_kernel_exit.isra.0              [kernel.kallsyms]        [k] 0xffffd3a8401b3e68  [kernel.kallsyms]  None          L1 or L2 hit            No       N/A        0                    0                   
     0.04%             1  5             L1 hit                                   [k] dequeue_entities                   [kernel.kallsyms]        [k] 0xffff8c3bc790e480  [kernel.kallsyms]  None          L1 or L2 hit            No       N/A        0                    0                   
     0.04%             1  5             L1 hit                                   [k] do_idle                            [kernel.kallsyms]        [k] 0xffffd3a8401b3ee8  [kernel.kallsyms]  None          L1 or L2 hit            No       N/A        0                    0                   
     0.04%             1  5             L1 hit                                   [k] do_sys_poll                        [kernel.kallsyms]        [k] 0xffffd3a84da377e0  [kernel.kallsyms]  None          L1 or L2 hit            No       N/A        0                    0                   
     0.04%             1  5             L1 hit                                   [k] enqueue_entity                     [kernel.kallsyms]        [k] 0xffffd3a8401b3d58  [kernel.kallsyms]  None          L1 or L2 hit            No       N/A        0                    0                   
     0.04%             1  5             L1 hit                                   [k] enqueue_entity                     [kernel.kallsyms]        [k] 0xffffd3a84dccf920  [kernel.kallsyms]  None          L1 or L2 hit            No       N/A        0                    0                   
     0.04%             1  5             L1 hit                                   [k] enqueue_task_fair                  [kernel.kallsyms]        [k] 0xffffd3a8401b3da0  [kernel.kallsyms]  None          L1 or L2 hit            No       N/A        0                    0                   
     0.04%             1  5             L1 hit                                   [k] eventfd_poll                       [kernel.kallsyms]        [k] 0xffffd3a84da376d0  [kernel.kallsyms]  None          L1 or L2 hit            No       N/A        0                    0                   
     0.04%             1  5             L1 hit                                   [k] fetch_next_timer_interrupt         [kernel.kallsyms]        [k] 0xffffd3a8401b3de0  [kernel.kallsyms]  None          L1 or L2 hit            No       N/A        0                    0                   
     0.04%             1  5             L1 hit                                   [.] flatview_translate                 qemu-system-aarch64      [.] 0x00007fcef20b1dc8  anon               None          L1 or L2 hit            No       N/A        0                    0                   
     0.04%             1  5             L1 hit                                   [.] flatview_translate                 qemu-system-aarch64      [.] 0x00007fcef20b1de0  anon               None          L1 or L2 hit            No       N/A        0                    0                   
     0.04%             1  5             L1 hit                                   [.] fp_exception_el                    qemu-system-aarch64      [.] 0x00007fcef20b1f38  anon               None          L1 or L2 hit            No       N/A        0                    0                   
     0.04%             1  5             L1 hit                                   [.] fp_exception_el                    qemu-system-aarch64      [.] 0x00007fcef20b1f48  anon               None          L1 or L2 hit            No       N/A        0                    0                   
     0.04%             1  5             L1 hit                                   [k] free_iova_fast                     [kernel.kallsyms]        [k] 0xffff8c3bc3385c00  [kernel.kallsyms]  None          L1 or L2 hit            No       N/A        0                    0                   
     0.04%             1  5             L1 hit                                   [k] free_iova_fast                     [kernel.kallsyms]        [k] 0xffffd3a84049cd40  [kernel.kallsyms]  None          L1 or L2 hit            No       N/A        0                    0                   
     0.04%             1  5             L1 hit                                   [k] free_unref_page                    [kernel.kallsyms]        [k] 0xffffd3a84da376e8  [kernel.kallsyms]  None          L1 or L2 hit            No       N/A        0                    0                   
     0.04%             1  5             L1 hit                                   [k] futex_wait_setup                   [kernel.kallsyms]        [k] 0xffffd3a84da37964  [kernel.kallsyms]  None          L1 or L2 hit            No       N/A        0                    0                   
     0.04%             1  5             L1 hit                                   [.] g_hash_table_lookup                libglib-2.0.so.0.8400.4  [.] 0x00007fcef20b1f10  anon               None          L1 or L2 hit            No       N/A        0                    0                   
     0.04%             1  5             L1 hit                                   [.] get_page_addr_code_hostp           qemu-system-aarch64      [.] 0x00007fcef20b1e58  anon               None          L1 or L2 hit            No       N/A        0                    0                   
     0.04%             1  5             L1 hit                                   [.] get_page_addr_code_hostp           qemu-system-aarch64      [.] 0x00007fcef20b1e70  anon               None          L1 or L2 hit            No       N/A        0                    0                   
     0.04%             1  5             L1 hit                                   [.] get_page_addr_code_hostp           qemu-system-aarch64      [.] 0x00007fcef20b1e90  anon               None          L1 or L2 hit            No       N/A        0                    0                   
     0.04%             1  5             L1 hit                                   [.] get_page_addr_code_hostp           qemu-system-aarch64      [.] 0x00007fcef20b1ea8  anon               None          L1 or L2 hit            No       N/A        0                    0                   
     0.04%             1  5             L1 hit                                   [.] get_page_addr_code_hostp           qemu-system-aarch64      [.] 0x00007fcef20b1eb0  anon               None          L1 or L2 hit            No       N/A        0                    0                   
     0.04%             1  5             L1 hit                                   [.] get_page_addr_code_hostp           qemu-system-aarch64      [.] 0x00007fcef20b23f8  anon               None          L1 or L2 hit            No       N/A        0                    0                   
