# To display the perf.data header info, please use --header/--header-only options.
#
#
# Total Lost Samples: 0
#
# Samples: 717  of event 'cpu_core/mem-loads-aux/'
# Total weight : 721
# Sort order   : local_weight,mem,sym,dso,symbol_daddr,dso_daddr,snoop,tlb,locked,blocked,local_ins_lat,local_p_stage_cyc
#
# Overhead       Samples  Local Weight  Memory access                            Symbol                               Shared Object            Data Symbol             Data Object        Snoop         TLB access              Locked  Blocked     Local INSTR Latency  Local Retire Latency
# ........  ............  ............  .......................................  ...................................  .......................  ......................  .................  ............  ......................  ......  ..........  ...................  ....................
#
     0.01%             1  5             L1 hit                                   [.] 0x0000000000c6e62e                     qemu-system-aarch64      [.] 0x00005651d9311c60                             [heap]                   None          L1 or L2 hit            Yes      N/A        68                   0                   
     0.01%             1  5             L1 hit                                   [.] 0x0000000000c6e62e                     qemu-system-aarch64      [.] 0x00005651d9311c60                             [heap]                   None          L1 or L2 hit            Yes      N/A        66                   0                   
     0.01%             1  5             L1 hit                                   [.] 0x0000000000c6e62e                     qemu-system-aarch64      [.] 0x00005651d9311c60                             [heap]                   None          L1 or L2 hit            Yes      N/A        65                   0                   
     0.01%             1  5             L1 hit                                   [.] 0x0000000000c6e62e                     qemu-system-aarch64      [.] 0x00005651d9311c60                             [heap]                   None          L1 or L2 hit            Yes      N/A        62                   0                   
     0.01%             1  5             L1 hit                                   [.] 0x0000000000c6e62e                     qemu-system-aarch64      [.] 0x00005651d9311c60                             [heap]                   None          L1 or L2 hit            Yes      N/A        59                   0                   
     0.01%             1  5             L1 hit                                   [.] 0x0000000000c6e62e                     qemu-system-aarch64      [.] 0x00005651d9311c60                             [heap]                   None          L1 or L2 hit            Yes      N/A        42                   0                   
     0.01%             1  5             L1 hit                                   [.] 0x0000000000c6e62e                     qemu-system-aarch64      [.] 0x00005651d9311c60                             [heap]                   None          L1 or L2 hit            Yes      N/A        41                   0                   
     0.01%             1  5             L1 hit                                   [.] 0x0000000000c6e62e                     qemu-system-aarch64      [.] 0x00005651d9311c60                             [heap]                   None          L1 or L2 hit            Yes      N/A        35                   0                   
     0.01%             1  5             L1 hit                                   [.] 0x0000000000c6e62e                     qemu-system-aarch64      [.] 0x00005651d9311c60                             [heap]                   None          L1 or L2 hit            Yes      Addr       159                  0                   
     0.01%             1  5             L1 hit                                   [.] 0x0000000000c6e62e                     qemu-system-aarch64      [.] 0x00005651d9311c60                             [heap]                   None          L1 or L2 hit            Yes      Addr       82                   0                   
     0.01%             1  5             L1 hit                                   [.] 0x0000000000c6e62e                     qemu-system-aarch64      [.] 0x00005651d9311c60                             [heap]                   None          L1 or L2 hit            Yes      Addr       81                   0                   
     0.01%             1  5             L1 hit                                   [.] 0x0000000000c672a2                     qemu-system-aarch64      [.] 0x00005651d931451a                             [heap]                   None          L1 or L2 hit            Yes      N/A        158                  0                   
     0.01%             1  5             L1 hit                                   [.] 0x0000000000c672a2                     qemu-system-aarch64      [.] 0x00005651d931451a                             [heap]                   None          L1 or L2 hit            Yes      N/A        156                  0                   
     0.01%             1  5             L1 hit                                   [.] 0x0000000000c672a2                     qemu-system-aarch64      [.] 0x00005651d931451a                             [heap]                   None          L1 or L2 hit            Yes      N/A        132                  0                   
     0.01%             1  5             L1 hit                                   [.] 0x0000000000c672a2                     qemu-system-aarch64      [.] 0x00005651d931451a                             [heap]                   None          L1 or L2 hit            Yes      N/A        108                  0                   
     0.01%             1  5             L1 hit                                   [.] 0x0000000000c672a2                     qemu-system-aarch64      [.] 0x00005651d931451a                             [heap]                   None          L1 or L2 hit            Yes      N/A        85                   0                   
     0.01%             1  5             L1 hit                                   [.] 0x0000000000c672a2                     qemu-system-aarch64      [.] 0x00005651d931451a                             [heap]                   None          L1 or L2 hit            Yes      N/A        45                   0                   
     0.01%             1  5             L1 hit                                   [.] 0x0000000000c672a2                     qemu-system-aarch64      [.] 0x00005651d931451a                             [heap]                   None          L1 or L2 hit            Yes      N/A        33                   0                   
     0.01%             1  5             L1 hit                                   [.] 0x0000000000c672a2                     qemu-system-aarch64      [.] 0x00005651d931451a                             [heap]                   None          L1 or L2 hit            Yes      Addr       162                  0                   
     0.01%             1  5             L1 hit                                   [.] 0x0000000000c6e6c6                     qemu-system-aarch64      [.] 0x00007fcdd4ef5c60                             anon                     None          L1 or L2 hit            No       N/A        134                  0                   
     0.01%             1  5             L1 hit                                   [.] 0x0000000000c6e6c6                     qemu-system-aarch64      [.] 0x00007fcdd4ef5c60                             anon                     None          L1 or L2 hit            No       N/A        108                  0                   
     0.01%             1  5             L1 hit                                   [.] 0x0000000000c6e6c6                     qemu-system-aarch64      [.] 0x00007fcdd4ef5c60                             anon                     None          L1 or L2 hit            No       N/A        97                   0                   
     0.01%             1  5             L1 hit                                   [.] 0x0000000000c6e6c6                     qemu-system-aarch64      [.] 0x00007fcdd4ef5c60                             anon                     None          L1 or L2 hit            No       Addr       138                  0                   
     0.01%             1  5             L1 hit                                   [.] 0x0000000000c6e6c6                     qemu-system-aarch64      [.] 0x00007fcdd4ef5c60                             anon                     None          L1 or L2 hit            No       Addr       137                  0                   
     0.01%             1  5             L1 hit                                   [.] 0x0000000000c6e6c6                     qemu-system-aarch64      [.] 0x00007fcdd4ef5c60                             anon                     None          L1 or L2 hit            No       Addr       114                  0                   
     0.01%             1  5             L1 hit                                   [.] 0x0000000000c70165                     qemu-system-aarch64      [.] 0x00007fcdd4ef5c6b                             anon                     None          L1 or L2 hit            No       N/A        33                   0                   
     0.01%             1  5             L1 hit                                   [.] 0x000000000094b0fb                     qemu-system-aarch64      [.] 0x00007fcef20b1ab0                             anon                     None          L1 or L2 hit            No       N/A        214                  0                   
     0.01%             1  5             L1 hit                                   [.] 0x000000000094b3e3                     qemu-system-aarch64      [.] 0x00007fcef20b1ad0                             anon                     None          L1 or L2 hit            No       N/A        196                  0                   
     0.01%             1  5             L1 hit                                   [.] 0x000000000094b07c                     qemu-system-aarch64      [.] 0x00007fcef20b1ad0                             anon                     None          L1 or L2 hit            No       Addr       40                   0                   
     0.01%             1  5             L1 hit                                   [.] 0x000000000094cfb3                     qemu-system-aarch64      [.] 0x00007fcef20b1ad8                             anon                     None          L1 or L2 hit            No       N/A        73                   0                   
     0.01%             1  5             L1 hit                                   [.] 0x000000000094f8b6                     qemu-system-aarch64      [.] 0x00007fcef20b1af8                             anon                     None          L1 or L2 hit            No       N/A        46                   0                   
     0.01%             1  5             L1 hit                                   [.] 0x000000000094f478                     qemu-system-aarch64      [.] 0x00007fcef20b1b18                             anon                     None          L1 or L2 hit            No       N/A        911                  0                   
     0.01%             1  5             L1 hit                                   [.] 0x000000000094e862                     qemu-system-aarch64      [.] 0x00007fcef20b1b60                             anon                     None          L1 or L2 hit            No       N/A        58                   0                   
     0.01%             1  5             L1 hit                                   [.] 0x000000000094e87f                     qemu-system-aarch64      [.] 0x00007fcef20b1b68                             anon                     None          L1 or L2 hit            No       N/A        213                  0                   
     0.01%             1  5             L1 hit                                   [.] 0x000000000094d05c                     qemu-system-aarch64      [.] 0x00007fcef20b1b68                             anon                     None          L1 or L2 hit            No       N/A        187                  0                   
     0.01%             1  5             L1 hit                                   [.] 0x000000000094e87f                     qemu-system-aarch64      [.] 0x00007fcef20b1b68                             anon                     None          L1 or L2 hit            No       N/A        48                   0                   
     0.01%             1  5             L1 hit                                   [.] 0x000000000094e850                     qemu-system-aarch64      [.] 0x00007fcef20b1b70                             anon                     None          L1 or L2 hit            No       N/A        46                   0                   
     0.01%             1  5             L1 hit                                   [.] 0x000000000094e86c                     qemu-system-aarch64      [.] 0x00007fcef20b1b78                             anon                     None          L1 or L2 hit            No       N/A        51                   0                   
     0.01%             1  5             L1 hit                                   [.] 0x000000000094e850                     qemu-system-aarch64      [.] 0x00007fcef20b1b80                             anon                     None          L1 or L2 hit            No       N/A        221                  0                   
     0.01%             1  5             L1 hit                                   [.] 0x000000000094e874                     qemu-system-aarch64      [.] 0x00007fcef20b1b84                             anon                     None          L1 or L2 hit            No       N/A        250                  0                   
     0.01%             1  5             L1 hit                                   [.] 0x000000000094e862                     qemu-system-aarch64      [.] 0x00007fcef20b1ba0                             anon                     None          L1 or L2 hit            No       N/A        93                   0                   
     0.01%             1  5             L1 hit                                   [.] 0x000000000094e862                     qemu-system-aarch64      [.] 0x00007fcef20b1ba0                             anon                     None          L1 or L2 hit            No       N/A        64                   0                   
     0.01%             1  5             L1 hit                                   [.] 0x000000000094e87f                     qemu-system-aarch64      [.] 0x00007fcef20b1ba8                             anon                     None          L1 or L2 hit            No       N/A        325                  0                   
     0.01%             1  5             L1 hit                                   [.] 0x000000000094e850                     qemu-system-aarch64      [.] 0x00007fcef20b1be0                             anon                     None          L1 or L2 hit            No       N/A        222                  0                   
     0.01%             1  5             L1 hit                                   [.] 0x0000000000c4b8f8                     qemu-system-aarch64      [.] 0x00007fcef20b1be8                             anon                     None          L1 or L2 hit            No       N/A        36                   0                   
     0.01%             1  5             L1 hit                                   [.] 0x0000000000c4b8f9                     qemu-system-aarch64      [.] 0x00007fcef20b1bf0                             anon                     None          L1 or L2 hit            No       N/A        38                   0                   
     0.01%             1  5             L1 hit                                   [.] 0x000000000094e87f                     qemu-system-aarch64      [.] 0x00007fcef20b1bf8                             anon                     None          L1 or L2 hit            No       N/A        246                  0                   
     0.01%             1  5             L1 hit                                   [.] 0x0000000000c4b8f9                     qemu-system-aarch64      [.] 0x00007fcef20b1c10                             anon                     None          L1 or L2 hit            No       N/A        115                  0                   
     0.01%             1  5             L1 hit                                   [.] 0x0000000000c66df0                     qemu-system-aarch64      [.] 0x00007fcef20b1e50                             anon                     None          L1 or L2 hit            No       N/A        40                   0                   
     0.01%             1  5             L1 hit                                   [.] 0x0000000000c7013d                     qemu-system-aarch64      [.] 0x00007fcef20b1e50                             anon                     None          L1 or L2 hit            No       Addr       207                  0                   
     0.01%             1  5             L1 hit                                   [.] 0x0000000000c66df0                     qemu-system-aarch64      [.] 0x00007fcef20b1e50                             anon                     None          L1 or L2 hit            No       Addr       36                   0                   
     0.01%             1  5             L1 hit                                   [.] 0x0000000000c66d94                     qemu-system-aarch64      [.] 0x00007fcef20b1ed8                             anon                     None          L1 or L2 hit            No       N/A        191                  0                   
     0.01%             1  5             L1 hit                                   [.] 0x0000000000e604aa                     qemu-system-aarch64      [.] 0x00007ffd615fc268                             [stack]                  None          L1 or L2 hit            Yes      N/A        52                   0                   
     0.01%             1  5             LFB/MAB hit                              [k] restore_fpregs_from_fpstate            [kernel.kallsyms]        [k] 0xffff8c3c263db050                             [kernel.kallsyms]        None          L1 or L2 hit            No       N/A        166                  0                   
     0.00%             1  0             L1 hit                                   [.] 0x00007fcecfd5594f                     [JIT] tid 7297           [.] 0x00005651d9314570                             [heap]                   None          L1 or L2 hit            No       Addr       34                   0                   
     0.00%             1  0             L1 hit                                   [.] 0x00007fced3dc7d81                     [JIT] tid 7297           [.] 0x00005651d9314660                             [heap]                   None          L1 or L2 hit            No       Addr       37                   0                   
     0.00%             1  0             L1 hit                                   [.] 0x00007fced23cbb9f                     [JIT] tid 7297           [.] 0x00005651d9315518                             [heap]                   None          L1 or L2 hit            No       Addr       34                   0                   
     0.00%             1  0             L1 hit                                   [.] 0x00007fced7b0dec7                     [JIT] tid 7297           [.] 0x00005651d9316e10                             [heap]                   None          L1 or L2 hit            No       Data Addr  33                   0                   
     0.00%             1  0             L1 hit                                   [.] 0x00007fcee2d80acd                     [JIT] tid 7297           [.] 0x00005651d9316e14                             [heap]                   None          L1 or L2 hit            No       Addr       35                   0                   


# Samples: 2K of event 'cpu_core/mem-stores/P'
# Total weight : 10495
# Sort order   : local_weight,mem,sym,dso,symbol_daddr,dso_daddr,snoop,tlb,locked,blocked,local_ins_lat,local_p_stage_cyc
#
# Overhead       Samples  Local Weight  Memory access                            Symbol                                 Shared Object            Data Symbol             Data Object        Snoop         TLB access              Locked  Blocked     Local INSTR Latency  Local Retire Latency
# ........  ............  ............  .......................................  .....................................  .......................  ......................  .................  ............  ......................  ......  ..........  ...................  ....................
#
     2.48%            52  5             L1 hit                                   [.] 0x00007fcee35721f4                 [JIT] tid 7297           [.] 0x00005651d9314738  [heap]             None          L1 or L2 hit            No       N/A        0                    0                   
     2.43%            51  5             L1 hit                                   [.] 0x00007fcee3572211                 [JIT] tid 7297           [.] 0x00005651d9314730  [heap]             None          L1 or L2 hit            No       N/A        0                    0                   
     2.05%            43  5             L1 hit                                   [.] 0x00007fcee357204b                 [JIT] tid 7297           [.] 0x00005651d931451c  [heap]             None          L1 or L2 hit            No       N/A        0                    0                   
     2.05%            43  5             L1 hit                                   [.] 0x00007fcee35721a7                 [JIT] tid 7297           [.] 0x00005651d9314568  [heap]             None          L1 or L2 hit            No       N/A        0                    0                   
     2.00%            42  5             L1 hit                                   [.] 0x00007fcee35720c2                 [JIT] tid 7297           [.] 0x00005651d9314560  [heap]             None          L1 or L2 hit            No       N/A        0                    0                   
     1.91%            40  5             L1 hit                                   [.] 0x00007fcee35721e0                 [JIT] tid 7297           [.] 0x00005651d9314560  [heap]             None          L1 or L2 hit            No       N/A        0                    0                   
     1.91%            40  5             L1 hit                                   [.] 0x00007fcee357216c                 [JIT] tid 7297           [.] 0x00007fce3d0c45a0  anon               None          L1 or L2 hit            No       N/A        0                    0                   
     1.91%            40  5             L1 hit                                   [.] 0x00007fcee35720f8                 [JIT] tid 7297           [.] 0x00007fce3d0c45b8  anon               None          L1 or L2 hit            No       N/A        0                    0                   
     1.86%            39  5             L1 hit                                   [.] 0x00007fcee357222c                 [JIT] tid 7297           [.] 0x00005651d931451c  [heap]             None          L1 or L2 hit            No       N/A        0                    0                   
     1.86%            39  5             L1 hit                                   [.] 0x00007fcee35721fe                 [JIT] tid 7297           [.] 0x00005651d931473c  [heap]             None          L1 or L2 hit            No       N/A        0                    0                   
     1.72%            36  5             L1 hit                                   [.] 0x00007fcee3572136                 [JIT] tid 7297           [.] 0x00005651d9314560  [heap]             None          L1 or L2 hit            No       N/A        0                    0                   
     1.72%            36  5             L1 hit                                   [.] 0x00007fcee3572225                 [JIT] tid 7297           [.] 0x00005651d9314734  [heap]             None          L1 or L2 hit            No       N/A        0                    0                   
     1.57%            33  5             L1 hit                                   [.] 0x00007fcee357208c                 [JIT] tid 7297           [.] 0x00005651d9314560  [heap]             None          L1 or L2 hit            No       N/A        0                    0                   
     1.38%            29  5             L1 hit                                   [.] helper_lookup_tb_ptr               qemu-system-aarch64      [.] 0x00007fcef20b1f18  anon               None          L1 or L2 hit            No       N/A        0                    0                   
     0.95%            20  5             L1 hit                                   [.] helper_lookup_tb_ptr               qemu-system-aarch64      [.] 0x00007fcef20b1f38  anon               None          L1 or L2 hit            No       N/A        0                    0                   
     0.86%            18  5             L1 hit                                   [.] cpu_get_tb_cpu_state               qemu-system-aarch64      [.] 0x00007fcef20b1f08  anon               None          L1 or L2 hit            No       N/A        0                    0                   
     0.81%            17  5             L1 hit                                   [.] helper_lookup_tb_ptr               qemu-system-aarch64      [.] 0x00007fcef20b1f24  anon               None          L1 or L2 hit            No       N/A        0                    0                   
     0.76%            16  5             L1 hit                                   [.] cpu_get_tb_cpu_state               qemu-system-aarch64      [.] 0x00007fcef20b1ef8  anon               None          L1 or L2 hit            No       N/A        0                    0                   
     0.76%            16  5             L1 hit                                   [.] helper_lookup_tb_ptr               qemu-system-aarch64      [.] 0x00005651d931451c  [heap]             None          L1 or L2 hit            No       N/A        0                    0                   
     0.76%            16  5             L1 hit                                   [.] helper_lookup_tb_ptr               qemu-system-aarch64      [.] 0x00007fcef20b1f30  anon               None          L1 or L2 hit            No       N/A        0                    0                   
     0.76%            16  5             L1 hit                                   [.] helper_lookup_tb_ptr               qemu-system-aarch64      [.] 0x00007fcef20b1f48  anon               None          L1 or L2 hit            No       N/A        0                    0                   
     0.71%            15  5             L1 hit                                   [.] cpu_get_tb_cpu_state               qemu-system-aarch64      [.] 0x00007fcef20b1ee8  anon               None          L1 or L2 hit            No       N/A        0                    0                   
     0.71%            15  5             L1 hit                                   [.] cpu_get_tb_cpu_state               qemu-system-aarch64      [.] 0x00007fcef20b1f00  anon               None          L1 or L2 hit            No       N/A        0                    0                   
     0.71%            15  5             L1 hit                                   [.] cpu_get_tb_cpu_state               qemu-system-aarch64      [.] 0x00007fcef20b1f30  anon               None          L1 or L2 hit            No       N/A        0                    0                   
     0.71%            15  5             L1 hit                                   [.] helper_lookup_tb_ptr               qemu-system-aarch64      [.] 0x00007fcef20b1f28  anon               None          L1 or L2 hit            No       N/A        0                    0                   
     0.65%             1  68            L2 hit                                   [.] tcg_flush_jmp_cache                qemu-system-aarch64      [.] 0x00005651d93307c0  [heap]             None          L1 or L2 hit            No       N/A        0                    0                   
     0.62%            13  5             L1 hit                                   [.] cpu_get_tb_cpu_state               qemu-system-aarch64      [.] 0x00007fcef20b1f28  anon               None          L1 or L2 hit            No       N/A        0                    0                   
     0.62%            13  5             L1 hit                                   [.] helper_lookup_tb_ptr               qemu-system-aarch64      [.] 0x00007fcef20b1f70  anon               None          L1 or L2 hit            No       N/A        0                    0                   
     0.57%            12  5             L1 hit                                   [.] helper_lookup_tb_ptr               qemu-system-aarch64      [.] 0x00007fcef20b1f58  anon               None          L1 or L2 hit            No       N/A        0                    0                   
     0.52%            11  5             L1 hit                                   [.] cpu_get_tb_cpu_state               qemu-system-aarch64      [.] 0x00007fcef20b1f10  anon               None          L1 or L2 hit            No       N/A        0                    0                   
     0.48%            10  5             L1 hit                                   [.] helper_lookup_tb_ptr               qemu-system-aarch64      [.] 0x00007fcef20b1f60  anon               None          L1 or L2 hit            No       N/A        0                    0                   
     0.43%             9  5             L1 hit                                   [.] cpu_get_tb_cpu_state               qemu-system-aarch64      [.] 0x00007fcef20b1f20  anon               None          L1 or L2 hit            No       N/A        0                    0                   
     0.43%             9  5             L1 hit                                   [.] helper_lookup_tb_ptr               qemu-system-aarch64      [.] 0x00007fcef20b1f50  anon               None          L1 or L2 hit            No       N/A        0                    0                   
     0.43%             9  5             L1 hit                                   [.] helper_lookup_tb_ptr               qemu-system-aarch64      [.] 0x00007fcef20b1f68  anon               None          L1 or L2 hit            No       N/A        0                    0                   
     0.33%             7  5             L1 hit                                   [.] g_hash_table_lookup                libglib-2.0.so.0.8400.4  [.] 0x00007fcef20b1ef8  anon               None          L1 or L2 hit            No       N/A        0                    0                   
     0.24%             5  5             L1 hit                                   [.] get_page_addr_code_hostp           qemu-system-aarch64      [.] 0x00007fcef20b1e60  anon               None          L1 or L2 hit            No       N/A        0                    0                   
     0.24%             5  5             L1 hit                                   [.] helper_access_check_cp_reg         qemu-system-aarch64      [.] 0x00007fcef20b1f28  anon               None          L1 or L2 hit            No       N/A        0                    0                   
     0.24%             5  5             L1 hit                                   [.] helper_lookup_tb_ptr               qemu-system-aarch64      [.] 0x00007fcef20b1f20  anon               None          L1 or L2 hit            No       N/A        0                    0                   
     0.24%             5  5             L1 hit                                   [.] qemu_ram_block_from_host           qemu-system-aarch64      [.] 0x00007fcef20b3514  anon               None          L1 or L2 hit            No       N/A        0                    0                   
     0.24%             5  5             L1 hit                                   [.] 0x0000000000c6e6df                 qemu-system-aarch64      [.] 0x00007fcdd4ef9ba0  anon               None          L1 or L2 hit            No       N/A        0                    0                   
     0.24%             5  5             L1 hit                                   [.] 0x0000000000c70113                 qemu-system-aarch64      [.] 0x00007fcef20b1e50  anon               None          L1 or L2 hit            No       N/A        0                    0                   
     0.24%             5  5             L1 hit                                   [.] 0x0000000000c6ffef                 qemu-system-aarch64      [.] 0x00007fcef20b1e68  anon               None          L1 or L2 hit            No       N/A        0                    0                   
     0.24%             5  5             L1 hit                                   [.] 0x0000000000c70296                 qemu-system-aarch64      [.] 0x00007fcef20b1ed0  anon               None          L1 or L2 hit            No       N/A        0                    0                   
     0.19%             4  5             L1 hit                                   [.] g_hash_table_lookup                libglib-2.0.so.0.8400.4  [.] 0x00007fcef20b1ed8  anon               None          L1 or L2 hit            No       N/A        0                    0                   
     0.19%             4  5             L1 hit                                   [.] get_page_addr_code_hostp           qemu-system-aarch64      [.] 0x00007fcef20b1e78  anon               None          L1 or L2 hit            No       N/A        0                    0                   
     0.19%             4  5             L1 hit                                   [.] probe_access_full_mmu              qemu-system-aarch64      [.] 0x00007fcef20b19b0  anon               None          L1 or L2 hit            No       N/A        0                    0                   
     0.19%             4  5             L1 hit                                   [.] probe_access_full_mmu              qemu-system-aarch64      [.] 0x00007fcef20b1a00  anon               None          L1 or L2 hit            No       N/A        0                    0                   
     0.19%             4  5             L1 hit                                   [.] qemu_ram_block_from_host           qemu-system-aarch64      [.] 0x00007fcef20b1e68  anon               None          L1 or L2 hit            No       N/A        0                    0                   
     0.19%             4  5             L1 hit                                   [.] qemu_ram_block_from_host           qemu-system-aarch64      [.] 0x00007fcef20b1e90  anon               None          L1 or L2 hit            No       N/A        0                    0                   
     0.19%             4  5             L1 hit                                   [.] 0x00007fcee3149ff5                 [JIT] tid 7297           [.] 0x00005651d9314730  [heap]             None          L1 or L2 hit            No       N/A        0                    0                   
     0.19%             4  5             L1 hit                                   [.] 0x00007fcee31469b6                 [JIT] tid 7297           [.] 0x00005651d9314738  [heap]             None          L1 or L2 hit            No       N/A        0                    0                   
     0.19%             4  5             L1 hit                                   [.] 0x00007fcee31c97d1                 [JIT] tid 7297           [.] 0x00005651d9316f10  [heap]             None          L1 or L2 hit            No       N/A        0                    0                   
     0.19%             4  5             L1 hit                                   [.] 0x00007fcee31c975a                 [JIT] tid 7297           [.] 0x00005651d9317018  [heap]             None          L1 or L2 hit            No       N/A        0                    0                   
     0.19%             4  5             L1 hit                                   [.] 0x0000000000c6e62e                 qemu-system-aarch64      [.] 0x00005651d9311c60  [heap]             None          L1 or L2 hit            Yes      N/A        0                    0                   
     0.19%             4  5             L1 hit                                   [.] 0x0000000000c4be3e                 qemu-system-aarch64      [.] 0x00007fcef20b1da0  anon               None          L1 or L2 hit            No       N/A        0                    0                   
     0.19%             4  5             L1 hit                                   [.] 0x0000000000c6e65c                 qemu-system-aarch64      [.] 0x00007fcef20b1dd0  anon               None          L1 or L2 hit            No       N/A        0                    0                   
     0.19%             4  5             L1 hit                                   [.] 0x0000000000c6fdf6                 qemu-system-aarch64      [.] 0x00007fcef20b1e00  anon               None          L1 or L2 hit            No       N/A        0                    0                   
     0.19%             4  5             L1 hit                                   [.] 0x0000000000c700c2                 qemu-system-aarch64      [.] 0x00007fcef20b1f08  anon               None          L1 or L2 hit            No       N/A        0                    0                   
     0.19%             4  5             L1 hit                                   [.] 0x0000000000c702e4                 qemu-system-aarch64      [.] 0x00007fcef20b1f2c  anon               None          L1 or L2 hit            No       N/A        0                    0                   
     0.14%             3  5             L1 hit                                   [.] cpu_get_tb_cpu_state               qemu-system-aarch64      [.] 0x00007fcef20b2478  anon               None          L1 or L2 hit            No       N/A        0                    0                   
     0.14%             3  5             L1 hit                                   [.] g_hash_table_lookup                libglib-2.0.so.0.8400.4  [.] 0x00007fcef20b1ee8  anon               None          L1 or L2 hit            No       N/A        0                    0                   
     0.14%             3  5             L1 hit                                   [.] get_page_addr_code_hostp           qemu-system-aarch64      [.] 0x00007fcef20b1e70  anon               None          L1 or L2 hit            No       N/A        0                    0                   
     0.14%             3  5             L1 hit                                   [.] get_page_addr_code_hostp           qemu-system-aarch64      [.] 0x00007fcef20b1ea0  anon               None          L1 or L2 hit            No       N/A        0                    0                   
     0.14%             3  5             L1 hit                                   [.] probe_access_full_mmu              qemu-system-aarch64      [.] 0x00007fcef20b19b8  anon               None          L1 or L2 hit            No       N/A        0                    0                   
     0.14%             3  5             L1 hit                                   [.] qemu_ram_addr_from_host_nofail     qemu-system-aarch64      [.] 0x00007fcef20b1ea0  anon               None          L1 or L2 hit            No       N/A        0                    0                   
     0.14%             3  5             L1 hit                                   [.] qemu_ram_block_from_host           qemu-system-aarch64      [.] 0x00007fcef20b1e78  anon               None          L1 or L2 hit            No       N/A        0                    0                   
     0.14%             3  5             L1 hit                                   [.] qemu_ram_block_from_host           qemu-system-aarch64      [.] 0x00007fcef20b1e88  anon               None          L1 or L2 hit            No       N/A        0                    0                   
     0.14%             3  5             L1 hit                                   [.] qht_lookup_custom                  qemu-system-aarch64      [.] 0x00007fcef20b1e90  anon               None          L1 or L2 hit            No       N/A        0                    0                   
     0.14%             3  5             L1 hit                                   [.] qht_lookup_custom                  qemu-system-aarch64      [.] 0x00007fcef20b1ea0  anon               None          L1 or L2 hit            No       N/A        0                    0                   
     0.14%             3  5             L1 hit                                   [.] qht_lookup_custom                  qemu-system-aarch64      [.] 0x00007fcef20b1ea8  anon               None          L1 or L2 hit            No       N/A        0                    0                   
     0.14%             3  5             L1 hit                                   [.] tlb_set_page_full                  qemu-system-aarch64      [.] 0x00007fcef20b1d18  anon               None          L1 or L2 hit            No       N/A        0                    0                   
     0.14%             3  5             L1 hit                                   [.] tlb_set_page_full                  qemu-system-aarch64      [.] 0x00007fcef20b1d60  anon               None          L1 or L2 hit            No       N/A        0                    0                   
     0.14%             3  5             L1 hit                                   [.] 0x00007fcee31498fc                 [JIT] tid 7297           [.] 0x00005651d931451c  [heap]             None          L1 or L2 hit            No       N/A        0                    0                   
     0.14%             3  5             L1 hit                                   [.] 0x00007fcee31c9874                 [JIT] tid 7297           [.] 0x00005651d931451c  [heap]             None          L1 or L2 hit            No       N/A        0                    0                   
     0.14%             3  5             L1 hit                                   [.] 0x00007fcee3146984                 [JIT] tid 7297           [.] 0x00005651d9314568  [heap]             None          L1 or L2 hit            No       N/A        0                    0                   
     0.14%             3  5             L1 hit                                   [.] 0x00007fcee31498c1                 [JIT] tid 7297           [.] 0x00005651d9314570  [heap]             None          L1 or L2 hit            No       N/A        0                    0                   
     0.14%             3  5             L1 hit                                   [.] 0x00007fcee314a028                 [JIT] tid 7297           [.] 0x00005651d9314660  [heap]             None          L1 or L2 hit            No       N/A        0                    0                   
     0.14%             3  5             L1 hit                                   [.] 0x00007fcee31469d0                 [JIT] tid 7297           [.] 0x00005651d9314730  [heap]             None          L1 or L2 hit            No       N/A        0                    0                   
     0.14%             3  5             L1 hit                                   [.] 0x00007fcee3149fe2                 [JIT] tid 7297           [.] 0x00005651d931473c  [heap]             None          L1 or L2 hit            No       N/A        0                    0                   
     0.14%             3  5             L1 hit                                   [.] 0x00007fcee31c9753                 [JIT] tid 7297           [.] 0x00005651d9317010  [heap]             None          L1 or L2 hit            No       N/A        0                    0                   
     0.14%             3  5             L1 hit                                   [.] 0x0000000000c6e6bb                 qemu-system-aarch64      [.] 0x00007fcdd4ef9b80  anon               None          L1 or L2 hit            No       N/A        0                    0                   
     0.14%             3  5             L1 hit                                   [.] 0x0000000000c6fdc0                 qemu-system-aarch64      [.] 0x00007fcef20b18ec  anon               None          L1 or L2 hit            No       N/A        0                    0                   
     0.14%             3  5             L1 hit                                   [.] 0x0000000000c6fdd5                 qemu-system-aarch64      [.] 0x00007fcef20b1930  anon               None          L1 or L2 hit            No       N/A        0                    0                   
     0.14%             3  5             L1 hit                                   [.] 0x0000000000c6e655                 qemu-system-aarch64      [.] 0x00007fcef20b1dc0  anon               None          L1 or L2 hit            No       N/A        0                    0                   
     0.14%             3  5             L1 hit                                   [.] 0x0000000000c6fdc0                 qemu-system-aarch64      [.] 0x00007fcef20b1dec  anon               None          L1 or L2 hit            No       N/A        0                    0                   
     0.14%             3  5             L1 hit                                   [.] 0x0000000000c6fe3c                 qemu-system-aarch64      [.] 0x00007fcef20b1df4  anon               None          L1 or L2 hit            No       N/A        0                    0                   
     0.14%             3  5             L1 hit                                   [.] 0x0000000000c6fda2                 qemu-system-aarch64      [.] 0x00007fcef20b1e38  anon               None          L1 or L2 hit            No       N/A        0                    0                   
