# To display the perf.data header info, please use --header/--header-only options.
#
#
# Total Lost Samples: 0
#
# Samples: 737  of event 'cpu_core/mem-loads-aux/'
# Total weight : 741
# Sort order   : local_weight,mem,sym,dso,symbol_daddr,dso_daddr,snoop,tlb,locked,blocked,local_ins_lat,local_p_stage_cyc
#
# Overhead       Samples  Local Weight  Memory access                            Symbol                               Shared Object            Data Symbol             Data Object       Snoop         TLB access              Locked  Blocked     Local INSTR Latency  Local Retire Latency
# ........  ............  ............  .......................................  ...................................  .......................  ......................  ................  ............  ......................  ......  ..........  ...................  ....................
#
     0.11%             2  5             L1 hit                                   [.] 0x0000000000c4be30                 qemu-system-aarch64      [.] 0x00007fcef20b1dc0  anon               None          L1 or L2 hit            No       N/A        0                    0                   
     0.11%             2  5             L1 hit                                   [.] 0x0000000000c6fe2f                 qemu-system-aarch64      [.] 0x00007fcef20b1de0  anon               None          L1 or L2 hit            No       N/A        0                    0                   
     0.11%             2  5             L1 hit                                   [.] 0x0000000000c6fdf6                 qemu-system-aarch64      [.] 0x00007fcef20b1e00  anon               None          L1 or L2 hit            No       N/A        0                    0                   
     0.11%             2  5             L1 hit                                   [.] 0x0000000000c6fdaf                 qemu-system-aarch64      [.] 0x00007fcef20b1e28  anon               None          L1 or L2 hit            No       N/A        0                    0                   
     0.11%             2  5             L1 hit                                   [.] 0x0000000000c6fd9a                 qemu-system-aarch64      [.] 0x00007fcef20b1e40  anon               None          L1 or L2 hit            No       N/A        0                    0                   
     0.11%             2  5             L1 hit                                   [.] 0x0000000000c66db4                 qemu-system-aarch64      [.] 0x00007fcef20b1e50  anon               None          L1 or L2 hit            No       N/A        0                    0                   
     0.11%             2  5             L1 hit                                   [.] 0x00000000006daa88                 qemu-system-aarch64      [.] 0x00007fcef20b1e58  anon               None          L1 or L2 hit            No       N/A        0                    0                   
     0.11%             2  5             L1 hit                                   [.] 0x00000000006dabb5                 qemu-system-aarch64      [.] 0x00007fcef20b1e58  anon               None          L1 or L2 hit            No       N/A        0                    0                   
     0.11%             2  5             L1 hit                                   [.] 0x0000000000c6fe3c                 qemu-system-aarch64      [.] 0x00007fcef20b1e84  anon               None          L1 or L2 hit            No       N/A        0                    0                   
     0.11%             2  5             L1 hit                                   [.] 0x0000000000c6fdf6                 qemu-system-aarch64      [.] 0x00007fcef20b1e90  anon               None          L1 or L2 hit            No       N/A        0                    0                   
     0.11%             2  5             L1 hit                                   [.] 0x0000000000c4b8ab                 qemu-system-aarch64      [.] 0x00007fcef20b1ea0  anon               None          L1 or L2 hit            No       N/A        0                    0                   
     0.11%             2  5             L1 hit                                   [.] 0x0000000000c66c09                 qemu-system-aarch64      [.] 0x00007fcef20b1ec0  anon               None          L1 or L2 hit            No       N/A        0                    0                   
     0.11%             2  5             L1 hit                                   [.] 0x0000000000c66bef                 qemu-system-aarch64      [.] 0x00007fcef20b1ec8  anon               None          L1 or L2 hit            No       N/A        0                    0                   
     0.11%             2  5             L1 hit                                   [.] 0x0000000000c7029d                 qemu-system-aarch64      [.] 0x00007fcef20b1ec8  anon               None          L1 or L2 hit            No       N/A        0                    0                   
     0.11%             2  5             L1 hit                                   [.] 0x0000000000c66bf6                 qemu-system-aarch64      [.] 0x00007fcef20b1ed0  anon               None          L1 or L2 hit            No       N/A        0                    0                   
     0.11%             2  5             L1 hit                                   [.] 0x0000000000c66c04                 qemu-system-aarch64      [.] 0x00007fcef20b1ee4  anon               None          L1 or L2 hit            No       N/A        0                    0                   
     0.11%             2  5             L1 hit                                   [.] 0x0000000000c66be7                 qemu-system-aarch64      [.] 0x00007fcef20b1ee8  anon               None          L1 or L2 hit            No       N/A        0                    0                   
     0.11%             2  5             L1 hit                                   [.] 0x0000000000c700c7                 qemu-system-aarch64      [.] 0x00007fcef20b1ef0  anon               None          L1 or L2 hit            No       N/A        0                    0                   
     0.11%             2  5             L1 hit                                   [.] 0x0000000000c700ce                 qemu-system-aarch64      [.] 0x00007fcef20b1ef8  anon               None          L1 or L2 hit            No       N/A        0                    0                   
     0.11%             2  5             L1 hit                                   [.] 0x0000000000a42dc0                 qemu-system-aarch64      [.] 0x00007fcef20b1f00  anon               None          L1 or L2 hit            No       N/A        0                    0                   
     0.11%             2  5             L1 hit                                   [.] 0x00000000009d67f4                 qemu-system-aarch64      [.] 0x00007fcef20b1f20  anon               None          L1 or L2 hit            No       N/A        0                    0                   
     0.11%             2  5             L1 hit                                   [.] 0x0000000000c709ac                 qemu-system-aarch64      [.] 0x00007fcef20b1f30  anon               None          L1 or L2 hit            No       N/A        0                    0                   
     0.11%             2  5             L1 hit                                   [.] 0x0000000000c66f8d                 qemu-system-aarch64      [.] 0x00007fcef20b2438  anon               None          L1 or L2 hit            No       N/A        0                    0                   
     0.11%             2  5             L1 hit                                   [.] 0x0000000000c6db7a                 qemu-system-aarch64      [.] 0x00007fcef20b3514  anon               None          L1 or L2 hit            No       N/A        0                    0                   
     0.06%             1  6             L1 hit                                   [.] 0x00007fcee31c981c                 [JIT] tid 7297           [.] 0x00007fce491af3fc  anon               None          L1 or L2 hit            No       N/A        0                    0                   
     0.05%             1  5             L1 hit                                   [k] __get_next_timer_interrupt         [kernel.kallsyms]        [k] 0xffffd3a8401b3de8  [kernel.kallsyms]  None          L1 or L2 hit            No       N/A        0                    0                   
     0.05%             1  5             L1 hit                                   [k] __hrtimer_next_event_base          [kernel.kallsyms]        [k] 0xffffd3a8401b3e40  [kernel.kallsyms]  None          L1 or L2 hit            No       N/A        0                    0                   
     0.05%             1  5             L1 hit                                   [.] __vdso_clock_gettime               [vdso]                   [.] 0x00007fcef20b2380  anon               None          L1 or L2 hit            No       N/A        0                    0                   
     0.05%             1  5             L1 hit                                   [.] __vdso_clock_gettime               [vdso]                   [.] 0x00007fcef20b2388  anon               None          L1 or L2 hit            No       N/A        0                    0                   
     0.05%             1  5             L1 hit                                   [k] _raw_spin_lock                     [kernel.kallsyms]        [k] 0xffff8c3f0f3b5048  [kernel.kallsyms]  None          L1 or L2 hit            No       N/A        0                    0                   
     0.05%             1  5             L1 hit                                   [k] _raw_spin_lock_irqsave             [kernel.kallsyms]        [k] 0xffff8c3f0f3b5048  [kernel.kallsyms]  None          L1 or L2 hit            No       N/A        0                    0                   
     0.05%             1  5             L1 hit                                   [k] _raw_spin_unlock                   [kernel.kallsyms]        [k] 0xffff8c3f0f3b5048  [kernel.kallsyms]  None          L1 or L2 hit            No       N/A        0                    0                   
     0.05%             1  5             L1 hit                                   [k] _raw_spin_unlock_irqrestore        [kernel.kallsyms]        [k] 0xffff8c3f0f3a5e40  [kernel.kallsyms]  None          L1 or L2 hit            No       N/A        0                    0                   
     0.05%             1  5             L1 hit                                   [.] aa64_va_parameters                 qemu-system-aarch64      [.] 0x00007fcef20b1a80  anon               None          L1 or L2 hit            No       N/A        0                    0                   
     0.05%             1  5             L1 hit                                   [.] aa64_va_parameters                 qemu-system-aarch64      [.] 0x00007fcef20b1aa8  anon               None          L1 or L2 hit            No       N/A        0                    0                   
     0.05%             1  5             L1 hit                                   [.] aa64_va_parameters                 qemu-system-aarch64      [.] 0x00007fcef20b1ac0  anon               None          L1 or L2 hit            No       N/A        0                    0                   
     0.05%             1  5             L1 hit                                   [.] access_tvm_trvm                    qemu-system-aarch64      [.] 0x00007fcef20b1f18  anon               None          L1 or L2 hit            No       N/A        0                    0                   
     0.05%             1  5             L1 hit                                   [.] address_space_translate_for_iotlb  qemu-system-aarch64      [.] 0x00007fcef20b17b8  anon               None          L1 or L2 hit            No       N/A        0                    0                   
     0.05%             1  5             L1 hit                                   [.] address_space_translate_for_iotlb  qemu-system-aarch64      [.] 0x00007fcef20b1c48  anon               None          L1 or L2 hit            No       N/A        0                    0                   
     0.05%             1  5             L1 hit                                   [.] address_space_translate_for_iotlb  qemu-system-aarch64      [.] 0x00007fcef20b1c78  anon               None          L1 or L2 hit            No       N/A        0                    0                   
     0.05%             1  5             L1 hit                                   [.] address_space_translate_for_iotlb  qemu-system-aarch64      [.] 0x00007fcef20b1c88  anon               None          L1 or L2 hit            No       N/A        0                    0                   
     0.05%             1  5             L1 hit                                   [.] address_space_translate_for_iotlb  qemu-system-aarch64      [.] 0x00007fcef20b1ca0  anon               None          L1 or L2 hit            No       N/A        0                    0                   
     0.05%             1  5             L1 hit                                   [.] address_space_translate_for_iotlb  qemu-system-aarch64      [.] 0x00007fcef20b1cb0  anon               None          L1 or L2 hit            No       N/A        0                    0                   
     0.05%             1  5             L1 hit                                   [.] address_space_translate_for_iotlb  qemu-system-aarch64      [.] 0x00007fcef20b1cd0  anon               None          L1 or L2 hit            No       N/A        0                    0                   
     0.05%             1  5             L1 hit                                   [.] address_space_translate_for_iotlb  qemu-system-aarch64      [.] 0x00007fcef20b1d00  anon               None          L1 or L2 hit            No       N/A        0                    0                   
     0.05%             1  5             L1 hit                                   [.] arm_cpu_do_interrupt               qemu-system-aarch64      [.] 0x00007fcef20b2440  anon               None          L1 or L2 hit            No       N/A        0                    0                   
     0.05%             1  5             L1 hit                                   [.] arm_cpu_tlb_fill_align             qemu-system-aarch64      [.] 0x00007fcef20b1798  anon               None          L1 or L2 hit            No       N/A        0                    0                   
     0.05%             1  5             L1 hit                                   [.] arm_cpu_tlb_fill_align             qemu-system-aarch64      [.] 0x00007fcef20b17c8  anon               None          L1 or L2 hit            No       N/A        0                    0                   
     0.05%             1  5             L1 hit                                   [.] arm_cpu_tlb_fill_align             qemu-system-aarch64      [.] 0x00007fcef20b1840  anon               None          L1 or L2 hit            No       N/A        0                    0                   
     0.05%             1  5             L1 hit                                   [.] arm_cpu_tlb_fill_align             qemu-system-aarch64      [.] 0x00007fcef20b1c88  anon               None          L1 or L2 hit            No       N/A        0                    0                   
     0.05%             1  5             L1 hit                                   [.] arm_cpu_tlb_fill_align             qemu-system-aarch64      [.] 0x00007fcef20b1c98  anon               None          L1 or L2 hit            No       N/A        0                    0                   
     0.05%             1  5             L1 hit                                   [.] arm_cpu_tlb_fill_align             qemu-system-aarch64      [.] 0x00007fcef20b1cc0  anon               None          L1 or L2 hit            No       N/A        0                    0                   
     0.05%             1  5             L1 hit                                   [.] arm_cpu_tlb_fill_align             qemu-system-aarch64      [.] 0x00007fcef20b1d28  anon               None          L1 or L2 hit            No       N/A        0                    0                   
     0.05%             1  5             L1 hit                                   [.] arm_cpu_tlb_fill_align             qemu-system-aarch64      [.] 0x00007fcef20b1d30  anon               None          L1 or L2 hit            No       N/A        0                    0                   
     0.05%             1  5             L1 hit                                   [.] arm_cpu_tlb_fill_align             qemu-system-aarch64      [.] 0x00007fcef20b1d40  anon               None          L1 or L2 hit            No       N/A        0                    0                   
     0.05%             1  5             L1 hit                                   [.] arm_cpu_tlb_fill_align             qemu-system-aarch64      [.] 0x00007fcef20b1d70  anon               None          L1 or L2 hit            No       N/A        0                    0                   
     0.05%             1  5             L1 hit                                   [.] arm_cpu_tlb_fill_align             qemu-system-aarch64      [.] 0x00007fcef20b1dd0  anon               None          L1 or L2 hit            No       N/A        0                    0                   
     0.05%             1  5             L1 hit                                   [.] arm_cpu_update_vinmi               qemu-system-aarch64      [.] 0x00007fcef20b1ef8  anon               None          L1 or L2 hit            No       N/A        0                    0                   
     0.05%             1  5             L1 hit                                   [.] arm_hcr_el2_eff                    qemu-system-aarch64      [.] 0x00007fcef20b1f00  anon               None          L1 or L2 hit            No       N/A        0                    0                   
     0.05%             1  5             L1 hit                                   [.] arm_hcr_el2_eff                    qemu-system-aarch64      [.] 0x00007fcef20b1f30  anon               None          L1 or L2 hit            No       N/A        0                    0                   
     0.05%             1  5             L1 hit                                   [.] arm_mmu_idx_el                     qemu-system-aarch64      [.] 0x00007fcef20b1f50  anon               None          L1 or L2 hit            No       N/A        0                    0                   
     0.05%             1  5             L1 hit                                   [.] cpu_asidx_from_attrs               qemu-system-aarch64      [.] 0x00007fcef20b1ce8  anon               None          L1 or L2 hit            No       N/A        0                    0                   
     0.05%             1  5             L1 hit                                   [.] cpu_asidx_from_attrs               qemu-system-aarch64      [.] 0x00007fcef20b1cf0  anon               None          L1 or L2 hit            No       N/A        0                    0                   
     0.05%             1  5             L1 hit                                   [.] cpu_asidx_from_attrs               qemu-system-aarch64      [.] 0x00007fcef20b1d10  anon               None          L1 or L2 hit            No       N/A        0                    0                   
     0.05%             1  5             L1 hit                                   [.] cpu_reset_interrupt                qemu-system-aarch64      [.] 0x00007fcef20b1e90  anon               None          L1 or L2 hit            No       N/A        0                    0                   
     0.05%             1  5             L1 hit                                   [k] cpuidle_governor_latency_req       [kernel.kallsyms]        [k] 0xffffd3a8401b3e88  [kernel.kallsyms]  None          L1 or L2 hit            No       N/A        0                    0                   
     0.05%             1  5             L1 hit                                   [k] ct_kernel_exit.isra.0              [kernel.kallsyms]        [k] 0xffffd3a8401b3e68  [kernel.kallsyms]  None          L1 or L2 hit            No       N/A        0                    0                   
     0.05%             1  5             L1 hit                                   [k] do_idle                            [kernel.kallsyms]        [k] 0xffffd3a8401b3ee8  [kernel.kallsyms]  None          L1 or L2 hit            No       N/A        0                    0                   
     0.05%             1  5             L1 hit                                   [k] do_idle                            [kernel.kallsyms]        [k] 0xffffd3a8401b3ef7  [kernel.kallsyms]  None          L1 or L2 hit            No       N/A        0                    0                   
     0.05%             1  5             L1 hit                                   [k] fdget                              [kernel.kallsyms]        [k] 0xffffd3a84da37968  [kernel.kallsyms]  None          L1 or L2 hit            No       N/A        0                    0                   
     0.05%             1  5             L1 hit                                   [k] fetch_next_timer_interrupt         [kernel.kallsyms]        [k] 0xffffd3a8401b3de0  [kernel.kallsyms]  None          L1 or L2 hit            No       N/A        0                    0                   
     0.05%             1  5             L1 hit                                   [.] flatview_translate                 qemu-system-aarch64      [.] 0x00007fcef20b1df8  anon               None          L1 or L2 hit            No       N/A        0                    0                   
     0.05%             1  5             L1 hit                                   [.] fp_exception_el                    qemu-system-aarch64      [.] 0x00007fcef20b1f28  anon               None          L1 or L2 hit            No       N/A        0                    0                   
     0.05%             1  5             L1 hit                                   [.] fp_exception_el                    qemu-system-aarch64      [.] 0x00007fcef20b1f38  anon               None          L1 or L2 hit            No       N/A        0                    0                   
     0.05%             1  5             L1 hit                                   [.] g_hash_table_lookup                libglib-2.0.so.0.8400.4  [.] 0x00007fcef20b1f08  anon               None          L1 or L2 hit            No       N/A        0                    0                   
     0.05%             1  5             L1 hit                                   [.] get_page_addr_code_hostp           qemu-system-aarch64      [.] 0x00007fcef20b1e70  anon               None          L1 or L2 hit            No       N/A        0                    0                   
     0.05%             1  5             L1 hit                                   [.] get_page_addr_code_hostp           qemu-system-aarch64      [.] 0x00007fcef20b2420  anon               None          L1 or L2 hit            No       N/A        0                    0                   
     0.05%             1  5             L1 hit                                   [.] get_page_addr_code_hostp           qemu-system-aarch64      [.] 0x00007fcef20b2430  anon               None          L1 or L2 hit            No       N/A        0                    0                   
     0.05%             1  5             L1 hit                                   [.] get_phys_addr                      qemu-system-aarch64      [.] 0x00007fcef20b1c30  anon               None          L1 or L2 hit            No       N/A        0                    0                   
     0.05%             1  5             L1 hit                                   [.] get_phys_addr                      qemu-system-aarch64      [.] 0x00007fcef20b1c58  anon               None          L1 or L2 hit            No       N/A        0                    0                   
     0.05%             1  5             L1 hit                                   [.] get_phys_addr                      qemu-system-aarch64      [.] 0x00007fcef20b1c80  anon               None          L1 or L2 hit            No       N/A        0                    0                   
     0.05%             1  5             L1 hit                                   [.] get_phys_addr                      qemu-system-aarch64      [.] 0x00007fcef20b1c88  anon               None          L1 or L2 hit            No       N/A        0                    0                   
     0.05%             1  5             L1 hit                                   [k] get_vtime_delta                    [kernel.kallsyms]        [k] 0xffffd3a84da37db8  [kernel.kallsyms]  None          L1 or L2 hit            No       N/A        0                    0                   
     0.05%             1  5             L1 hit                                   [.] gicv3_cpuif_virt_irq_fiq_update    qemu-system-aarch64      [.] 0x00007fcef20b1ea8  anon               None          L1 or L2 hit            No       N/A        0                    0                   
     0.05%             1  5             L1 hit                                   [.] helper_access_check_cp_reg         qemu-system-aarch64      [.] 0x00007fcef20b1f58  anon               None          L1 or L2 hit            No       N/A        0                    0                   
     0.05%             1  5             L1 hit                                   [.] helper_access_check_cp_reg         qemu-system-aarch64      [.] 0x00007fcef20b1f68  anon               None          L1 or L2 hit            No       N/A        0                    0                   
     0.05%             1  5             L1 hit                                   [.] helper_dc_zva                      qemu-system-aarch64      [.] 0x00007fcef20b1f38  anon               None          L1 or L2 hit            No       N/A        0                    0                   
     0.05%             1  5             L1 hit                                   [.] helper_dc_zva                      qemu-system-aarch64      [.] 0x00007fcef20b1f70  anon               None          L1 or L2 hit            No       N/A        0                    0                   
     0.05%             1  5             L1 hit                                   [.] helper_gvec_umaxp_b                qemu-system-aarch64      [.] 0x00005651d9315513  [heap]             None          L1 or L2 hit            No       N/A        0                    0                   
     0.05%             1  5             L1 hit                                   [.] helper_gvec_umaxp_b                qemu-system-aarch64      [.] 0x00007fcef20b1e80  anon               None          L1 or L2 hit            No       N/A        0                    0                   
     0.05%             1  5             L1 hit                                   [.] helper_gvec_umaxp_b                qemu-system-aarch64      [.] 0x00007fcef20b1f00  anon               None          L1 or L2 hit            No       N/A        0                    0                   
     0.05%             1  5             L1 hit                                   [.] helper_lookup_tb_ptr               qemu-system-aarch64      [.] 0x00005651d932b150  [heap]             None          L1 or L2 hit            No       N/A        0                    0                   
     0.05%             1  5             L1 hit                                   [.] helper_lookup_tb_ptr               qemu-system-aarch64      [.] 0x00005651d9332438  [heap]             None          L1 or L2 hit            No       N/A        0                    0                   
     0.05%             1  5             L1 hit                                   [.] helper_lookup_tb_ptr               qemu-system-aarch64      [.] 0x00005651d9336080  [heap]             None          L1 or L2 hit            No       N/A        0                    0                   
     0.05%             1  5             L1 hit                                   [.] helper_msr_i_daifset               qemu-system-aarch64      [.] 0x00007fcef20b1f60  anon               None          L1 or L2 hit            No       N/A        0                    0                   
     0.05%             1  5             L1 hit                                   [.] helper_msr_i_daifset               qemu-system-aarch64      [.] 0x00007fcef20b1f68  anon               None          L1 or L2 hit            No       N/A        0                    0                   
     0.05%             1  5             L1 hit                                   [.] helper_rebuild_hflags_a64          qemu-system-aarch64      [.] 0x00005651d9314678  [heap]             None          L1 or L2 hit            No       N/A        0                    0                   
     0.05%             1  5             L1 hit                                   [.] helper_rebuild_hflags_a64          qemu-system-aarch64      [.] 0x00007fcef20b1f58  anon               None          L1 or L2 hit            No       N/A        0                    0                   
     0.05%             1  5             L1 hit                                   [.] helper_rebuild_hflags_a64          qemu-system-aarch64      [.] 0x00007fcef20b1f60  anon               None          L1 or L2 hit            No       N/A        0                    0                   
     0.05%             1  5             L1 hit                                   [k] hrtimer_next_event_without         [kernel.kallsyms]        [k] 0xffffd3a8401b3e48  [kernel.kallsyms]  None          L1 or L2 hit            No       N/A        0                    0                   
     0.05%             1  5             L1 hit                                   [k] irq_work_run_list                  [kernel.kallsyms]        [k] 0xffffd3a84049ced0  [kernel.kallsyms]  None          L1 or L2 hit            No       N/A        0                    0                   
     0.05%             1  5             L1 hit                                   [k] local_clock_noinstr                [kernel.kallsyms]        [k] 0xffffd3a8401b3e80  [kernel.kallsyms]  None          L1 or L2 hit            No       N/A        0                    0                   
     0.05%             1  5             L1 hit                                   [.] memory_region_get_ram_ptr          qemu-system-aarch64      [.] 0x00007fcef20b17e8  anon               None          L1 or L2 hit            No       N/A        0                    0                   
     0.05%             1  5             L1 hit                                   [.] memory_region_get_ram_ptr          qemu-system-aarch64      [.] 0x00007fcef20b3514  anon               None          L1 or L2 hit            No       N/A        0                    0                   
     0.05%             1  5             L1 hit                                   [k] menu_select                        [kernel.kallsyms]        [k] 0xffffd3a8401b3ed0  [kernel.kallsyms]  None          L1 or L2 hit            No       N/A        0                    0                   
     0.05%             1  5             L1 hit                                   [.] object_dynamic_cast_assert         qemu-system-aarch64      [.] 0x00007fcef20b1c48  anon               None          L1 or L2 hit            No       N/A        0                    0                   
     0.05%             1  5             L1 hit                                   [.] object_dynamic_cast_assert         qemu-system-aarch64      [.] 0x00007fcef20b1c78  anon               None          L1 or L2 hit            No       N/A        0                    0                   
     0.05%             1  5             L1 hit                                   [.] object_dynamic_cast_assert         qemu-system-aarch64      [.] 0x00007fcef20b2408  anon               None          L1 or L2 hit            No       N/A        0                    0                   
     0.05%             1  5             L1 hit                                   [.] pmu_op_finish                      qemu-system-aarch64      [.] 0x00007fcef20b1f10  anon               None          L1 or L2 hit            No       N/A        0                    0                   
     0.05%             1  5             L1 hit                                   [.] pmu_pre_el_change                  qemu-system-aarch64      [.] 0x00007fcef20b1ef8  anon               None          L1 or L2 hit            No       N/A        0                    0                   
     0.05%             1  5             L1 hit                                   [.] probe_access_full_mmu              qemu-system-aarch64      [.] 0x00007fcef20b1970  anon               None          L1 or L2 hit            No       N/A        0                    0                   
     0.05%             1  5             L1 hit                                   [.] probe_access_full_mmu              qemu-system-aarch64      [.] 0x00007fcef20b1990  anon               None          L1 or L2 hit            No       N/A        0                    0                   
     0.05%             1  5             L1 hit                                   [.] probe_access_full_mmu              qemu-system-aarch64      [.] 0x00007fcef20b19b8  anon               None          L1 or L2 hit            No       N/A        0                    0                   
     0.05%             1  5             L1 hit                                   [.] probe_access_full_mmu              qemu-system-aarch64      [.] 0x00007fcef20b19c8  anon               None          L1 or L2 hit            No       N/A        0                    0                   
     0.05%             1  5             L1 hit                                   [.] probe_access_full_mmu              qemu-system-aarch64      [.] 0x00007fcef20b19e0  anon               None          L1 or L2 hit            No       N/A        0                    0                   
     0.05%             1  5             L1 hit                                   [.] probe_access_full_mmu              qemu-system-aarch64      [.] 0x00007fcef20b19e8  anon               None          L1 or L2 hit            No       N/A        0                    0                   
     0.05%             1  5             L1 hit                                   [.] probe_access_full_mmu              qemu-system-aarch64      [.] 0x00007fcef20b1a10  anon               None          L1 or L2 hit            No       N/A        0                    0                   
     0.05%             1  5             L1 hit                                   [.] pthread_mutex_lock                 libc.so.6                [.] 0x00005651a4d2bc20  anon               None          L1 or L2 hit            Yes      N/A        0                    0                   
     0.05%             1  5             L1 hit                                   [.] pthread_mutex_lock                 libc.so.6                [.] 0x00005651a4d2bc28  anon               None          L1 or L2 hit            No       N/A        0                    0                   
     0.05%             1  5             L1 hit                                   [.] qemu_ram_addr_from_host_nofail     qemu-system-aarch64      [.] 0x00007fcef20b1e98  anon               None          L1 or L2 hit            No       N/A        0                    0                   
     0.05%             1  5             L1 hit                                   [.] qemu_ram_addr_from_host_nofail     qemu-system-aarch64      [.] 0x00007fcef20b1ea0  anon               None          L1 or L2 hit            No       N/A        0                    0                   
     0.05%             1  5             L1 hit                                   [.] qemu_ram_block_from_host           qemu-system-aarch64      [.] 0x00007fcef20b1e88  anon               None          L1 or L2 hit            No       N/A        0                    0                   
     0.05%             1  5             L1 hit                                   [.] qemu_ram_block_from_host           qemu-system-aarch64      [.] 0x00007fcef20b1ea0  anon               None          L1 or L2 hit            No       N/A        0                    0                   
     0.05%             1  5             L1 hit                                   [.] qemu_ram_block_from_host           qemu-system-aarch64      [.] 0x00007fcef20b2400  anon               None          L1 or L2 hit            No       N/A        0                    0                   
     0.05%             1  5             L1 hit                                   [.] qht_lookup_custom                  qemu-system-aarch64      [.] 0x00007fcef20b1e58  anon               None          L1 or L2 hit            No       N/A        0                    0                   
     0.05%             1  5             L1 hit                                   [.] qht_lookup_custom                  qemu-system-aarch64      [.] 0x00007fcef20b1e68  anon               None          L1 or L2 hit            No       N/A        0                    0                   
     0.05%             1  5             L1 hit                                   [.] qht_lookup_custom                  qemu-system-aarch64      [.] 0x00007fcef20b1ea8  anon               None          L1 or L2 hit            No       N/A        0                    0                   
     0.05%             1  5             L1 hit                                   [.] raise_exception                    qemu-system-aarch64      [.] 0x00007fcef20b1c38  anon               None          L1 or L2 hit            No       N/A        0                    0                   
     0.05%             1  5             L1 hit                                   [k] rcu_note_context_switch            [kernel.kallsyms]        [k] 0xffffd3a84da37680  [kernel.kallsyms]  None          L1 or L2 hit            No       N/A        0                    0                   
     0.05%             1  5             L1 hit                                   [k] sched_clock                        [kernel.kallsyms]        [k] 0xffff8c3f0f3b5048  [kernel.kallsyms]  None          L1 or L2 hit            No       N/A        0                    0                   
     0.05%             1  5             L1 hit                                   [.] slirp_pollfds_poll                 libslirp.so.0.4.0        [.] 0x00007ffd615fc2e8  [stack]            None          L1 or L2 hit            No       N/A        0                    0                   
     0.05%             1  5             L1 hit                                   [k] task_mm_cid_work                   [kernel.kallsyms]        [k] 0xffffd3a84dccfec8  [kernel.kallsyms]  None          L1 or L2 hit            No       N/A        0                    0                   
     0.05%             1  5             L1 hit                                   [.] tcg_flush_jmp_cache                qemu-system-aarch64      [.] 0x00005651d932db00  [heap]             None          L1 or L2 hit            No       N/A        0                    0                   
     0.05%             1  5             L1 hit                                   [.] tcg_flush_jmp_cache                qemu-system-aarch64      [.] 0x00005651d9330950  [heap]             None          L1 or L2 hit            No       N/A        0                    0                   
     0.05%             1  5             L1 hit                                   [k] tick_nohz_get_sleep_length         [kernel.kallsyms]        [k] 0xffffd3a8401b3e88  [kernel.kallsyms]  None          L1 or L2 hit            No       N/A        0                    0                   
     0.05%             1  5             L1 hit                                   [k] tick_nohz_next_event               [kernel.kallsyms]        [k] 0xffffd3a8401b3e60  [kernel.kallsyms]  None          L1 or L2 hit            No       N/A        0                    0                   
     0.05%             1  5             L1 hit                                   [.] tlb_set_page_full                  qemu-system-aarch64      [.] 0x00007fcdd4ed3f00  anon               None          L1 or L2 hit            No       N/A        0                    0                   
     0.05%             1  5             L1 hit                                   [.] tlb_set_page_full                  qemu-system-aarch64      [.] 0x00007fcdd4efea30  anon               None          L1 or L2 hit            No       N/A        0                    0                   
     0.05%             1  5             L1 hit                                   [.] tlb_set_page_full                  qemu-system-aarch64      [.] 0x00007fcdd5384f30  anon               None          L1 or L2 hit            No       N/A        0                    0                   
     0.05%             1  5             L1 hit                                   [.] tlb_set_page_full                  qemu-system-aarch64      [.] 0x00007fcdd5385c60  anon               None          L1 or L2 hit            No       N/A        0                    0                   
     0.05%             1  5             L1 hit                                   [.] tlb_set_page_full                  qemu-system-aarch64      [.] 0x00007fcdd538cb08  anon               None          L1 or L2 hit            No       N/A        0                    0                   
     0.05%             1  5             L1 hit                                   [.] tlb_set_page_full                  qemu-system-aarch64      [.] 0x00007fcdd53a3704  anon               None          L1 or L2 hit            No       N/A        0                    0                   
     0.05%             1  5             L1 hit                                   [.] tlb_set_page_full                  qemu-system-aarch64      [.] 0x00007fcef20b1880  anon               None          L1 or L2 hit            No       N/A        0                    0                   
     0.05%             1  5             L1 hit                                   [.] tlb_set_page_full                  qemu-system-aarch64      [.] 0x00007fcef20b1ce8  anon               None          L1 or L2 hit            No       N/A        0                    0                   
     0.05%             1  5             L1 hit                                   [.] tlb_set_page_full                  qemu-system-aarch64      [.] 0x00007fcef20b1cf8  anon               None          L1 or L2 hit            No       N/A        0                    0                   
     0.05%             1  5             L1 hit                                   [.] tlb_set_page_full                  qemu-system-aarch64      [.] 0x00007fcef20b1d00  anon               None          L1 or L2 hit            No       N/A        0                    0                   
     0.05%             1  5             L1 hit                                   [.] tlb_set_page_full                  qemu-system-aarch64      [.] 0x00007fcef20b1d20  anon               None          L1 or L2 hit            No       N/A        0                    0                   
     0.05%             1  5             L1 hit                                   [.] tlb_set_page_full                  qemu-system-aarch64      [.] 0x00007fcef20b1d34  anon               None          L1 or L2 hit            No       N/A        0                    0                   
     0.05%             1  5             L1 hit                                   [.] tlb_set_page_full                  qemu-system-aarch64      [.] 0x00007fcef20b1d40  anon               None          L1 or L2 hit            No       N/A        0                    0                   
     0.05%             1  5             L1 hit                                   [.] tlb_set_page_full                  qemu-system-aarch64      [.] 0x00007fcef20b1d4b  anon               None          L1 or L2 hit            No       N/A        0                    0                   
