# To display the perf.data header info, please use --header/--header-only options.
#
#
# Total Lost Samples: 0
#
# Samples: 691  of event 'cpu_core/mem-loads-aux/'
# Total weight : 691
# Sort order   : local_weight,mem,sym,dso,symbol_daddr,dso_daddr,snoop,tlb,locked,blocked,local_ins_lat,local_p_stage_cyc
#
# Overhead       Samples  Local Weight  Memory access                            Symbol                               Shared Object            Data Symbol             Data Object       Snoop         TLB access              Locked  Blocked     Local INSTR Latency  Local Retire Latency
# ........  ............  ............  .......................................  ...................................  .......................  ......................  ................  ............  ......................  ......  ..........  ...................  ....................
#
     0.05%             1  55            L3 hit                                   [.] 0x00007fcee35720be                 [JIT] tid 7297           [.] 0x00007fce48671b50                   anon                     None          L1 or L2 hit            No       N/A        57                   0                   
     0.05%             1  55            L3 hit                                   [.] 0x00007fcee35720be                 [JIT] tid 7297           [.] 0x00007fce48682a10                   anon                     None          L1 or L2 hit            No       N/A        57                   0                   
     0.05%             1  55            L3 hit                                   [.] 0x00007fcee35720be                 [JIT] tid 7297           [.] 0x00007fce48694410                   anon                     None          L1 or L2 hit            No       N/A        57                   0                   
     0.05%             1  55            L3 hit                                   [.] 0x00007fcee35720be                 [JIT] tid 7297           [.] 0x00007fce4869c490                   anon                     None          L1 or L2 hit            No       N/A        57                   0                   
     0.05%             1  55            L3 hit                                   [.] 0x00007fcee35720be                 [JIT] tid 7297           [.] 0x00007fce486acd10                   anon                     None          L1 or L2 hit            No       N/A        57                   0                   
     0.05%             1  55            L3 hit                                   [.] 0x00007fcee35720be                 [JIT] tid 7297           [.] 0x00007fce486bca50                   anon                     None          L1 or L2 hit            No       N/A        57                   0                   
     0.05%             1  55            L3 hit                                   [.] 0x00007fcee35720be                 [JIT] tid 7297           [.] 0x00007fce486bef10                   anon                     None          L1 or L2 hit            No       N/A        57                   0                   
     0.05%             1  55            L3 hit                                   [.] 0x00007fcee35720be                 [JIT] tid 7297           [.] 0x00007fce486c6f50                   anon                     None          L1 or L2 hit            No       N/A        57                   0                   
     0.05%             1  55            L3 hit                                   [.] 0x00007fcee35720be                 [JIT] tid 7297           [.] 0x00007fce486ddfd0                   anon                     None          L1 or L2 hit            No       N/A        57                   0                   
     0.05%             1  55            L3 hit                                   [.] 0x00007fcee35720be                 [JIT] tid 7297           [.] 0x00007fce486e4910                   anon                     None          L1 or L2 hit            No       N/A        57                   0                   
     0.05%             1  55            L3 hit                                   [.] 0x00007fcee35720be                 [JIT] tid 7297           [.] 0x00007fce486e7a10                   anon                     None          L1 or L2 hit            No       N/A        57                   0                   
     0.05%             1  55            L3 hit                                   [.] 0x00007fcee35720be                 [JIT] tid 7297           [.] 0x00007fce486f5950                   anon                     None          L1 or L2 hit            No       N/A        57                   0                   
     0.05%             1  55            L3 hit                                   [.] 0x00007fcee35720be                 [JIT] tid 7297           [.] 0x00007fce486f7d10                   anon                     None          L1 or L2 hit            No       N/A        57                   0                   
     0.05%             1  55            L3 hit                                   [.] 0x00007fcee35720be                 [JIT] tid 7297           [.] 0x00007fce486fbdd0                   anon                     None          L1 or L2 hit            No       N/A        57                   0                   
     0.05%             1  55            L3 hit                                   [.] 0x00007fcee35720be                 [JIT] tid 7297           [.] 0x00007fce48705e10                   anon                     None          L1 or L2 hit            No       N/A        57                   0                   
     0.05%             1  55            L3 hit                                   [.] 0x00007fcee35720be                 [JIT] tid 7297           [.] 0x00007fce48712290                   anon                     None          L1 or L2 hit            No       N/A        57                   0                   
     0.05%             1  55            L3 hit                                   [.] 0x00007fcee35720be                 [JIT] tid 7297           [.] 0x00007fce4871ae50                   anon                     None          L1 or L2 hit            No       N/A        57                   0                   
     0.05%             1  55            L3 hit                                   [.] 0x00007fcee35720be                 [JIT] tid 7297           [.] 0x00007fce4871d5d0                   anon                     None          L1 or L2 hit            No       N/A        57                   0                   
     0.05%             1  55            L3 hit                                   [.] 0x00007fcee35720be                 [JIT] tid 7297           [.] 0x00007fce487304d0                   anon                     None          L1 or L2 hit            No       N/A        57                   0                   
     0.05%             1  55            L3 hit                                   [.] 0x00007fcee35720be                 [JIT] tid 7297           [.] 0x00007fce48760210                   anon                     None          L1 or L2 hit            No       N/A        57                   0                   
     0.05%             1  55            L3 hit                                   [.] 0x00007fcee35720be                 [JIT] tid 7297           [.] 0x00007fce48795f50                   anon                     None          L1 or L2 hit            No       N/A        57                   0                   
     0.05%             1  55            L3 hit                                   [.] 0x00007fcee35720be                 [JIT] tid 7297           [.] 0x00007fce48796590                   anon                     None          L1 or L2 hit            No       N/A        57                   0                   
     0.05%             1  55            L3 hit                                   [.] 0x00007fcee35720be                 [JIT] tid 7297           [.] 0x00007fce4879f650                   anon                     None          L1 or L2 hit            No       N/A        57                   0                   
     0.05%             1  55            L3 hit                                   [.] 0x00007fcee35720be                 [JIT] tid 7297           [.] 0x00007fce487a4950                   anon                     None          L1 or L2 hit            No       N/A        57                   0                   
     0.05%             1  55            L3 hit                                   [.] 0x00007fcee35720be                 [JIT] tid 7297           [.] 0x00007fce487a9350                   anon                     None          L1 or L2 hit            No       N/A        57                   0                   
     0.05%             1  55            L3 hit                                   [.] 0x00007fcee35720be                 [JIT] tid 7297           [.] 0x00007fce487ccb50                   anon                     None          L1 or L2 hit            No       N/A        57                   0                   
     0.05%             1  55            L3 hit                                   [.] 0x00007fcee35720be                 [JIT] tid 7297           [.] 0x00007fce487d8c90                   anon                     None          L1 or L2 hit            No       N/A        57                   0                   
     0.05%             1  55            L3 hit                                   [.] 0x00007fcee35720be                 [JIT] tid 7297           [.] 0x00007fce487e0090                   anon                     None          L1 or L2 hit            No       Addr       57                   0                   
     0.05%             1  55            L3 hit                                   [.] 0x00007fcee35720be                 [JIT] tid 7297           [.] 0x00007fce487eed10                   anon                     None          L1 or L2 hit            No       N/A        57                   0                   
     0.05%             1  55            L3 hit                                   [.] 0x00007fcee35720be                 [JIT] tid 7297           [.] 0x00007fce487f8290                   anon                     None          L1 or L2 hit            No       N/A        57                   0                   
     0.05%             1  55            L3 hit                                   [.] 0x00007fcee35720be                 [JIT] tid 7297           [.] 0x00007fce487fca10                   anon                     None          L1 or L2 hit            No       N/A        57                   0                   
     0.05%             1  55            L3 hit                                   [.] 0x00007fcee35720be                 [JIT] tid 7297           [.] 0x00007fce48b1f650                   anon                     None          L1 or L2 hit            No       N/A        57                   0                   
     0.05%             1  55            L3 hit                                   [.] 0x00007fcee35720be                 [JIT] tid 7297           [.] 0x00007fce48e7f990                   anon                     None          L1 or L2 hit            No       N/A        57                   0                   
     0.05%             1  55            L3 hit                                   [.] 0x00007fcee35720be                 [JIT] tid 7297           [.] 0x00007fce48f6a810                   anon                     None          L1 or L2 hit            No       N/A        57                   0                   
     0.05%             1  55            L3 hit                                   [.] 0x00007fcee35720be                 [JIT] tid 7297           [.] 0x00007fce48f9d850                   anon                     None          L1 or L2 hit            No       N/A        64                   0                   
     0.05%             1  55            L3 hit                                   [.] 0x00007fcee35720be                 [JIT] tid 7297           [.] 0x00007fce48feaed0                   anon                     None          L1 or L2 hit            No       N/A        57                   0                   
     0.05%             1  55            L3 hit                                   [.] 0x00007fcee35720be                 [JIT] tid 7297           [.] 0x00007fce49644e90                   anon                     None          L1 or L2 hit            No       Addr       57                   0                   
     0.05%             1  55            L3 hit                                   [.] 0x00007fcee35720be                 [JIT] tid 7297           [.] 0x00007fce496bd690                   anon                     None          L1 or L2 hit            No       N/A        57                   0                   
     0.05%             1  55            L3 hit                                   [.] 0x00007fcee35720be                 [JIT] tid 7297           [.] 0x00007fce4988bc50                   anon                     None          L1 or L2 hit            No       N/A        57                   0                   
     0.05%             1  55            L3 hit                                   [.] 0x00007fcee35720be                 [JIT] tid 7297           [.] 0x00007fce4990ed50                   anon                     None          L1 or L2 hit            No       N/A        57                   0                   
     0.05%             1  55            L3 hit                                   [.] 0x00007fcee35720be                 [JIT] tid 7297           [.] 0x00007fce49937610                   anon                     None          L1 or L2 hit            No       N/A        57                   0                   
     0.05%             1  55            L3 hit                                   [.] 0x00007fcee35720be                 [JIT] tid 7297           [.] 0x00007fce499f18d0                   anon                     None          L1 or L2 hit            No       N/A        57                   0                   
     0.05%             1  55            L3 hit                                   [.] 0x00007fcee35720be                 [JIT] tid 7297           [.] 0x00007fce49bb3f90                   anon                     None          L1 or L2 hit            No       N/A        57                   0                   
     0.05%             1  55            L3 hit                                   [.] 0x00007fcee35720be                 [JIT] tid 7297           [.] 0x00007fce4a0b90d0                   anon                     None          L1 or L2 hit            No       N/A        64                   0                   
     0.05%             1  55            L3 hit                                   [.] 0x00007fcee35720be                 [JIT] tid 7297           [.] 0x00007fce4a434850                   anon                     None          L1 or L2 hit            No       N/A        57                   0                   
     0.05%             1  55            L3 hit                                   [.] 0x00007fcee35720be                 [JIT] tid 7297           [.] 0x00007fce509b4b50                   anon                     None          L1 or L2 hit            No       N/A        57                   0                   
     0.05%             1  55            L3 hit                                   [.] 0x00007fcee35720be                 [JIT] tid 7297           [.] 0x00007fce50a11190                   anon                     None          L1 or L2 hit            No       N/A        57                   0                   
     0.05%             1  55            L3 hit                                   [.] 0x00007fcee35720be                 [JIT] tid 7297           [.] 0x00007fce50b9c9d0                   anon                     None          L1 or L2 hit            No       N/A        57                   0                   
     0.05%             1  55            L3 hit                                   [.] 0x0000000000c6fe93                 qemu-system-aarch64      [.] 0x00007fcdd4efa5f8                   anon                     None          L1 or L2 hit            No       N/A        57                   0                   
     0.05%             1  55            L3 hit                                   [.] 0x0000000000c66d90                 qemu-system-aarch64      [.] 0x00007fced3dbaac0                   [JIT] tid 7297           None          L1 or L2 hit            No       N/A        57                   0                   
     0.05%            11  5             L1 hit                                   [.] 0x00007fcee3572088                 [JIT] tid 7297           [.] 0x00007fce3768ce98                   anon                     None          L1 or L2 hit            No       N/A        271                  0                   
     0.05%            11  5             L1 hit                                   [.] 0x00007fcee3572088                 [JIT] tid 7297           [.] 0x00007fce3768ce98                   anon                     None          L1 or L2 hit            No       N/A        266                  0                   
     0.05%            11  5             L1 hit                                   [.] 0x00007fcee3572088                 [JIT] tid 7297           [.] 0x00007fce3768ce98                   anon                     None          L1 or L2 hit            No       N/A        264                  0                   
     0.05%            11  5             L1 hit                                   [.] 0x00007fcee3572088                 [JIT] tid 7297           [.] 0x00007fce3768ce98                   anon                     None          L1 or L2 hit            No       N/A        260                  0                   
     0.05%            11  5             L1 hit                                   [.] 0x00007fcee3572088                 [JIT] tid 7297           [.] 0x00007fce3768ce98                   anon                     None          L1 or L2 hit            No       N/A        258                  0                   
     0.05%            11  5             L1 hit                                   [.] 0x00007fcee3572088                 [JIT] tid 7297           [.] 0x00007fce3768ce98                   anon                     None          L1 or L2 hit            No       N/A        246                  0                   
     0.05%             1  54            LFB/MAB hit                              [.] qht_lookup_custom                  qemu-system-aarch64      [.] 0x00007fcdf27e2984                   anon                     None          L1 or L2 hit            No       N/A        70                   0                   
     0.05%             1  54            LFB/MAB hit                              [.] qht_lookup_custom                  qemu-system-aarch64      [.] 0x00007fcdf3ca6204                   anon                     None          L1 or L2 hit            No       N/A        70                   0                   
     0.05%             1  54            LFB/MAB hit                              [.] 0x00007fcecfbbf684                 [JIT] tid 7297           [.] 0x00007fceaa7b81b4                   anon                     None          L1 or L2 hit            No       N/A        56                   0                   
     0.05%             1  54            LFB/MAB hit                              [.] 0x0000000000c6e62e                 qemu-system-aarch64      [.] 0x00005651d9311c60                   [heap]                   None          L1 or L2 hit            Yes      N/A        56                   0                   
     0.05%             1  54            LFB/MAB hit                              [.] 0x0000000000c66dac                 qemu-system-aarch64      [.] 0x00007fcecfc68c14                   [JIT] tid 7297           None          L1 or L2 hit            No       N/A        56                   0                   
     0.05%             1  54            L3 hit                                   [.] g_hash_table_lookup                libglib-2.0.so.0.8400.4  [.] 0x00005651d9399be8                   [heap]                   None          L1 or L2 hit            No       N/A        56                   0                   
     0.05%             1  54            L3 hit                                   [.] qht_lookup_custom                  qemu-system-aarch64      [.] 0x00007fcdf2604048                   anon                     None          L1 or L2 hit            No       N/A        56                   0                   
     0.05%             1  54            L3 hit                                   [.] 0x00007fcee35720be                 [JIT] tid 7297           [.] 0x00007fce3d081d50                   anon                     None          L1 or L2 hit            No       N/A        56                   0                   
     0.05%             1  54            L3 hit                                   [.] 0x00007fcee35720be                 [JIT] tid 7297           [.] 0x00007fce400fcb90                   anon                     None          L1 or L2 hit            No       N/A        56                   0                   
     0.05%             1  54            L3 hit                                   [.] 0x00007fcee35720be                 [JIT] tid 7297           [.] 0x00007fce42b3dc50                   anon                     None          L1 or L2 hit            No       N/A        56                   0                   
     0.05%             1  54            L3 hit                                   [.] 0x00007fcee35720be                 [JIT] tid 7297           [.] 0x00007fce42c7b3d0                   anon                     None          L1 or L2 hit            No       N/A        63                   0                   
     0.05%             1  54            L3 hit                                   [.] 0x00007fcee35720be                 [JIT] tid 7297           [.] 0x00007fce48632990                   anon                     None          L1 or L2 hit            No       N/A        56                   0                   
     0.05%             1  54            L3 hit                                   [.] 0x00007fcee35720be                 [JIT] tid 7297           [.] 0x00007fce48675ad0                   anon                     None          L1 or L2 hit            No       N/A        56                   0                   
     0.05%             1  54            L3 hit                                   [.] 0x00007fcee35720be                 [JIT] tid 7297           [.] 0x00007fce48690d90                   anon                     None          L1 or L2 hit            No       N/A        56                   0                   
     0.05%             1  54            L3 hit                                   [.] 0x00007fcee35720be                 [JIT] tid 7297           [.] 0x00007fce486ab750                   anon                     None          L1 or L2 hit            No       N/A        56                   0                   
     0.05%             1  54            L3 hit                                   [.] 0x00007fcee35720be                 [JIT] tid 7297           [.] 0x00007fce486adad0                   anon                     None          L1 or L2 hit            No       N/A        56                   0                   
     0.05%             1  54            L3 hit                                   [.] 0x00007fcee35720be                 [JIT] tid 7297           [.] 0x00007fce486af690                   anon                     None          L1 or L2 hit            No       N/A        56                   0                   
     0.05%             1  54            L3 hit                                   [.] 0x00007fcee35720be                 [JIT] tid 7297           [.] 0x00007fce486c35d0                   anon                     None          L1 or L2 hit            No       N/A        56                   0                   
     0.05%             1  54            L3 hit                                   [.] 0x00007fcee35720be                 [JIT] tid 7297           [.] 0x00007fce486ccb10                   anon                     None          L1 or L2 hit            No       N/A        56                   0                   
     0.05%             1  54            L3 hit                                   [.] 0x00007fcee3570d7e                 [JIT] tid 7297           [.] 0x00007fce486d93d0                   anon                     None          L1 or L2 hit            No       N/A        56                   0                   
     0.05%             1  54            L3 hit                                   [.] 0x00007fcee35720be                 [JIT] tid 7297           [.] 0x00007fce486e49d0                   anon                     None          L1 or L2 hit            No       N/A        56                   0                   
     0.05%             1  54            L3 hit                                   [.] 0x00007fcee35720be                 [JIT] tid 7297           [.] 0x00007fce486ee490                   anon                     None          L1 or L2 hit            No       N/A        56                   0                   
     0.05%             1  54            L3 hit                                   [.] 0x00007fcee35720be                 [JIT] tid 7297           [.] 0x00007fce48701310                   anon                     None          L1 or L2 hit            No       N/A        56                   0                   
     0.05%             1  54            L3 hit                                   [.] 0x00007fcee35720be                 [JIT] tid 7297           [.] 0x00007fce48702d90                   anon                     None          L1 or L2 hit            No       N/A        56                   0                   
     0.05%             1  54            L3 hit                                   [.] 0x00007fcee35720be                 [JIT] tid 7297           [.] 0x00007fce4872b050                   anon                     None          L1 or L2 hit            No       N/A        56                   0                   
     0.05%             1  54            L3 hit                                   [.] 0x00007fcee35720be                 [JIT] tid 7297           [.] 0x00007fce487301d0                   anon                     None          L1 or L2 hit            No       N/A        56                   0                   
     0.05%             1  54            L3 hit                                   [.] 0x00007fcee3570d7e                 [JIT] tid 7297           [.] 0x00007fce48733b90                   anon                     None          L1 or L2 hit            No       N/A        56                   0                   
     0.05%             1  54            L3 hit                                   [.] 0x00007fcee35720be                 [JIT] tid 7297           [.] 0x00007fce4874acd0                   anon                     None          L1 or L2 hit            No       N/A        56                   0                   
     0.05%             1  54            L3 hit                                   [.] 0x00007fcee35720be                 [JIT] tid 7297           [.] 0x00007fce48751d50                   anon                     None          L1 or L2 hit            No       N/A        56                   0                   
     0.05%             1  54            L3 hit                                   [.] 0x00007fcee35720be                 [JIT] tid 7297           [.] 0x00007fce4875ee50                   anon                     None          L1 or L2 hit            No       N/A        56                   0                   
     0.05%             1  54            L3 hit                                   [.] 0x00007fcee35720be                 [JIT] tid 7297           [.] 0x00007fce48780f90                   anon                     None          L1 or L2 hit            No       N/A        56                   0                   
     0.05%             1  54            L3 hit                                   [.] 0x00007fcee35720be                 [JIT] tid 7297           [.] 0x00007fce48783090                   anon                     None          L1 or L2 hit            No       N/A        56                   0                   
     0.05%             1  54            L3 hit                                   [.] 0x00007fcee35720be                 [JIT] tid 7297           [.] 0x00007fce487847d0                   anon                     None          L1 or L2 hit            No       N/A        56                   0                   
     0.05%             1  54            L3 hit                                   [.] 0x00007fcee35720be                 [JIT] tid 7297           [.] 0x00007fce4878d850                   anon                     None          L1 or L2 hit            No       Addr       56                   0                   
     0.05%             1  54            L3 hit                                   [.] 0x00007fcee35720be                 [JIT] tid 7297           [.] 0x00007fce4878ea10                   anon                     None          L1 or L2 hit            No       N/A        56                   0                   
     0.05%             1  54            L3 hit                                   [.] 0x00007fcee35720be                 [JIT] tid 7297           [.] 0x00007fce4879a550                   anon                     None          L1 or L2 hit            No       N/A        56                   0                   
     0.05%             1  54            L3 hit                                   [.] 0x00007fcee35720be                 [JIT] tid 7297           [.] 0x00007fce487a4850                   anon                     None          L1 or L2 hit            No       N/A        56                   0                   
     0.05%             1  54            L3 hit                                   [.] 0x00007fcee35720be                 [JIT] tid 7297           [.] 0x00007fce487a9710                   anon                     None          L1 or L2 hit            No       N/A        56                   0                   
     0.05%             1  54            L3 hit                                   [.] 0x00007fcee35720be                 [JIT] tid 7297           [.] 0x00007fce487bf950                   anon                     None          L1 or L2 hit            No       N/A        56                   0                   
     0.05%             1  54            L3 hit                                   [.] 0x00007fcee35720be                 [JIT] tid 7297           [.] 0x00007fce487c8750                   anon                     None          L1 or L2 hit            No       N/A        56                   0                   
     0.05%             1  54            L3 hit                                   [.] 0x00007fcee35720be                 [JIT] tid 7297           [.] 0x00007fce487d2490                   anon                     None          L1 or L2 hit            No       N/A        56                   0                   
     0.05%             1  54            L3 hit                                   [.] 0x00007fcee35720be                 [JIT] tid 7297           [.] 0x00007fce487d3310                   anon                     None          L1 or L2 hit            No       N/A        56                   0                   
     0.05%             1  54            L3 hit                                   [.] 0x00007fcee35720be                 [JIT] tid 7297           [.] 0x00007fce487ea510                   anon                     None          L1 or L2 hit            No       N/A        56                   0                   
     0.05%             1  54            L3 hit                                   [.] 0x00007fcee35720be                 [JIT] tid 7297           [.] 0x00007fce487f2b10                   anon                     None          L1 or L2 hit            No       N/A        56                   0                   
     0.05%             1  54            L3 hit                                   [.] 0x00007fcee35720be                 [JIT] tid 7297           [.] 0x00007fce487f6790                   anon                     None          L1 or L2 hit            No       N/A        56                   0                   
     0.05%             1  54            L3 hit                                   [.] 0x00007fcee35720be                 [JIT] tid 7297           [.] 0x00007fce48c341d0                   anon                     None          L1 or L2 hit            No       N/A        63                   0                   
     0.05%             1  54            L3 hit                                   [.] 0x00007fcee35720be                 [JIT] tid 7297           [.] 0x00007fce48e3e6d0                   anon                     None          L1 or L2 hit            No       N/A        56                   0                   
     0.05%             1  54            L3 hit                                   [.] 0x00007fcee35720be                 [JIT] tid 7297           [.] 0x00007fce48e85e90                   anon                     None          L1 or L2 hit            No       N/A        56                   0                   
     0.05%             1  54            L3 hit                                   [.] 0x00007fcee35720be                 [JIT] tid 7297           [.] 0x00007fce48e8edd0                   anon                     None          L1 or L2 hit            No       N/A        56                   0                   
     0.05%             1  54            L3 hit                                   [.] 0x00007fcee35720be                 [JIT] tid 7297           [.] 0x00007fce49150590                   anon                     None          L1 or L2 hit            No       N/A        63                   0                   
     0.05%             1  54            L3 hit                                   [.] 0x00007fcee35720be                 [JIT] tid 7297           [.] 0x00007fce49274ed0                   anon                     None          L1 or L2 hit            No       N/A        56                   0                   
     0.05%             1  54            L3 hit                                   [.] 0x00007fcee35720be                 [JIT] tid 7297           [.] 0x00007fce493c4510                   anon                     None          L1 or L2 hit            No       N/A        56                   0                   
     0.05%             1  54            L3 hit                                   [.] 0x00007fcee35720be                 [JIT] tid 7297           [.] 0x00007fce49412750                   anon                     None          L1 or L2 hit            No       N/A        56                   0                   
     0.05%             1  54            L3 hit                                   [.] 0x00007fcee35720be                 [JIT] tid 7297           [.] 0x00007fce4967a290                   anon                     None          L1 or L2 hit            No       N/A        56                   0                   
     0.05%             1  54            L3 hit                                   [.] 0x00007fcee35720be                 [JIT] tid 7297           [.] 0x00007fce4975cc90                   anon                     None          L1 or L2 hit            No       N/A        63                   0                   
     0.05%             1  54            L3 hit                                   [.] 0x00007fcee35720be                 [JIT] tid 7297           [.] 0x00007fce49818e90                   anon                     None          L1 or L2 hit            No       N/A        56                   0                   
     0.05%             1  54            L3 hit                                   [.] 0x00007fcee35720be                 [JIT] tid 7297           [.] 0x00007fce4987b7d0                   anon                     None          L1 or L2 hit            No       N/A        56                   0                   
     0.05%             1  54            L3 hit                                   [.] 0x00007fcee35720be                 [JIT] tid 7297           [.] 0x00007fce49904dd0                   anon                     None          L1 or L2 hit            No       N/A        56                   0                   
     0.05%             1  54            L3 hit                                   [.] 0x00007fcee35720be                 [JIT] tid 7297           [.] 0x00007fce49bcb6d0                   anon                     None          L1 or L2 hit            No       N/A        56                   0                   
     0.05%             1  54            L3 hit                                   [.] 0x00007fcee35720be                 [JIT] tid 7297           [.] 0x00007fce5094b7d0                   anon                     None          L1 or L2 hit            No       N/A        56                   0                   
     0.05%             1  54            L3 hit                                   [.] 0x00007fcee35720be                 [JIT] tid 7297           [.] 0x00007fce50a8f5d0                   anon                     None          L1 or L2 hit            No       N/A        56                   0                   
     0.05%             1  54            L3 hit                                   [.] 0x00007fcee35720be                 [JIT] tid 7297           [.] 0x00007fce50b33390                   anon                     None          L1 or L2 hit            No       N/A        56                   0                   
     0.05%             1  54            L3 hit                                   [.] 0x000000000005db9c                 libglib-2.0.so.0.8400.4  [.] 0x00005651d8e5c580                   [heap]                   None          L1 or L2 hit            No       N/A        63                   0                   
     0.05%             1  53            L1 hit                                   [k] fput                               [kernel.kallsyms]        [k] 0xffff8c3d4f0ed0c0                   [kernel.kallsyms]        None          L1 or L2 hit            Yes      N/A        55                   0                   
     0.05%             1  53            LFB/MAB hit                              [.] g_hash_table_lookup                libglib-2.0.so.0.8400.4  [.] 0x00005651d92f757c                   [heap]                   None          L1 or L2 hit            No       N/A        55                   0                   
     0.05%             1  53            LFB/MAB hit                              [.] helper_lookup_tb_ptr               qemu-system-aarch64      [.] 0x00005651d93292b0                   [heap]                   None          L1 or L2 hit            No       N/A        55                   0                   
     0.05%             1  53            LFB/MAB hit                              [.] qht_lookup_custom                  qemu-system-aarch64      [.] 0x00007fcdf3b93944                   anon                     None          L1 or L2 hit            No       N/A        69                   0                   
     0.05%             1  53            L3 hit                                   [.] qht_lookup_custom                  qemu-system-aarch64      [.] 0x00007fcdf2668304                   anon                     None          L1 or L2 hit            No       N/A        62                   0                   
     0.05%             1  53            L3 hit                                   [.] 0x00007fcee35720be                 [JIT] tid 7297           [.] 0x00007fce376e4d10                   anon                     None          L1 or L2 hit            No       Addr       55                   0                   
     0.05%             1  53            L3 hit                                   [.] 0x00007fcee35720be                 [JIT] tid 7297           [.] 0x00007fce48618250                   anon                     None          L1 or L2 hit            No       N/A        55                   0                   
     0.05%             1  53            L3 hit                                   [.] 0x00007fcee35720be                 [JIT] tid 7297           [.] 0x00007fce48630010                   anon                     None          L1 or L2 hit            No       N/A        55                   0                   
     0.05%             1  53            L3 hit                                   [.] 0x00007fcee35720be                 [JIT] tid 7297           [.] 0x00007fce486361d0                   anon                     None          L1 or L2 hit            No       N/A        55                   0                   
     0.05%             1  53            L3 hit                                   [.] 0x00007fcee35720be                 [JIT] tid 7297           [.] 0x00007fce48641b90                   anon                     None          L1 or L2 hit            No       N/A        55                   0                   
     0.05%             1  53            L3 hit                                   [.] 0x00007fcee35720be                 [JIT] tid 7297           [.] 0x00007fce48675a50                   anon                     None          L1 or L2 hit            No       Addr       55                   0                   
     0.05%             1  53            L3 hit                                   [.] 0x00007fcee35720be                 [JIT] tid 7297           [.] 0x00007fce48688e50                   anon                     None          L1 or L2 hit            No       N/A        55                   0                   
     0.05%             1  53            L3 hit                                   [.] 0x00007fcee35720be                 [JIT] tid 7297           [.] 0x00007fce4868ce90                   anon                     None          L1 or L2 hit            No       N/A        55                   0                   
     0.05%             1  53            L3 hit                                   [.] 0x00007fcee35720be                 [JIT] tid 7297           [.] 0x00007fce486a4550                   anon                     None          L1 or L2 hit            No       N/A        55                   0                   
     0.05%             1  53            L3 hit                                   [.] 0x00007fcee35720be                 [JIT] tid 7297           [.] 0x00007fce486a7790                   anon                     None          L1 or L2 hit            No       N/A        55                   0                   
     0.05%             1  53            L3 hit                                   [.] 0x00007fcee35720be                 [JIT] tid 7297           [.] 0x00007fce486b0a10                   anon                     None          L1 or L2 hit            No       N/A        55                   0                   
     0.05%             1  53            L3 hit                                   [.] 0x00007fcee35720be                 [JIT] tid 7297           [.] 0x00007fce486bd090                   anon                     None          L1 or L2 hit            No       N/A        55                   0                   
     0.05%             1  53            L3 hit                                   [.] 0x00007fcee35720be                 [JIT] tid 7297           [.] 0x00007fce486c2250                   anon                     None          L1 or L2 hit            No       N/A        55                   0                   
     0.05%             1  53            L3 hit                                   [.] 0x00007fcee35720be                 [JIT] tid 7297           [.] 0x00007fce486cb4d0                   anon                     None          L1 or L2 hit            No       N/A        55                   0                   
     0.05%             1  53            L3 hit                                   [.] 0x00007fcee35720be                 [JIT] tid 7297           [.] 0x00007fce486e7ed0                   anon                     None          L1 or L2 hit            No       N/A        55                   0                   
     0.05%             1  53            L3 hit                                   [.] 0x00007fcee35720be                 [JIT] tid 7297           [.] 0x00007fce486f0690                   anon                     None          L1 or L2 hit            No       N/A        55                   0                   
     0.05%             1  53            L3 hit                                   [.] 0x00007fcee35720be                 [JIT] tid 7297           [.] 0x00007fce48700490                   anon                     None          L1 or L2 hit            No       N/A        55                   0                   
     0.05%             1  53            L3 hit                                   [.] 0x00007fcee35720be                 [JIT] tid 7297           [.] 0x00007fce4871fd50                   anon                     None          L1 or L2 hit            No       N/A        55                   0                   
     0.05%             1  53            L3 hit                                   [.] 0x00007fcee35720be                 [JIT] tid 7297           [.] 0x00007fce48737350                   anon                     None          L1 or L2 hit            No       N/A        55                   0                   
     0.05%             1  53            L3 hit                                   [.] 0x00007fcee35720be                 [JIT] tid 7297           [.] 0x00007fce487477d0                   anon                     None          L1 or L2 hit            No       N/A        55                   0                   
     0.05%             1  53            L3 hit                                   [.] 0x00007fcee35720be                 [JIT] tid 7297           [.] 0x00007fce48763d50                   anon                     None          L1 or L2 hit            No       N/A        55                   0                   
